NQUEST,Y,CN,CD1,CD2,CD,C,S
857137,13570.757287,17496,0,0,0,17496,-3925.242713
857170,78613.390057,34800,0,0,0,34800,43813.390057
857172,31268.996165,19200,0,0,0,19200,12068.996165
857176,10233.128152,10800,0,0,0,10800,-566.8718482
857182,13530.569196,12000,0,0,0,12000,1530.5691958
857189,61587.475679,32400,0,0,0,32400,29187.475679
857192,79252.010643,36000,0,0,0,36000,43252.010643
857200,50464.369917,30000,0,0,0,30000,20464.369917
857203,72491.224847,34800,0,0,0,34800,37691.224847
857207,27256.332055,22800,0,0,0,22800,4456.332055
857209,16722.162193,22800,0,0,0,22800,-6077.837807
857210,19355.572703,18000,0,0,0,18000,1355.5727029
857226,34461.007614,19200,0,0,0,19200,15261.007614
857227,46234.852009,43200,150,150,300,43500,2734.8520094
857254,16827.782837,12000,0,0,0,12000,4827.7828373
857263,17027.215327,21360,0,1000,1000,22360,-5332.784673
857269,39932.418562,29000,0,70,70,29070,10862.418562
857273,26629.091371,24000,0,0,0,24000,2629.0913712
857275,5431.5157758,9600,0,300,300,9900,-4468.484224
857285,39372.15301,29600,0,0,0,29600,9772.1530099
857291,32261.488521,28800,14500,0,14500,43300,-11038.51148
857293,29032.374856,19200,0,0,0,19200,9832.3748564
857295,49224.980503,33600,0,699,699,34299,14925.980503
857298,17865,16200,0,0,0,16200,1665
857299,15050.316603,17400,0,0,0,17400,-2349.683397
857305,28759.297968,25800,0,200,200,26000,2759.2979681
857311,44033.755545,33600,0,0,0,33600,10433.755545
857315,6396,10632,0,0,0,10632,-4236
857316,41857.99233,28320,0,400,400,28720,13137.99233
857325,20700,23100,2800,800,3600,26700,-6000
857341,21681.415607,16600,0,0,0,16600,5081.4156073
857342,24010.329684,14400,0,0,0,14400,9610.3296836
857343,35266.512226,32700,0,0,0,32700,2566.5122258
857349,18972.314365,16800,1000,700,1700,18500,472.31436535
857350,51379.9233,19560,0,0,0,19560,31819.9233
857353,26833.889318,25200,0,3000,3000,28200,-1366.110682
857354,51669.461097,24605.637581,0,0,0,24605.637581,27063.823516
857357,37210.772593,21600,0,0,0,21600,15610.772593
857368,33010.01398,25200,0,0,0,25200,7810.0139799
857371,4003.1660275,8040,0,0,0,8040,-4036.833972
857373,152042.90034,46800,0,0,0,46800,105242.90034
857374,79628.983474,60000,0,0,0,60000,19628.983474
857378,27722.882578,18650,0,0,0,18650,9072.8825783
857388,30028.122245,19800,0,0,0,19800,10228.122245
857393,24787.99233,18000,0,0,0,18000,6787.99233
857398,54635.485717,27600,0,0,0,27600,27035.485717
857399,35132.271632,30000,0,0,0,30000,5132.2716323
857405,69323.003679,32400,0,0,0,32400,36923.003679
857408,40900.380543,27600,0,0,0,27600,13300.380543
857409,35944.240631,18000,0,0,0,18000,17944.240631
857413,44731.660275,25200,0,0,0,25200,19531.660275
857466,32651.93311,25200,0,0,0,25200,7451.9331103
857467,21930.525632,13800,0,0,0,13800,8130.5256322
857468,11610.360356,9600,0,0,0,9600,2010.360356
857470,28851.660275,12200,0,0,0,12200,16651.660275
857473,2400,6000,0,0,0,6000,-3600
857512,42010.522386,33600,0,1000,1000,34600,7410.522386
857513,18800,10800,15000,900,15900,26700,-7900
857514,11602.945128,15600,0,0,0,15600,-3997.054872
857515,13164.992934,19200,0,0,0,19200,-6035.007066
857519,20560,18960,10000,0,10000,28960,-8400
857521,14500,13836,0,0,0,13836,664
857522,23162.674448,15000,0,0,0,15000,8162.6744479
857523,28396.226379,16200,0,0,0,16200,12196.226379
857524,4621.3327932,12720,0,0,0,12720,-8098.667207
857525,80717.501515,39600,0,5000,5000,44600,36117.501515
857528,7921.266411,14400,0,0,0,14400,-6478.733589
857537,17926.118506,9600,0,0,0,9600,8326.1185065
857544,15472.558697,12000,0,0,0,12000,3472.558697
857547,10900,9600,0,0,0,9600,1300
857549,17632.052589,18800,0,0,0,18800,-1167.947411
857551,35074.368999,31480,0,0,0,31480,3594.3689988
857552,40149.651494,22200,0,0,0,22200,17949.651494
857572,41289.871184,25600,0,0,0,25600,15689.871184
857577,25046.447528,22200,0,1000,1000,23200,1846.4475282
857581,20179.464947,18600,0,1500,1500,20100,79.464947453
857584,29294.324385,17400,9000,0,9000,26400,2894.324385
857585,6500,6564,0,0,0,6564,-64
857588,16260,15360,0,4000,4000,19360,-3100
857600,42760.861469,37981.548988,0,0,0,37981.548988,4779.3124815
857614,22354.390766,18600,0,1000,1000,19600,2754.390766
857615,19856.586198,22200,0,1500,1500,23700,-3843.413802
857616,22213.565667,18600,0,0,0,18600,3613.5656669
857621,30837.99233,21600,0,0,0,21600,9237.99233
857623,36049.390029,24000,0,0,0,24000,12049.390029
857624,54341.169806,26640,0,0,0,26640,27701.169806
857630,38563.32055,30000,31500,1200,32700,62700,-24136.67945
857645,41773.164756,30600,0,0,0,30600,11173.164756
857646,38041.477403,30000,0,0,0,30000,8041.4774029
857654,41521.574218,24600,0,300,300,24900,16621.574218
857656,35183.32055,33216,0,0,0,33216,1967.32055
857667,28943.32055,18000,0,0,0,18000,10943.32055
857670,22592.691913,13800,0,350,350,14150,8442.6919128
857671,50753.038166,37900,0,0,0,37900,12853.038166
857679,55587.481454,32400,0,1200,1200,33600,21987.481454
857686,72161.39503,34800,12000,0,12000,46800,25361.39503
857692,49404.822713,38400,0,0,0,38400,11004.822713
857697,71973.038415,64500,24000,500,24500,89000,-17026.96159
857705,57075.489757,43500,0,2500,2500,46000,11075.489757
857708,24561.048386,25800,0,600,600,26400,-1838.951614
857713,16239.081355,19800,0,350,350,20150,-3910.918645
857715,79116.438758,61200,0,5000,5000,66200,12916.438758
857718,20785.259685,18600,0,500,500,19100,1685.2596848
857722,38900,29400,0,0,0,29400,9500
857728,90429.122115,43000,0,0,0,43000,47429.122115
857738,17880,15000,0,0,0,15000,2880
857741,11742.701137,15600,0,0,0,15600,-3857.298863
857747,16480,13200,0,0,0,13200,3280
857752,25200,16800,0,0,0,16800,8400
857754,18000,12000,0,0,0,12000,6000
857755,15600,10800,0,0,0,10800,4800
857758,26200,29400,0,0,0,29400,-3200
857760,10528.494248,39600,0,0,0,39600,-29071.50575
857766,29845.211136,18200,0,0,0,18200,11645.211136
857777,30300,9900,0,0,0,9900,20400
857779,33120.262576,26900,0,800,800,27700,5420.262576
857793,17535.621925,19200,0,220,220,19420,-1884.378075
857794,37171.905551,31200,0,0,0,31200,5971.9055509
857795,16900,21600,0,0,0,21600,-4700
857798,10086.332055,17400,0,0,0,17400,-7313.667945
857803,32125.057782,28800,0,1000,1000,29800,2325.0577818
857809,29210.955398,24000,0,1000,1000,25000,4210.9553982
857810,64742.460758,33000,0,800,800,33800,30942.460758
857811,40027.916336,31200,0,2800,2800,34000,6027.9163364
857814,25198.140765,18000,0,0,0,18000,7198.1407655
857816,90256.99994,50400,0,0,0,50400,39856.99994
857821,20115.482313,18600,0,0,0,18600,1515.4823131
857826,167987.38534,84000,0,0,0,84000,83987.385338
857830,67889.973091,51600,18000,0,18000,69600,-1710.026909
857837,184029.89006,104000,0,0,0,104000,80029.890063
857840,46818.98351,33200,0,0,0,33200,13618.98351
857847,17600,12600,0,0,0,12600,5000
857856,22009.498083,24000,8000,300,8300,32300,-10290.50192
857857,25029.770918,16800,0,0,0,16800,8229.7709178
857858,33592.628868,24000,0,200,200,24200,9392.6288684
857860,17800,16800,0,0,0,16800,1000
857865,60442.372085,35000,0,400,400,35400,25042.372085
857866,74766.6411,43200,0,8000,8000,51200,23566.6411
857867,83710.875919,48000,0,0,0,48000,35710.875919
857870,20657.740919,28800,100,0,100,28900,-8242.259081
857874,40210.836611,34100,0,2000,2000,36100,4110.8366108
857883,29503.166028,29400,0,0,0,29400,103.1660275
857885,55417.168666,32400,0,500,500,32900,22517.168666
857887,38618.996165,27600,13000,0,13000,40600,-1981.003835
857892,60003.166028,56000,0,500,500,56500,3503.1660275
857895,14562.286403,10800,0,0,0,10800,3762.2864034
857898,26233.564836,19200,0,8000,8000,27200,-966.4351637
857901,7300,21000,0,0,0,21000,-13700
857904,17275.668318,11400,0,0,0,11400,5875.6683183
857905,12600,10800,0,0,0,10800,1800
857907,17600,16800,0,0,0,16800,800
857908,14300,14400,0,0,0,14400,-100
857914,7800,7680,0,0,0,7680,120
857919,15135.121449,18600,0,300,300,18900,-3764.878551
857921,29011.351772,18000,0,0,0,18000,11011.351772
857926,29127.021475,14400,0,0,0,14400,14727.021475
857934,19159.486035,20400,0,0,0,20400,-1240.513965
857939,30846.954538,18000,13000,0,13000,31000,-153.045462
857943,17857.246099,13200,0,0,0,13200,4657.2460988
857944,47888.64877,42200,0,0,0,42200,5688.64877
857945,34801.158358,25200,0,0,0,25200,9601.1583575
857946,53311.402644,37200,0,0,0,37200,16111.402644
857948,19439.30521,19200,6000,0,6000,25200,-5760.69479
857951,20200,19200,0,0,0,19200,1000
857989,28864.772837,22000,0,0,0,22000,6864.7728372
857994,37304.328225,26000,0,5000,5000,31000,6304.3282251
857997,15956,13800,0,0,0,13800,2156
858023,37085.298488,28980,0,1400,1400,30380,6705.2984885
858037,15005.69885,14400,0,300,300,14700,305.6988495
858038,46090.060547,32400,0,0,0,32400,13690.060547
858041,20895.736153,16800,0,0,0,16800,4095.7361529
858043,53721.505102,31805.649258,0,600,600,32405.649258,21315.855844
858046,23405.065644,20400,0,15000,15000,35400,-11994.93436
858047,67121.356671,34787.771358,0,0,0,34787.771358,32333.585314
858048,42612.66411,14400,0,0,0,14400,28212.66411
858053,51286.377885,28800,0,800,800,29600,21686.377885
858057,47874.819065,33597.557711,0,0,0,33597.557711,14277.261354
858065,39721.373096,26400,0,300,300,26700,13021.373096
858067,105881.01639,42586.940901,0,0,0,42586.940901,63294.07549
858068,47652.923556,37200,0,0,0,37200,10452.923556
858074,77275.363569,43350,0,2000,2000,45350,31925.363569
858079,46065.035209,27600,0,0,0,27600,18465.035209
858080,3600,8160,0,0,0,8160,-4560
858085,216000,192000,0,0,0,192000,24000
858089,41022.544109,26800,0,1000,1000,27800,13222.544109
858090,30159.057181,22800,0,0,0,22800,7359.0571809
858098,4800,4800,0,0,0,4800,0
858108,38837.21007,22800,0,0,0,22800,16037.21007
858115,36602.753937,21600,0,500,500,22100,14502.753937
858121,7194.5548682,15000,0,0,0,15000,-7805.445132
858124,21518.996165,15600,0,0,0,15600,5918.996165
858151,27603.652605,15672,0,500,500,16172,11431.652605
858154,33321.621925,19200,0,1000,1000,20200,13121.621925
858156,37355.830138,18000,0,0,0,18000,19355.830138
858159,33973.637879,16200,15450,500,15950,32150,1823.6378789
858177,24826.957939,17400,0,0,0,17400,7426.9579395
858178,75121.575456,82800,-8000,0,-8000,74800,321.57545607
858180,108936.04588,125000,0,0,0,125000,-16063.95412
858186,102893.29732,26000,0,0,0,26000,76893.297316
858187,24076.617866,18000,0,0,0,18000,6076.6178655
858190,45055.150737,28600,0,0,0,28600,16455.150737
858204,22638.625536,16800,0,0,0,16800,5838.6255355
858205,32400,25400,0,0,0,25400,7000
858207,53358.799438,32600,0,0,0,32600,20758.799438
858210,41949.825612,27600,0,0,0,27600,14349.825612
858214,3500,9192,0,0,0,9192,-5692
858215,16000,16200,0,0,0,16200,-200
858216,9960,9000,0,0,0,9000,960
858226,46896.413103,29400,0,250,250,29650,17246.413103
858228,35107.231084,22200,0,750,750,22950,12157.231084
858230,31007.183936,13200,0,1500,1500,14700,16307.183936
858231,20670,16800,0,0,0,16800,3870
858234,30243.689976,23400,8500,750,9250,32650,-2406.310024
858236,19024.112666,14280,0,950,950,15230,3794.1126655
858237,33535.246169,28080,0,0,0,28080,5455.2461692
858238,49930.650553,20640,12000,0,12000,32640,17290.650553
858240,19210,14400,0,0,0,14400,4810
858245,17500,14808,0,0,0,14808,2692
858251,7800,10800,0,0,0,10800,-3000
858260,3850,10560,-8000,0,-8000,2560,1290
858268,37959.690972,26400,0,5000,5000,31400,6559.6909725
858277,28500,14400,0,0,0,14400,14100
858278,15000,13200,0,0,0,13200,1800
858280,6690,12120,0,0,0,12120,-5430
858282,26000,15000,0,0,0,15000,11000
858283,5606.332055,9600,0,0,0,9600,-3993.667945
858285,26831.660275,16800,0,300,300,17100,9731.660275
858289,64118.091959,10800,0,2000,2000,12800,51318.091959
858295,23272.995425,23400,0,0,0,23400,-127.0045753
858304,0,19440,0,0,0,19440,-19440
858305,109027.07162,48000,20000,0,20000,68000,41027.071622
858313,38202.681432,24924,0,0,0,24924,13278.681432
858319,38934.924382,25800,0,0,0,25800,13134.924382
858326,23877.791075,19200,0,0,0,19200,4677.7910746
858327,68727.142495,14400,0,0,0,14400,54327.142495
858328,26986.37057,24000,0,0,0,24000,2986.3705703
858329,4989.9722006,8160,0,0,0,8160,-3170.027799
858334,33200,25200,0,0,0,25200,8000
858342,113767.46602,60000,0,0,0,60000,53767.466021
858343,27409.00466,15600,0,0,0,15600,11809.00466
858345,33110.506478,22800,0,0,0,22800,10310.506478
858349,15416.332055,23400,0,500,500,23900,-8483.667945
858352,12988.251287,10680,0,0,0,10680,2308.2512874
858353,26527.993656,16800,0,200,200,17000,9527.9936561
858356,28002.162193,24000,0,0,0,24000,4002.1621925
858357,47341.490718,28800.413444,7500,500,8000,36800.413444,10541.077274
858359,32401.336732,22800,0,0,0,22800,9601.3367321
858360,34405.075927,33700,0,110,110,33810,595.07592676
858373,20745.32822,17400,0,2011,2011,19411,1334.32822
858377,12700,12000,0,0,0,12000,700
858380,10525.32822,12480,0,500,500,12980,-2454.67178
858386,49286.623007,37400,0,700,700,38100,11186.623007
858390,34676.102996,33600,0,80,80,33680,996.10299628
858392,12420,11400,9600,0,9600,21000,-8580
858396,52359.058782,37200,0,0,0,37200,15159.058782
858397,17078.948243,18240,0,0,0,18240,-1161.051757
858421,36332.160625,26160,0,0,0,26160,10172.160625
858445,25338.749013,21840,0,0,0,21840,3498.7490131
858454,19759.505696,16800,0,0,0,16800,2959.5056963
858456,20031.660275,14040,0,0,0,14040,5991.660275
858460,40774.066754,23800,0,0,0,23800,16974.066754
858471,14466.6411,10200,0,0,0,10200,4266.6411001
858474,22778.328164,16800,0,0,0,16800,5978.3281638
858479,49508.247096,28200,0,0,0,28200,21308.247096
858481,20251.320494,15000,0,0,0,15000,5251.3204938
858492,27218.005762,16800,0,0,0,16800,10418.005762
858504,34671.496367,19200,0,1300,1300,20500,14171.496367
858506,22831.660275,15600,0,0,0,15600,7231.660275
858507,45031.660275,27600,0,0,0,27600,17431.660275
858514,21721.151276,20400,0,720,720,21120,601.15127646
858525,48182.843352,44400,0,2500,2500,46900,1282.8433521
858530,27436.551966,13200,0,0,0,13200,14236.551966
858534,37805.69885,15600,0,0,0,15600,22205.69885
858535,32961.920524,30000,0,0,0,30000,2961.9205239
858551,97819.634016,42000,50000,2000,52000,94000,3819.6340161
858557,249243.91719,96000,0,500,500,96500,152743.91719
858564,9459.4980825,7800,0,0,0,7800,1659.4980825
858570,13000,13200,0,0,0,13200,-200
858585,44308.602526,22800,11000,0,11000,33800,10508.602526
858588,20043.994057,15600,0,0,0,15600,4443.994057
858607,115040.8838,60000,0,5000,5000,65000,50040.883799
858637,12121.660275,10680,0,0,0,10680,1441.660275
858638,36097.538661,31980,3500,658,4158,36138,-40.46133875
858640,22972.659975,21120,0,560,560,21680,1292.6599755
858666,57002.879695,57600,4000,0,4000,61600,-4597.120305
858677,58954.253076,57600,0,800,800,58400,554.25307615
858689,24804.858911,19200,0,0,0,19200,5604.8589107
858712,16935.712849,12600,0,200,200,12800,4135.7128489
858714,49889.96165,34600,0,0,0,34600,15289.96165
858722,49777.243261,45260,0,5000,5000,50260,-482.7567393
858725,21333.77505,15600,0,1400,1400,17000,4333.7750498
858728,14000,12600,0,200,200,12800,1200
858731,11300,9720,0,0,0,9720,1580
858732,18634.826303,18000,0,400,400,18400,234.82630252
858735,27100,20100,0,450,450,20550,6550
858736,39147.321776,14800,0,400,400,15200,23947.321776
858742,14236.32822,11760,0,300,300,12060,2176.32822
858743,24717.621506,13200,8200,350,8550,21750,2967.6215058
858751,26371.496049,20160,0,300,300,20460,5911.4960493
858758,97021.705105,67591.951475,0,1200,1200,68791.951475,28229.75363
858763,23840.583986,15000,0,1200,1200,16200,7640.5839862
858765,14130.396661,8400,0,350,350,8750,5380.3966607
858769,38589.854035,22909.331003,0,500,500,23409.331003,15180.523032
858770,50026.976459,38700,0,1000,1000,39700,10326.976459
858778,11731.109654,12360,0,0,0,12360,-628.8903461
858784,26694.324385,27400,0,0,0,27400,-705.675615
858786,32953.209781,28900,0,600,600,29500,3453.2097806
858787,83000.504989,73000,0,3000,3000,76000,7000.5049887
858799,17824.980825,16800,0,0,0,16800,1024.9808251
858800,15210.65644,14200,0,600,600,14800,410.65644003
858808,53922.293593,36000,0,0,0,36000,17922.293593
858810,101678.53805,42000,0,5000,5000,47000,54678.538048
858811,62030.585745,51400,0,1200,1200,52600,9430.5857446
858815,35558.301375,20400,0,3000,3000,23400,12158.301375
858830,4000,6000,0,0,0,6000,-2000
858846,59294.980825,25200,0,0,0,25200,34094.980825
858847,75827.95398,33600,0,0,0,33600,42227.95398
858858,14010.158466,14400,0,0,0,14400,-389.8415342
858864,28272.66986,24000,0,1000,1000,25000,3272.6698603
858893,18638.845055,14050,0,300,300,14350,4288.8450545
858896,13563.32055,10200,0,200,200,10400,3163.32055
858899,15448.526817,12000,0,0,0,12000,3448.5268168
858916,12437.357313,11400,0,0,0,11400,1037.3573129
858932,15072.33505,14400,0,0,0,14400,672.33505033
858944,20118.232947,22800,0,0,0,22800,-2681.767053
858946,48741.301309,20400,14000,0,14000,34400,14341.301309
858950,42786.570238,29300,0,0,0,29300,13486.570238
858996,39588.618941,31200,0,980,980,32180,7408.6189409
858999,26374.110957,23520,0,1120,1120,24640,1734.1109575
859006,53306.564439,33600,0,0,0,33600,19706.564439
859008,41404.053171,27600,0,0,0,27600,13804.053171
859017,41467.606142,28560,0,1600,1600,30160,11307.606142
859022,42227.690233,24000,0,0,0,24000,18227.690233
859031,23096.641828,21720,0,0,0,21720,1376.641828
859039,38495.32822,19200,0,2500,2500,21700,16795.32822
859052,20891.104505,27240,0,2150,2150,29390,-8498.895495
859061,14950,12720,0,0,0,12720,2230
859074,31617.099658,27600,0,0,0,27600,4017.0996578
859075,54233.183111,42000,0,980,980,42980,11253.183111
859080,47974.947225,40800,0,1130,1130,41930,6044.9472248
859083,24003.370199,20400,0,0,0,20400,3603.3701995
859084,27591.576928,24600,0,0,0,24600,2991.5769276
859085,25908.409221,23400,0,1700,1700,25100,808.40922127
859127,20200,16800,0,0,0,16800,3400
859134,36010.480426,24000,0,0,0,24000,12010.480426
859143,56969.884925,36000,0,2180,2180,38180,18789.884925
859153,42158.756441,36000,0,2900,2900,38900,3258.7564408
859165,36369.021878,22320,12000,0,12000,34320,2049.0218777
859168,31344.129305,26400,0,0,0,26400,4944.1293047
859191,33493.144763,22200,0,0,0,22200,11293.144763
859194,16051.654874,28800,0,0,0,28800,-12748.34513
859200,36871.019622,27240,0,0,0,27240,9631.0196224
859203,43400,32400,0,0,0,32400,11000
859208,16902.747865,17400,0,0,0,17400,-497.2521352
859212,17708.483033,19800,0,0,0,19800,-2091.516967
859214,38661.627596,19100,0,0,0,19100,19561.627596
859237,10437.99233,9840,0,0,0,9840,597.99233002
859244,34413.32055,18240,0,2000,2000,20240,14173.32055
859245,36500,20500,0,300,300,20800,15700
859255,25581.660275,18600,0,0,0,18600,6981.660275
859257,14459.11589,14400,0,3000,3000,17400,-2940.88411
859258,7806.332055,9960,0,0,0,9960,-2153.667945
859259,45806.996165,31000,0,0,0,31000,14806.996165
859261,104013.98856,41400,0,0,0,41400,62613.988557
859263,34215.855844,26200,0,2200,2200,28400,5815.8558444
859264,51889.394001,38800,0,617,617,39417,12472.394001
859266,45438.30036,17400,0,1000,1000,18400,27038.30036
859271,44857.305207,25200,0,600,600,25800,19057.305207
859273,12471.69885,10800,0,0,0,10800,1671.6988495
859280,55459.361691,48000,0,400,400,48400,7059.3616907
859282,48414.91594,27600,17000,1000,18000,45600,2814.9159399
859283,20212.66411,17400,-5000,1000,-4000,13400,6812.66411
859285,32449.751129,14992.650152,0,2500,2500,17492.650152,14957.100976
859286,46510.208768,24000,0,5000,5000,29000,17510.208768
859288,6115.2898701,12240,0,50,50,12290,-6174.71013
859290,94204.098613,45600,0,2000,2000,47600,46604.098613
859293,30253.036626,24000,0,0,0,24000,6253.0366263
859294,42096.158329,31700,0,1000,1000,32700,9396.1583293
859295,23678.996165,17400,0,0,0,17400,6278.996165
859299,14600,10800,0,0,0,10800,3800
859306,55171.937842,39100,20000,0,20000,59100,-3928.062158
859321,97490.583171,45240,0,2000,2000,47240,50250.583171
859322,24006.332055,20400,0,0,0,20400,3606.332055
859339,35753.024452,24000,0,0,0,24000,11753.024452
859348,33443.05538,20400,0,0,0,20400,13043.05538
859355,18631.351008,15600,0,0,0,15600,3031.3510085
859358,14000,13200,0,0,0,13200,800
859360,34819.337268,14400,0,0,0,14400,20419.337268
859364,39000,23400,0,0,0,23400,15600
859381,35307,22800,0,0,0,22800,12507
859384,15000,18000,0,0,0,18000,-3000
859398,19125.32822,16800,0,0,0,16800,2325.32822
859400,83462.053353,66000,0,0,0,66000,17462.053353
859408,54079.140208,29400,0,0,0,29400,24679.140208
859422,50662.511167,36000,0,0,0,36000,14662.511167
859426,38597.570399,22200,0,0,0,22200,16397.570399
859429,19467.644935,15600,0,0,0,15600,3867.6449351
859430,21971.531459,18000,0,0,0,18000,3971.5314594
859436,25192.17639,24000,0,0,0,24000,1192.1763896
859449,21968.494248,20800,5000,370,5370,26170,-4201.505752
859453,28551.024024,26400,0,0,0,26400,2151.0240236
859456,46074.313136,26400,0,1000,1000,27400,18674.313136
859459,46058.752969,32400,0,3100,3100,35500,10558.752969
859461,32600.414036,19200,0,0,0,19200,13400.414036
859464,41430.393864,32400,0,0,0,32400,9030.393864
859469,35663.32055,15600,0,0,0,15600,20063.32055
859473,20477.552134,20400,0,500,500,20900,-422.4478663
859478,16000,21000,0,0,0,21000,-5000
859484,10482.316715,8400,0,800,800,9200,1282.316715
859489,19533.271115,18000,0,0,0,18000,1533.2711149
859495,17701.31288,16800,0,0,0,16800,901.31288005
859498,20005.508888,19200,0,800,800,20000,5.508887853
859501,26133.27267,15600,0,0,0,15600,10533.27267
859507,18032.521492,13200,0,0,0,13200,4832.5214923
859508,31200,19200,0,3000,3000,22200,9000
859510,15816.463343,15600,0,0,0,15600,216.46334301
859515,19444.324385,14400,0,0,0,14400,5044.324385
859516,11615.488566,16800,0,0,0,16800,-5184.511434
859517,14848.123618,10200,0,0,0,10200,4648.123618
859520,20239.915181,18600,0,670,670,19270,969.91518105
859526,14084.849537,12000,0,0,0,12000,2084.849537
859527,29631.931339,21600,0,2300,2300,23900,5731.9313392
859537,32700.65644,24000,12000,0,12000,36000,-3299.34356
859538,26890,24000,0,0,0,24000,2890
859539,24675.244219,33600,0,0,0,33600,-8924.755781
859554,49037.357706,32400,0,0,0,32400,16637.357706
859566,27900,23640,0,0,0,23640,4260
859572,72845.652493,49200,0,500,500,49700,23145.652493
859573,700,8160,0,0,0,8160,-7460
859575,9622.6089975,6216,7580,0,7580,13796,-4173.391003
859576,9792,8400,0,500,500,8900,892
859578,17040,14400,0,0,0,14400,2640
859579,13902.141912,9600,0,0,0,9600,4302.1419118
859580,21760.771493,15000,0,0,0,15000,6760.7714927
859584,5074.061809,13200,5000,0,5000,18200,-13125.93819
859585,18400,14400,0,0,0,14400,4000
859586,20588.503283,15600,0,0,0,15600,4988.5032834
859587,33625.458284,16200,13000,25000,38000,54200,-20574.54172
859588,2500,4560,0,0,0,4560,-2060
859591,17400,10800,0,300,300,11100,6300
859592,70658.181925,43200,0,0,0,43200,27458.181925
859596,20600,13200,0,490,490,13690,6910
859597,44363.916688,18000,0,0,0,18000,26363.916688
859600,18400,14400,0,0,0,14400,4000
859601,35423.92732,13200,0,0,0,13200,22223.92732
859605,10320,9600,0,0,0,9600,720
859606,17910,13200,0,0,0,13200,4710
859611,64337.855812,31800,0,0,0,31800,32537.855812
859616,33969.965214,19200,0,0,0,19200,14769.965214
859618,30088.64877,21000,0,0,0,21000,9088.64877
859619,35436.911795,24000,6500,19000,25500,49500,-14063.0882
859623,57200,15600,0,0,0,15600,41600
859628,23317.567098,19200,0,0,0,19200,4117.5670978
859630,46297.606585,27600,0,0,0,27600,18697.606585
859631,64608.761251,26400,0,0,0,26400,38208.761251
859634,65448.388988,36000,0,0,0,36000,29448.388988
859648,35012.594755,20400,0,0,0,20400,14612.594755
859656,32454.1192,14400,0,0,0,14400,18054.1192
859660,20248.619893,16800,0,0,0,16800,3448.6198932
859667,32000,30000,5000,0,5000,35000,-3000
859668,10000,10800,0,0,0,10800,-800
859674,10200,9600,0,0,0,9600,600
859683,8400,8400,0,0,0,8400,0
859695,18800,16800,0,0,0,16800,2000
859696,8020,6000,0,0,0,6000,2020
859714,42418.996165,22800,3000,0,3000,25800,16618.996165
859715,28563.32055,24600,0,0,0,24600,3963.32055
859717,21215.830138,18700,0,0,0,18700,2515.8301375
859720,32411.214937,19200,0,0,0,19200,13211.214937
859721,46189.363659,33000,0,0,0,33000,13189.363659
859728,58913.111267,33600,0,300,300,33900,25013.111267
859730,166244.32439,162000,7000,0,7000,169000,-2755.675615
859732,64315.388974,36000,0,0,0,36000,28315.388974
859734,65147.730985,51800,0,0,0,51800,13347.730985
859740,40621.75876,28800,9600,0,9600,38400,2221.7587597
859744,46789.777449,37000,0,1500,1500,38500,8289.7774487
859746,29114.942475,32960,0,360,360,33320,-4205.057525
859754,58132.162193,44560,0,0,0,44560,13572.162193
859776,41095.193443,26380,0,0,0,26380,14715.193443
859779,48107.644935,30000,6000,0,6000,36000,12107.644935
859784,13701.456284,12000,0,0,0,12000,1701.4562844
859795,34688.939722,21130,0,0,0,21130,13558.939722
859804,14000,13200,3000,0,3000,16200,-2200
859845,22991.332055,16800,0,0,0,16800,6191.332055
859854,18237.66411,16800,0,0,0,16800,1437.66411
859856,23559.498083,21600,5000,0,5000,26600,-3040.501917
859857,16406.884671,17400,0,0,0,17400,-993.1153292
859858,106753.44921,90000,0,0,0,90000,16753.449213
859861,58879.79036,41200,0,0,0,41200,17679.79036
859864,31856.862234,19200,0,4000,4000,23200,8656.8622345
859865,146743.87297,64200,0,600,600,64800,81943.872967
859879,21276,19320,0,0,0,19320,1956
859888,8009.4980825,10320,0,500,500,10820,-2810.501917
859889,10409.498083,16800,0,0,0,16800,-6390.501917
859890,49788.64877,33600,0,0,0,33600,16188.64877
859892,31596.652605,22800,0,0,0,22800,8796.652605
859908,36320.262576,21600,5500,1800,7300,28900,7420.262576
859913,17103.799233,16200,0,0,0,16200,903.799233
859918,84472.185427,33600,15000,4000,19000,52600,31872.185427
859920,20012.66411,27000,0,0,0,27000,-6987.33589
859922,50209.78346,24000,0,0,0,24000,26209.78346
859932,31608.864877,21600,8900,4000,12900,34500,-2891.135123
859941,17948.467091,16600,0,1000,1000,17600,348.46709138
859944,14225,13500,0,500,500,14000,225
859946,11426.098405,14400,0,1000,1000,15400,-3973.901595
859949,29035.303397,21000,0,1500,1500,22500,6535.3033967
859983,103405.09079,91000,0,15000,15000,106000,-2594.909213
859985,56375.32822,31200,0,0,0,31200,25175.32822
859993,97944,72000,0,1000,1000,73000,24944
860011,108038.49287,55500,0,7000,7000,62500,45538.492873
860014,69262.71228,33600,0,0,0,33600,35662.71228
860022,41083.434234,26400,0,2000,2000,28400,12683.434234
860042,205888.97369,123000,50000,5000,55000,178000,27888.973692
860044,116983.90968,87000,40000,2000,42000,129000,-12016.09032
860050,31274.648699,42000,0,50000,50000,92000,-60725.3513
860059,43768.162378,21000,0,2000,2000,23000,20768.162378
860078,61269.68306,40000,0,20000,20000,60000,1269.6830601
