NQUEST,NORD,INTPER,ATTIVP,PARTIME,CONTRATT,TUTTANNO,MESILAV,PUBBLICO,DIMAZ,ORETOT,PSTRA,ORESTRA,YLM,INTEG,YLNM,OREDES
852136,2,1,1,2,1,1,12,1,,25,2,,13000,2,0,
852136,3,3,1,1,1,1,12,2,1,35,2,,15000,2,0,35
852140,2,1,1,1,1,1,12,2,4,40,1,1,14000,2,0,
852152,1,1,1,2,2,2,6,2,2,15,2,,6000,2,0,40
852153,2,1,1,1,1,1,12,2,2,40,2,,15000,2,0,
852156,1,1,1,1,2,2,5,2,2,40,2,,4500,2,0,30
852156,2,1,1,1,1,1,12,2,7,40,2,,17000,2,0,
852173,2,2,1,1,1,1,12,2,7,40,1,4,16000,2,0,40
852175,1,1,1,1,1,1,12,2,1,40,2,,17000,2,0,30
852223,1,1,1,1,1,1,12,1,,18,1,4,24000,2,0,24
852228,1,1,1,1,1,1,12,2,7,36,2,,16000,2,0,40
852232,2,2,1,1,1,1,12,1,,35,1,4,16000,2,0,40
852242,1,1,1,1,1,1,12,1,,37,1,4,28000,2,0,40
852246,1,1,1,1,2,1,12,2,1,35,2,,14000,2,0,35
852254,1,1,1,1,1,1,12,2,7,36,2,,14000,2,0,18
852261,1,1,1,1,1,1,12,1,,36,2,,14000,2,0,4
852262,1,1,1,2,1,1,12,1,,30,2,,11000,2,0,40
852287,2,1,1,1,1,1,12,1,,40,2,,25000,2,0,
852287,3,1,1,1,1,1,12,1,,40,2,,25000,2,0,
852289,2,1,1,2,1,1,12,1,,30,2,,11700,2,0,
852312,1,1,1,1,1,1,12,2,5,40,2,,35100,2,0,30
852315,1,1,1,2,1,1,12,2,6,24,2,,10400,2,0,24
852315,2,1,1,1,1,1,12,2,6,40,2,,36000,2,0,
852318,1,1,1,1,1,1,12,2,6,40,1,0,27300,2,0,36
852320,2,1,1,1,1,1,12,1,,40,1,8,36000,2,0,
852321,1,1,1,1,1,1,12,1,,40,2,,12000,2,0,36
852322,1,1,1,1,1,1,12,2,5,40,1,2,26600,2,0,36
852322,2,2,1,2,1,1,12,2,2,20,2,,10000,2,0,20
852325,1,1,1,1,1,1,12,2,6,40,2,,35000,1,,40
852326,1,1,1,1,1,1,12,1,,34,2,,15800,2,0,34
852326,2,1,1,1,1,1,12,1,,36,2,,19000,2,0,
852327,1,1,1,1,1,1,12,2,4,36,2,,22500,2,0,36
852330,1,1,1,1,1,1,12,2,2,30,2,,10500,2,0,36
852332,1,1,1,1,1,1,12,2,5,36,2,,18000,2,0,36
852336,2,1,1,1,1,1,12,1,,38,2,,16900,2,0,
852340,1,1,1,1,1,1,12,1,,36,1,4,19500,1,1200,36
852342,1,1,1,1,1,1,12,1,,36,1,4,22000,1,,36
852345,1,1,1,2,1,1,12,2,2,36,1,0,15000,2,0,36
852345,2,2,1,1,1,1,12,2,2,40,2,,25000,2,0,
852348,1,1,1,1,1,1,12,2,6,36,1,0,16400,2,0,40
852348,2,2,1,1,1,1,12,1,,36,1,0,18000,2,0,36
852351,1,1,1,1,1,1,12,2,2,36,2,,17000,2,0,36
852352,1,1,1,1,1,1,12,1,,36,1,0,35000,2,0,36
852353,2,2,1,1,1,1,12,2,4,40,2,,21000,2,0,30
852355,1,1,1,1,1,1,12,2,6,42,2,,34000,1,,36
852362,1,1,1,1,1,1,12,2,7,40,2,,13000,2,0,40
852376,2,1,1,1,1,1,12,2,1,40,2,,10000,2,0,
852377,1,1,1,1,1,1,12,2,7,40,2,,20000,2,0,40
852377,2,1,1,1,1,1,12,2,7,40,2,,20000,2,0,
852380,2,1,1,2,2,3,,2,1,10,2,,5000,2,0,
852384,1,1,1,1,1,1,12,2,2,40,2,,13000,2,0,40
852385,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0,40
852387,2,1,1,1,1,1,12,2,7,40,2,,23000,2,0,
852388,4,1,1,2,2,3,,2,1,20,2,,6000,2,0,
852389,1,1,1,1,1,1,12,2,7,40,2,,13000,2,0,40
852391,1,1,1,1,1,1,12,2,7,40,2,,20000,2,0,40
852394,2,1,1,1,1,1,12,2,1,30,2,,10000,2,0,
852400,2,1,1,1,2,3,,2,7,30,2,,10000,2,0,40
852401,1,1,1,1,1,1,12,2,1,40,2,,20000,2,0,40
852410,1,1,1,1,1,1,12,2,3,40,2,,18328,2,0,40
852413,3,1,1,1,1,1,12,2,6,40,2,,8400,2,0,
852463,1,1,1,1,1,1,12,2,2,40,2,,13000,2,0,40
852463,2,1,1,1,1,1,12,1,,40,2,,14000,2,0,
852515,2,1,1,1,2,1,12,1,,48,1,1,24600,2,0,
852521,1,1,1,1,2,2,8,2,2,50,2,,9600,2,0,60
852546,1,1,1,1,1,1,12,2,5,40,2,,18000,2,0,50
852548,3,1,1,1,2,2,8,2,2,40,2,,10000,2,0,
852548,4,1,1,1,1,1,12,2,1,40,2,,12000,2,0,
852551,1,1,1,1,1,1,12,1,,36,2,,17500,2,0,36
852565,1,1,1,1,1,1,12,2,4,38,2,,18000,2,0,38
852568,1,1,1,1,1,1,12,2,2,65,2,,19625,2,0,50
852568,4,4,1,1,3,2,2,2,2,40,2,,1800,2,0,40
852568,4,4,1,1,3,2,3,2,4,40,2,,2400,2,0,40
852569,1,1,1,1,1,1,12,2,6,48,2,,22700,2,0,48
852569,2,1,1,1,1,1,12,2,1,38,2,,13800,2,0,
852573,1,1,1,1,1,1,12,2,5,40,2,,20000,2,0,45
852574,3,1,1,1,1,1,12,2,4,39,2,,12500,2,0,
852579,1,1,1,1,1,1,12,2,7,45,1,3,20000,1,1000,50
852584,1,1,1,1,1,1,12,2,4,40,2,,11000,2,0,40
852591,1,1,1,1,1,1,12,2,1,50,2,,13000,2,0,50
852595,4,3,1,1,1,1,12,1,,40,2,,16000,2,0,
852596,2,1,1,1,1,1,12,2,5,40,2,,12000,2,0,
852601,3,2,1,1,1,1,12,2,3,40,2,,11000,2,0,
852608,1,1,1,1,1,1,12,2,1,50,2,,13000,2,0,50
852630,1,1,1,2,3,2,6,2,7,30,2,,8000,2,0,40
852631,1,1,1,2,3,3,,2,3,25,2,,9000,2,0,40
852634,1,1,1,2,3,3,,2,1,25,2,,8000,2,0,40
852637,1,1,1,1,1,1,12,2,2,40,2,,19000,2,0,40
852637,3,1,1,1,1,1,12,2,2,40,2,,15000,2,0,
852637,4,1,1,1,1,1,12,2,2,40,2,,15000,2,0,
852660,1,1,1,1,1,1,12,2,4,40,2,,16000,2,0,0
852677,1,1,1,1,1,1,12,2,2,36,2,,12600,2,0,50
852677,2,1,1,2,1,1,12,2,1,26,2,,8000,2,0,
852754,2,1,1,1,1,1,12,1,,36,1,6,16000,2,0,
852754,3,1,1,1,1,2,6,2,2,40,2,,7500,2,0,
852765,1,1,1,1,1,1,12,2,7,42,2,,35000,1,1200,42
852773,1,1,1,1,1,1,12,2,6,42,1,1,41400,1,,40
852773,2,1,1,2,1,1,12,1,,18,2,,12600,2,0,
852790,2,1,1,1,1,1,12,2,5,40,1,0,14400,2,0,
852790,5,1,1,2,3,2,2,2,2,20,2,,1000,2,0,
852791,1,1,1,1,2,1,12,2,1,50,2,,8400,2,0,50
852816,2,1,1,1,1,1,12,2,2,40,2,,13692,2,0,
852826,1,1,1,1,1,1,12,2,2,40,2,,17276,2,0,50
852826,2,1,1,1,1,1,12,1,,45,1,5,18760,2,0,
852842,2,1,1,1,1,1,12,2,2,50,2,,8000,2,0,
852845,1,1,1,1,1,1,12,1,,40,2,,13000,2,0,40
852849,3,2,1,1,1,1,12,2,2,35,2,,14000,2,0,
852871,3,2,1,1,1,1,12,2,1,40,2,,8000,2,0,
852871,4,2,1,1,1,1,12,1,,40,2,,14000,2,0,
852879,2,1,1,1,1,1,12,2,2,40,2,,14000,2,0,
852883,1,1,1,1,2,2,8,2,1,40,2,,13000,2,0,40
852910,2,2,1,1,1,1,12,1,,36,2,,16000,2,0,40
852912,3,1,1,1,1,1,12,2,4,40,2,,18000,2,0,
852932,1,1,1,1,1,1,12,2,4,40,2,,16500,2,0,50
852951,1,1,1,1,1,1,12,2,3,8,1,0,18200,1,1500,4
852953,1,1,1,1,1,1,12,2,2,40,2,,17500,2,0,50
852954,1,1,1,1,1,1,12,2,4,40,2,,19500,2,0,40
852955,1,1,1,1,1,1,12,2,6,70,1,20,38000,1,5000,50
852955,2,2,1,1,1,1,12,1,,18,1,1,9000,2,0,25
852966,1,1,1,1,1,1,12,2,7,36,1,0,11800,2,0,30
852967,1,1,1,1,1,1,12,2,6,6,1,0,15400,1,2500,6
852968,1,1,1,1,2,1,12,2,1,40,1,10,12000,2,0,40
852969,1,1,1,1,1,1,12,2,2,40,1,0,16500,1,200,36
852974,2,1,1,1,1,1,12,2,2,40,2,,19500,2,0,
852976,1,1,1,1,1,2,4,2,1,24,2,,2600,2,0,40
852976,2,2,1,1,2,2,4,1,,24,2,,4800,2,0,40
852990,1,1,1,1,1,1,12,2,2,8,1,0,14300,2,0,4
853016,1,1,1,1,1,1,12,2,2,40,1,1,13500,1,800,40
853016,2,1,1,1,1,1,12,2,2,40,1,0,15000,1,500,
853021,1,1,1,1,2,2,6,2,1,50,2,,7000,2,0,
853022,1,1,1,1,1,1,12,2,2,40,1,1,15500,2,0,7
853039,1,1,1,1,2,1,12,2,1,50,2,,10000,2,0,50
853091,2,1,1,2,2,1,12,1,,5,1,3,12000,2,0,
853113,1,1,1,1,1,1,12,1,,40,2,,16100,2,0,40
853130,1,1,1,1,1,1,12,1,,6,1,0,22100,1,165,4
853137,1,1,1,1,1,1,12,2,4,40,1,1,16500,2,0,30
853175,1,1,1,1,1,1,12,2,1,41,1,1,14500,1,400,40
853188,2,1,1,1,1,1,12,2,2,35,1,5,15000,2,0,
853196,1,1,1,1,1,1,12,1,,40,2,,35000,2,0,40
853196,2,1,1,1,1,1,12,1,,47,2,,43000,2,0,
853210,1,1,1,2,1,1,12,2,1,20,1,5,7000,2,0,40
853221,1,1,1,1,1,1,12,1,,45,2,,40000,2,0,38
853221,2,2,1,1,1,1,12,1,,50,2,,40000,1,350,50
853222,1,1,1,1,1,1,12,2,2,36,1,0,14800,1,300,36
853226,1,1,1,1,1,1,12,2,1,40,1,6,12000,2,0,40
853235,1,1,1,1,1,1,12,1,,38,2,,14500,1,750,38
853249,3,1,1,1,1,1,12,2,6,38,2,,17000,2,0,
853297,2,1,1,1,1,1,12,2,3,30,2,,13000,2,0,
853300,1,1,1,1,1,1,12,2,1,30,2,,8000,2,0,50
853300,2,1,1,1,1,1,12,2,2,60,2,,14000,2,0,
853306,1,1,1,1,1,1,12,2,2,50,2,,12000,2,0,50
853308,1,1,1,2,1,1,12,2,2,24,2,,11000,2,0,24
853308,2,1,1,1,1,1,12,1,,40,2,,18000,1,400,
853313,2,1,1,1,1,1,12,2,1,50,2,,8000,2,0,
853318,2,1,1,1,2,1,12,2,2,50,2,,14000,2,0,
853318,3,1,1,1,2,2,6,2,3,40,2,,5000,2,0,
853319,1,1,1,1,1,1,12,2,1,30,2,,9000,2,0,60
853324,1,1,1,1,1,1,12,2,4,40,2,,28000,2,0,40
853326,1,1,1,1,1,1,12,2,6,40,2,,23000,2,0,40
853339,1,1,1,1,1,1,12,2,6,40,1,1,19200,2,0,40
853346,3,1,1,1,1,1,12,2,5,40,1,5,18000,2,0,
853353,2,1,1,2,1,1,12,2,6,22,2,,18000,2,0,
853354,1,1,1,1,1,1,12,2,1,40,2,,15000,2,0,48
853391,1,1,1,1,1,1,12,2,4,35,2,,15000,2,0,40
853406,1,1,1,1,1,1,12,2,2,20,2,,10000,2,0,30
853433,1,1,1,2,1,1,12,2,2,20,2,,10000,2,0,20
853444,1,1,1,1,1,1,12,1,,40,2,,22500,2,0,40
853444,2,2,1,1,1,1,12,2,2,40,2,,12000,2,0,40
853453,1,1,1,1,1,1,12,2,1,40,2,,19000,2,0,50
853463,2,1,1,1,1,1,12,2,2,40,1,5,16900,2,0,
853463,3,1,1,1,1,1,12,1,,36,2,,16250,2,0,
853463,5,1,1,1,1,1,12,2,2,40,1,8,14950,2,0,
853486,1,1,1,1,1,2,3,1,,40,1,6,3300,2,0,45
853489,1,1,1,1,1,1,12,2,2,40,1,5,18200,2,0,48
853505,1,1,1,1,1,1,12,2,2,40,1,5,14000,2,0,50
853561,1,1,1,1,1,1,12,1,,36,2,,16000,2,0,36
853561,2,2,1,1,1,1,12,1,,36,2,,16000,2,0,36
853561,3,3,1,1,2,2,10,1,,13,2,,8000,2,0,
853569,4,1,1,1,2,1,12,1,,30,2,,5500,2,0,
853593,1,1,1,1,2,2,9,1,,14,1,3,12000,2,0,24
853593,3,1,1,1,1,1,12,1,,25,2,,14000,2,0,
853611,1,1,1,1,1,1,12,2,2,40,2,,14700,2,0,40
853617,3,1,1,1,2,1,12,2,3,40,2,,10000,2,0,
853669,3,1,1,1,2,1,12,2,3,44,2,,13000,2,0,
853672,2,1,1,1,1,1,12,2,4,40,2,,20000,2,0,
853700,1,1,1,1,2,2,7,2,2,42,2,,8000,2,0,42
853728,1,1,1,1,1,1,12,2,1,50,2,,12000,2,0,70
853737,1,1,1,1,1,1,12,2,3,40,2,,15000,2,0,40
853737,2,1,1,1,1,1,12,2,3,50,2,,25000,2,0,
853744,1,1,1,1,1,1,12,2,4,36,2,,13500,2,0,48
853763,2,1,1,1,1,1,12,2,4,40,2,,24000,2,0,
853765,1,1,1,1,1,1,12,1,,40,2,,16500,2,0,40
853771,4,1,1,1,1,2,5,2,2,40,2,,4000,2,0,
853775,1,1,1,1,1,1,12,1,,24,2,,18000,2,0,40
853775,2,2,1,1,1,1,12,2,6,40,2,,20000,1,60,40
853778,1,1,1,1,1,2,10,2,2,40,2,,13000,2,0,30
853778,2,2,1,1,1,1,12,2,2,2,2,,13000,2,0,30
853785,1,1,1,1,1,1,12,2,6,36,1,20,13000,2,0,36
853785,2,1,1,2,2,2,1,2,1,20,2,,6000,2,0,20
853790,2,1,1,1,1,1,12,2,4,24,2,,10000,2,0,
853790,3,1,1,2,1,3,,2,3,15,2,,7000,2,0,
853796,2,1,1,1,1,1,12,2,2,40,1,0,18000,2,0,
853796,3,1,1,1,1,1,12,2,4,40,2,,15000,2,0,
853796,4,1,1,1,1,1,12,2,2,40,2,,11000,2,0,
853798,2,1,1,1,1,2,1,2,4,40,2,,13500,2,0,
853798,3,1,1,1,1,1,12,2,4,40,2,,13000,2,0,
853830,2,2,1,1,1,1,12,2,7,40,2,,26000,2,0,40
853838,2,1,1,1,1,1,12,2,3,36,2,,20000,2,0,
853859,1,1,1,1,1,1,12,2,1,36,2,,12000,2,0,36
853875,3,1,1,1,1,1,12,2,3,36,2,,14500,2,0,
853905,1,1,1,1,1,1,12,1,,36,1,2,22000,2,0,25
853926,1,1,1,1,1,1,12,1,,36,1,1,16800,2,0,36
853926,2,1,1,1,1,1,12,2,7,30,1,0,8400,2,0,
853931,1,1,1,1,1,1,12,2,3,50,2,,32500,2,0,50
853931,2,1,1,1,1,1,12,1,,36,2,,18200,2,0,
853937,2,1,1,1,1,1,12,2,2,40,2,,12000,2,0,
853955,2,2,1,1,1,1,12,2,4,40,2,,10000,2,0,20
853976,3,1,1,1,1,1,12,1,,40,1,2,18000,1,1200,
853979,2,2,1,1,1,1,12,1,,24,1,4,22000,2,0,24
853993,2,1,1,1,1,1,12,1,,36,2,,20000,2,0,
854058,1,1,1,1,1,1,12,1,,36,2,,19000,1,600,36
854058,2,2,1,1,1,1,12,1,,36,2,,23200,1,900,36
854058,3,3,2,2,3,2,1,2,2,10,2,,500,2,0,
854062,1,1,1,1,1,1,12,2,7,40,2,,14500,2,0,40
854062,2,2,1,1,2,2,6,2,3,40,2,,6000,2,0,40
854062,3,3,1,2,2,2,9,2,2,30,2,,8100,2,0,40
854066,1,1,1,1,1,1,12,1,,40,2,,20000,2,0,35
854067,1,1,1,1,1,1,12,2,7,38,2,,21000,1,2000,38
854067,2,2,1,1,1,1,12,2,4,40,2,,21000,2,0,40
854067,3,1,1,2,1,2,6,2,1,20,2,,3000,2,0,
854070,1,1,1,2,1,1,12,2,7,30,2,,13000,2,0,40
854074,3,1,1,1,1,1,12,2,7,40,2,,19500,2,0,
854081,2,1,1,1,1,1,12,1,,35,2,,19500,2,0,
854084,2,1,1,1,1,1,12,2,2,40,2,,13800,2,0,
854093,2,1,1,1,1,1,12,1,,40,2,,17000,2,0,
854093,4,1,1,1,1,1,12,1,,40,2,,15000,2,0,
854093,5,5,1,1,2,1,12,2,2,40,2,,14000,2,0,
854095,2,1,1,2,2,1,12,2,5,15,2,,4100,2,0,
854101,2,1,1,1,1,1,12,2,3,36,2,,13000,2,0,
854115,1,1,1,1,1,1,12,1,,24,2,,23000,2,0,30
854115,2,1,1,1,1,1,12,1,,20,2,,21000,2,0,
854163,3,1,1,1,2,2,4,2,4,40,2,,4000,2,0,
854202,1,1,1,1,1,1,12,2,2,48,2,,18500,2,0,40
854242,1,1,1,1,1,1,12,2,2,40,1,0,18200,2,0,40
854242,2,1,1,1,3,2,1,2,2,40,2,,860,2,0,
854242,2,1,1,2,2,2,3,2,1,23,2,,1800,2,0,
854245,1,1,1,1,1,1,12,2,1,45,1,1,11000,2,0,0
854252,2,2,1,1,1,1,12,2,6,50,2,,30000,2,0,20
854253,1,1,1,2,1,1,12,2,7,21,1,0,7800,2,0,21
854253,2,1,1,1,1,1,12,2,6,40,2,,20000,1,20000,
854259,1,1,1,1,1,2,6,2,6,40,2,,7000,2,0,55
854259,2,1,1,2,1,1,12,2,4,24,2,,6000,2,0,
854259,3,1,1,1,1,2,7,2,1,40,2,,3000,2,0,
854262,1,1,1,1,1,1,12,2,7,45,2,,22000,2,0,45
854263,1,1,1,1,1,1,12,2,2,40,2,,27000,1,2000,40
854263,2,1,1,2,1,1,12,2,2,27,2,,11500,2,0,
854267,1,1,1,1,1,1,12,2,4,40,2,,18900,2,0,80
854269,3,1,1,1,1,1,12,2,4,42,1,3,17000,2,0,
854269,5,1,1,1,1,1,12,2,5,40,1,1,17000,2,0,
854273,3,1,1,2,1,1,12,2,7,25,1,2,10000,2,0,
854273,4,1,1,1,1,1,12,2,1,44,1,2,13000,2,0,
854275,1,1,1,1,1,1,12,2,6,40,1,3,27000,1,600,40
854275,2,1,1,1,2,2,5,2,2,40,2,,4500,2,0,
854279,1,1,1,1,1,1,12,2,4,40,2,,17550,2,0,40
854279,2,1,1,1,1,1,12,2,2,40,1,5,11700,2,0,
854283,1,1,1,1,1,1,12,2,6,40,2,,20000,2,0,40
854283,2,2,1,1,1,1,12,2,3,40,2,,13000,2,0,20
854285,1,1,1,1,1,1,12,2,5,40,2,,20000,2,0,60
854285,2,2,1,2,2,2,3,2,7,24,2,,1500,2,0,40
854346,3,3,1,1,1,1,12,1,,36,2,,12000,2,0,
854346,4,2,1,1,1,1,12,1,,36,2,,14000,2,0,
854354,1,1,1,1,1,1,12,2,2,36,1,4,25000,2,0,36
854377,1,1,1,1,1,1,12,2,1,48,2,,11000,2,0,48
854378,1,1,1,1,2,2,10,2,4,36,2,,9800,1,,48
854378,1,1,2,2,2,2,5,2,1,24,2,,2500,2,0,24
854400,3,3,1,1,1,2,8,2,7,70,1,21,24000,2,0,70
854400,4,3,1,1,1,1,12,2,2,48,1,10,14000,2,0,
854414,1,1,1,2,1,1,12,2,2,35,1,4,17500,1,5000,40
854418,2,1,1,1,1,1,12,1,,35,2,,14300,2,0,
854428,1,1,1,1,1,2,8,2,4,35,2,,8400,2,0,35
854428,2,1,1,1,1,1,12,2,4,45,1,5,22500,1,800,
854435,1,1,1,1,1,2,6,2,2,30,2,,10000,2,0,40
854435,3,1,1,1,1,1,12,2,5,38,2,,12000,1,,
854460,2,1,1,2,1,1,12,2,1,20,2,,10200,2,0,
854469,2,2,1,1,1,1,12,1,,18,2,,22500,2,0,18
854471,1,1,1,2,1,1,12,2,6,5,2,,2800,2,0,20
854471,1,1,2,2,1,1,12,2,2,10,2,,2800,2,0,20
854478,1,1,1,1,1,1,12,2,5,40,1,4,14500,2,0,40
854501,1,1,1,1,1,1,12,2,1,25,2,,8000,2,0,50
854501,2,2,1,1,2,2,8,2,1,25,2,,8000,2,0,25
854502,1,1,1,1,2,1,12,2,7,40,2,,18000,2,0,40
854504,1,1,1,1,1,1,12,1,,36,2,,12000,2,0,36
854505,1,1,1,1,1,1,12,2,1,50,2,,13000,2,0,40
854505,3,1,1,2,2,1,12,2,2,40,2,,7000,2,0,
854518,2,1,1,1,3,3,,2,2,60,2,,12000,2,0,
854535,1,1,1,1,1,1,12,2,1,40,2,,12000,2,0,40
854550,3,1,1,2,2,2,6,2,4,33,2,,3900,2,0,
854552,1,1,1,1,1,1,12,2,7,40,1,3,18200,1,1000,40
854552,2,2,1,1,1,1,12,2,6,40,1,1,15000,2,0,40
854557,1,1,1,1,1,1,12,1,,36,1,0,15000,2,0,42
854561,2,1,1,1,1,1,12,2,7,40,1,0,18000,1,1600,
854580,1,1,1,2,2,1,12,2,1,24,2,,7000,2,0,30
854584,1,1,1,1,1,1,12,2,7,36,1,2,17000,2,0,40
854597,1,1,1,1,1,1,12,2,2,40,1,6,15000,2,0,40
854601,2,2,1,1,1,1,12,2,2,48,2,,9500,2,0,2
854607,1,1,1,1,1,1,12,1,,36,1,3,28000,2,0,36
854607,3,3,1,1,1,1,12,2,6,48,2,,27000,2,0,
854616,2,1,1,1,2,2,4,2,2,50,2,,4500,2,0,
854621,3,2,1,1,2,1,12,2,1,46,2,,8700,2,0,
854624,1,1,1,1,2,2,8,2,3,48,1,10,10500,2,0,48
854626,1,1,1,2,1,1,12,2,5,18,2,,9600,2,0,36
854639,3,1,1,1,1,1,12,2,5,40,1,3,15000,1,3000,
854645,1,1,1,1,1,1,12,2,7,36,1,2,26500,1,1800,40
854647,1,1,1,2,1,1,12,2,4,25,1,3,9000,2,0,30
854658,1,1,1,1,1,1,12,2,7,40,2,,30000,1,1000,50
854658,2,1,1,2,1,1,12,1,,30,2,,14000,2,0,
854667,1,1,1,1,2,2,8,1,,30,2,,14000,2,0,45
854667,2,1,1,2,2,2,6,2,1,20,2,,5000,2,0,
854682,1,1,1,1,1,1,12,2,2,40,1,1,16000,2,0,20
854683,1,1,1,1,1,1,12,2,6,40,2,,25000,2,0,40
854689,1,1,1,1,1,1,12,2,6,40,1,18,28000,2,0,40
854689,2,2,1,1,1,1,12,1,,18,1,0,21000,2,0,20
854690,1,1,1,1,1,1,12,2,5,40,1,5,18600,2,0,40
854691,1,1,1,1,1,1,12,1,,36,2,,28000,1,600,36
854694,1,1,1,1,1,1,12,2,6,40,1,1,19300,2,0,30
854694,2,2,1,1,1,2,2,2,6,50,2,,2400,1,,40
854694,2,2,1,1,2,2,8,2,7,40,2,,11000,1,800,40
854711,1,1,1,1,1,1,12,1,,40,2,,26000,2,0,40
854712,2,1,1,1,1,1,12,2,2,40,2,,14000,2,0,
854730,1,1,1,1,1,1,12,2,2,40,2,,21000,2,0,40
854734,3,1,1,1,1,1,12,2,3,40,2,,18000,2,0,
854751,1,1,1,1,1,1,12,2,3,40,2,,21000,2,0,35
854751,2,1,1,1,1,1,12,2,3,40,2,,16500,2,0,
854754,1,1,1,1,1,1,12,2,4,40,2,,16500,2,0,30
854754,2,1,1,1,1,1,12,2,4,40,2,,18000,2,0,
854755,1,1,1,1,1,1,12,2,3,40,2,,19000,2,0,37
854755,2,1,1,1,1,1,12,2,3,40,2,,16500,2,0,
854764,1,1,1,1,1,1,12,2,3,40,1,6,18500,2,0,45
854766,1,1,1,1,1,1,12,2,3,40,2,,15500,2,0,30
854771,1,1,1,1,1,1,12,1,,40,1,6,19866,1,660,50
854771,2,1,1,1,1,1,12,1,,44,2,,18122,1,660,
854787,1,1,1,1,1,1,12,2,1,36,2,,10368,2,0,50
854791,1,1,1,1,1,1,12,2,1,40,2,,12000,2,0,50
854792,2,1,1,1,1,1,12,1,,40,2,,26000,2,0,
854860,2,1,1,1,2,2,6,2,4,40,2,,6000,2,0,
854862,1,1,1,1,1,1,12,1,,36,1,2,18500,1,1000,72
854901,2,2,1,1,1,1,12,1,,40,1,7,27000,1,300,40
854901,3,2,1,1,1,1,12,2,2,40,2,,11500,2,0,
854912,1,1,1,1,1,1,12,2,7,40,1,1,21000,1,1200,40
854926,1,1,1,1,1,1,12,1,,24,2,,23000,2,0,12
854926,3,1,1,1,1,1,12,2,2,40,2,,20000,2,0,
854958,1,1,1,1,1,1,12,2,2,40,2,,19500,2,0,50
854958,2,1,1,1,1,1,12,2,3,45,1,5,14000,2,0,
854959,1,1,1,1,1,1,12,2,2,40,2,,15500,2,0,45
854960,1,1,1,2,1,1,12,2,1,35,1,4,7000,1,700,40
854960,2,2,1,1,1,1,12,2,7,40,2,,17000,1,1200,40
854963,1,1,1,1,1,1,12,2,5,40,2,,20500,2,0,40
854973,1,1,1,1,1,1,12,2,6,36,2,,29000,2,0,30
854990,1,1,1,1,1,1,12,2,4,40,2,,17000,2,0,50
854990,2,1,1,1,1,1,12,2,4,40,2,,14000,2,0,
854990,3,1,1,1,3,1,12,2,5,40,2,,15000,2,0,
854997,1,1,1,1,1,1,12,2,4,40,2,,18000,2,0,40
854997,2,1,1,2,2,2,9,2,2,15,2,,5000,2,0,
855003,1,1,1,1,1,1,12,2,6,40,2,,25000,2,0,40
855004,1,1,1,1,1,1,12,1,,36,2,,18000,1,1500,36
855034,1,1,1,1,1,1,12,1,,36,2,,18000,2,0,36
855034,2,1,1,1,1,1,12,1,,40,2,,18000,2,0,
855035,4,2,1,1,1,1,12,2,6,40,2,,14000,2,0,
855048,2,1,1,1,1,1,12,1,,35,2,,26000,2,0,
855048,3,1,1,1,2,2,4,2,3,50,2,,5500,1,,
855054,2,1,1,1,1,1,12,2,5,40,2,,16000,2,0,
855055,1,1,1,1,1,1,12,2,7,40,2,,16000,2,0,40
855065,3,1,1,1,1,1,12,1,,40,1,6,18130,2,0,
855071,1,1,1,1,1,1,12,1,,40,1,6,17486,1,720,50
855071,2,1,1,1,1,1,12,2,4,40,1,7,18480,2,0,
855101,1,1,1,2,1,1,12,2,2,20,2,,6600,2,0,40
855101,2,2,1,1,1,1,12,1,,40,2,,13200,2,0,40
855111,1,1,1,1,1,1,12,1,,20,2,,22100,2,0,20
855119,1,1,1,1,1,1,12,2,1,40,2,,23000,2,0,0
855119,2,2,1,1,1,1,12,2,2,40,2,,13000,2,0,
855135,1,1,1,1,1,1,12,2,4,40,2,,13650,2,0,40
855135,2,1,1,1,1,1,12,2,4,40,2,,21000,2,0,
855135,4,1,1,1,1,1,12,2,2,40,2,,13500,2,0,
855155,1,1,1,1,1,1,12,2,6,40,2,,25000,1,,35
855155,2,2,1,1,1,1,12,2,7,33,2,,21000,1,1000,25
855165,1,1,1,1,1,1,12,2,2,40,2,,19000,2,0,40
855171,1,1,1,1,1,1,12,2,6,36,2,,36400,2,0,36
855171,2,1,1,1,1,1,12,1,,30,2,,17500,2,0,
855185,1,1,1,1,1,1,12,1,,40,2,,17000,2,0,40
855185,2,1,1,1,1,1,12,1,,40,2,,17000,2,0,
855206,1,1,1,1,1,1,12,2,6,45,1,5,17472,2,0,50
855206,2,2,1,1,1,1,12,2,4,40,2,,14840,2,0,45
855230,3,1,1,1,1,1,12,2,4,40,2,,15000,2,0,
855238,2,2,1,1,1,1,12,2,2,40,2,,17000,2,0,
855240,1,1,1,1,1,2,5,2,4,40,2,,5500,2,0,
855259,1,1,1,1,1,1,12,2,7,39,1,0,20000,2,0,39
855259,2,1,1,1,1,1,12,1,,39,2,,20000,2,0,
855260,1,1,1,1,1,2,6,2,1,40,2,,4200,2,0,45
855260,2,1,1,1,1,1,12,2,5,40,2,,15000,2,0,
855264,1,1,1,1,1,1,12,1,,36,1,0,19000,2,0,36
855268,3,1,1,1,1,2,10,2,2,40,2,,11000,2,0,
