NQUEST,YCF4,YCF,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YCA,YCA1,YCA2,YCF1,YCF2,YCF3,YC
31560,0,124.94847882,30824.948479,13000,13000,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,6000,0,6000,2.505727177,0,122.44275165,6124.9484788
31561,0,31.660275017,21091.660275,0,0,0,21060,21060,21060,0,0,0,0,0,0,0,0,0,0,0,0,0,31.660275017,0,0,31.660275017
31625,0,1550.2543684,44375.254368,22000,21000,1000,9425,9425,9425,0,0,0,0,0,0,0,0,0,0,11400,0,11400,1550.2543684,0,0,12950.254368
31641,1064.0370658,-1032.376791,33167.623209,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,31.660275017,0,0,6167.6232092
31652,0,879.74236874,53679.742369,0,0,0,43100,48100,48100,0,-5000,0,0,-5000,0,5000,0,0,0,9700,2500,7200,0,0,879.74236874,10579.742369
31665,0,63.391505567,23183.391506,0,0,0,13520,13520,13520,0,0,0,0,0,0,0,0,0,0,9600,0,9600,63.391505567,0,0,9663.3915056
31671,0,805.71543719,33775.715437,0,0,0,24570,24570,24570,0,0,0,0,0,0,0,0,0,0,8400,0,8400,473.15961286,0,332.55582434,9205.7154372
31695,0,43.082671011,37543.082671,27900,27900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,9600,43.082671011,0,0,9643.082671
31724,0,435.18039007,47773.18039,38938,37548,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,208.61137555,0,226.56901452,8835.1803901
31735,0,141.36179998,28573.3618,0,0,0,24232,24232,24232,0,0,0,0,0,0,0,0,0,0,4200,0,4200,141.36179998,0,0,4341.3618
31757,0,1209.990883,17964.990883,0,0,0,9555,9555,9555,0,0,0,0,0,0,0,0,0,0,7200,0,7200,242.27427736,0,967.71660561,8409.990883
31785,0,290.19593177,75590.195932,24000,24000,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,24000,0,24000,13.387389018,0,276.80854276,24290.195932
31798,0,0,11180,0,0,0,11180,11180,11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31799,0,275.20502425,30516.205024,0,0,0,25441,25441,25441,0,0,0,0,0,0,0,0,0,0,4800,0,4800,165.59436661,109.61065764,0,5075.2050242
31860,1197.041699,-1159.049369,45840.950631,39800,39800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,37.99233002,0,0,6040.950631
31868,0,0,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31869,0,31.660275017,13031.660275,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,13000,0,0,0,0,31.660275017,0,0,31.660275017
31912,0,140.81462117,27040.814621,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,4800,0,4800,140.81462117,0,0,4940.8146212
32001,0,107.36971151,28297.369712,0,0,0,18590,18590,18590,0,0,0,0,0,0,0,0,0,0,9600,0,9600,107.36971151,0,0,9707.3697115
32028,0,60.929173937,60210.929174,25000,25000,0,29750,29750,29750,0,0,0,0,0,0,0,0,0,0,5400,0,5400,60.929173937,0,0,5460.9291739
32033,0,178.84351648,45498.843516,20280,20280,0,16640,16640,16640,0,0,0,0,0,0,0,0,0,0,8400,0,8400,94.384525569,84.45899091,0,8578.8435165
32034,0,45.315507095,22425.315507,0,0,0,16380,16380,16380,0,0,0,0,0,0,0,0,0,0,6000,0,6000,45.315507095,0,0,6045.3155071
32041,0,99.047918887,22799.047919,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,8400,0,8400,99.047918887,0,0,8499.0479189
32044,0,0,7488,0,0,0,7488,7488,7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32047,0,52.799627993,10426.799628,0,0,0,10374,10374,10374,0,0,0,0,0,0,0,0,0,0,0,0,0,52.799627993,0,0,52.799627993
32052,0,98.317216048,42068.317216,0,0,0,32370,32370,32370,0,0,0,0,0,0,0,0,0,0,9600,0,9600,98.317216048,0,0,9698.317216
32057,0,147.0927175,50513.092718,25350,25350,0,16016,16016,16016,0,0,0,0,0,0,0,0,0,0,9000,0,9000,147.0927175,0,0,9147.0927175
32066,0,0,17890,0,0,0,9490,9490,9490,0,0,0,0,0,0,0,0,0,0,8400,0,8400,0,0,0,8400
32067,0,150.65773823,24120.657738,0,0,0,16770,16770,16770,0,0,0,0,0,0,0,0,0,0,7200,0,7200,150.65773823,0,0,7350.6577382
32144,0,172.7560998,31662.7561,0,0,0,22490,22490,22490,0,0,0,0,0,0,0,0,0,0,9000,0,9000,172.7560998,0,0,9172.7560998
32190,0,120.62193021,22520.62193,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,4200,0,4200,76.871949462,0,43.749980746,4320.6219302
32198,0,31.660275017,55051.660275,0,0,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,12120,0,12120,31.660275017,0,0,12151.660275
32206,0,7.3063436641,15907.306344,12000,12000,0,3900,0,0,0,3900,0,0,3900,3900,0,0,0,0,0,0,0,7.3063436641,0,0,7.3063436641
32209,1108.3719436,-903.5468011,52556.453199,15000,15000,0,17260,18460,18460,0,-1200,0,0,-1200,0,1200,0,0,0,21200,0,21200,31.547541634,173.27760083,0,20296.453199
32210,0,0,9700,6100,6100,0,3600,0,0,0,3600,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32229,0,25.328220014,12175.32822,0,0,0,3750,3750,3000,750,0,0,0,0,0,0,0,0,0,8400,0,8400,25.328220014,0,0,8425.32822
32288,0,671.97686611,52721.976866,52000,51000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,443.24385024,228.73301587,0,721.97686611
32318,0,38.355722251,22658.355722,0,0,0,17820,12220,12220,0,5600,6000,0,-400,0,400,0,0,0,4800,0,4800,3.1660275017,0,35.18969475,4838.3557223
32320,3768.4646081,-3711.476113,58888.523887,53000,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,9600,56.988495031,0,0,5888.523887
32328,0,25.441486557,14610.441487,0,0,0,10985,10985,10985,0,0,0,0,0,0,0,0,0,0,3600,0,3600,25.441486557,0,0,3625.4414866
32438,0,0,12200,12000,12000,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0
32464,0,0,10450,0,0,0,7150,7150,7150,0,0,0,0,0,0,0,0,0,0,3300,0,3300,0,0,0,3300
32470,0,139.03575111,32989.035751,0,0,0,24050,24050,24050,0,0,0,0,0,0,0,4000,4000,0,4800,0,4800,139.03575111,0,0,4939.0357511
32471,0,59.308367901,11799.308368,0,0,0,7540,7540,7540,0,0,0,0,0,0,0,0,0,0,4200,0,4200,59.308367901,0,0,4259.3083679
32524,0,15331.005179,92431.005179,0,0,0,66300,66300,66300,0,0,0,0,0,0,0,0,0,0,10800,0,10800,1255.1272787,2639.2271062,11436.650794,26131.005179
32556,354.67902194,-354.6790219,22545.320978,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,5645.3209781
32668,0,982.31143593,34952.311436,3000,3000,0,24370,19370,19370,0,5000,5000,0,0,0,0,0,0,0,6600,0,6600,223.43793776,758.87349817,0,7582.3114359
32703,0,3.799233002,19626.799233,0,0,0,15123,15123,13923,1200,0,0,0,0,0,0,4500,4500,0,0,0,0,3.799233002,0,0,3.799233002
32709,0,23189.904337,150229.90434,55600,55600,0,24440,24440,24440,0,0,0,0,0,0,0,0,0,0,47000,17000,30000,316.60275017,0,22873.301587,70189.904337
32713,5320.185329,-4917.631942,57032.368058,24950,24950,0,0,0,0,0,0,0,0,0,0,0,37000,37000,0,0,0,0,50.656440027,0,351.8969475,-4917.631942
32729,1330.0463323,-950.1230321,57949.876968,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,42000,0,16900,0,16900,379.9233002,0,0,15949.876968
32731,0,9.4980825051,22505.498083,0,0,0,12896,12896,12896,0,0,0,0,0,0,0,0,0,0,9600,0,9600,9.4980825051,0,0,9609.4980825
32733,0,69.652605037,18349.652605,0,0,0,9880,9880,9880,0,0,0,0,0,0,0,0,0,0,8400,0,8400,69.652605037,0,0,8469.652605
32734,0,136.53392558,47536.533926,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,6.3320550034,0,130.20187057,8536.5339256
32742,0,1829.5506193,41529.550619,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,7200,0,7200,949.80825051,0,879.74236874,9029.5506193
32751,0,186.71296725,28886.712967,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,11800,0,11800,10.764493506,0,175.94847375,11986.712967
32764,0,31.660275017,33531.660275,12500,12500,0,0,0,0,0,0,0,0,0,0,0,15000,0,15000,6000,0,6000,31.660275017,0,0,6031.660275
32765,0,327.24326066,62927.243261,50200,49000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,0,12400,63.320550034,0,263.92271062,12727.243261
32772,0,732.28814251,28732.288143,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,7200,0,7200,28.494247515,0,703.79389499,7932.2881425
32810,0,39.21262689,12729.212627,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,2550,0,2550,39.21262689,0,0,2589.2126269
32822,0,0,38071,13150,13150,0,24921,24921,24921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32839,0,917.73469876,25217.734699,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,4800,0,4800,37.99233002,0,879.74236874,5717.7346988
32861,0,572.16980627,53112.169806,13000,13000,0,33540,33540,33540,0,0,0,0,0,0,0,0,0,0,6000,0,6000,44.324385024,0,527.84542124,6572.1698063
32887,0,1501.8940819,161001.89408,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,90000,69500,45500,24000,6.3320550034,1495.5620269,0,71001.894082
32962,2438.4182758,-2425.754166,29474.245834,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,8500,0,8500,12.664110007,0,0,6074.2458342
32982,0,18.99616501,21518.996165,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,7200,0,7200,18.99616501,0,0,7218.996165
32987,0,239.26902378,22209.269024,0,0,0,21970,21970,21970,0,0,0,0,0,0,0,0,0,0,0,0,0,63.320550034,175.94847375,0,239.26902378
33036,0,0,19550,8500,8500,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33038,0,0,18400,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
33228,0,9529.8920882,56669.892088,0,0,0,23140,23140,23140,0,0,0,0,0,0,0,0,0,0,24000,0,24000,68.31611147,2236.673829,7224.9021477,33529.892088
33245,0,219.35575956,36469.35576,0,0,0,26650,26650,26650,0,0,0,0,0,0,0,0,0,0,9600,0,9600,219.35575956,0,0,9819.3557596
33275,0,101.08989369,39701.089894,0,0,0,31200,31200,31200,0,0,0,0,0,0,0,0,0,0,8400,0,8400,101.08989369,0,0,8501.0898937
33303,798.02779936,-345.492505,37714.507495,0,0,0,31460,31460,31460,0,0,0,0,0,0,0,0,0,0,6600,0,6600,12.664110007,439.87118437,0,6254.507495
33328,0,104.47890756,58154.478908,20000,20000,0,16250,16250,16250,0,0,0,0,0,0,0,11000,11000,0,10800,0,10800,104.47890756,0,0,10904.478908
33335,0,1087.5164282,66387.516428,54500,54000,500,0,0,0,0,0,0,0,0,0,0,3000,3000,0,7800,0,7800,383.72253321,0,703.79389499,8887.5164282
33336,0,3.799233002,28853.799233,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,14000,14000,0,5100,0,5100,3.799233002,0,0,5103.799233
33347,0,5.3822467529,33980.382247,0,0,0,29175,29175,29175,0,0,0,0,0,0,0,0,0,0,4800,0,4800,5.3822467529,0,0,4805.3822468
33348,0,446.87777255,35646.877773,0,0,0,18400,23400,23400,0,-5000,0,0,-5000,0,5000,0,0,0,16800,0,16800,94.980825051,263.92271062,87.974236874,17246.877773
33451,1037.4361392,-1005.775864,28594.224136,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,9600,31.660275017,0,0,8594.2241359
33455,0,2835.4444246,33685.444425,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,12000,3600,8400,72.882155977,0,2762.5622686,14835.444425
33479,0,63.320550034,44763.32055,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,9600,0,9600,63.320550034,0,0,9663.32055
33644,0,91.722198218,22691.722198,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,9600,0,9600,91.722198218,0,0,9691.7221982
33751,1489.6518921,-535.3696545,62474.630345,0,0,0,51610,51610,51610,0,0,0,0,0,0,0,0,0,0,11400,0,11400,63.320550034,890.96168757,0,10864.630345
33761,0,3228.9184089,106428.91841,0,0,0,46800,46800,46800,0,0,0,0,0,0,0,0,0,0,56400,33600,22800,129.21208655,0,3099.7063224,59628.918409
33773,266.00926645,-234.3489914,29465.651009,16000,16000,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,7200,0,7200,31.660275017,0,0,6965.6510086
33777,0,510.19832258,38710.198323,8000,8000,0,-1200,0,0,0,-1200,0,0,-1200,0,1200,15000,15000,0,16400,12000,4400,158.30137509,351.8969475,0,16910.198323
33778,0,596.07173121,49296.071731,31000,31000,0,-9200,4800,4800,0,-14000,0,0,-14000,0,14000,15000,15000,0,11900,6600,5300,596.07173121,0,0,12496.071731
33781,0,6.3320550034,20406.332055,0,0,0,1600,0,0,0,1600,0,3600,-2000,0,2000,14000,0,14000,4800,0,4800,6.3320550034,0,0,4806.332055
33814,0,58.036222962,60058.036223,42000,40000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,6000,12000,58.036222962,0,0,18058.036223
33823,0,2143.04196,42943.04196,0,0,0,22800,22800,22800,0,0,0,0,0,0,0,0,0,0,18000,0,18000,31.660275017,351.8969475,1759.4847375,20143.04196
33839,0,41.158357522,13009.158358,0,0,0,6968,6968,6968,0,0,0,0,0,0,0,0,0,0,6000,0,6000,41.158357522,0,0,6041.1583575
33877,0,151.71325368,34151.713254,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,29.999102,0,121.71415168,6151.7132537
33882,0,639.33250705,38139.332507,16000,16000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,7200,0,7200,27.728910549,136.92361534,474.67998116,7839.332507
33888,0,54.552901373,17354.552901,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,3000,0,3000,54.552901373,0,0,3054.5529014
33889,0,537.19830897,41977.198309,0,0,0,34840,34840,34840,0,0,0,0,0,0,0,0,0,0,6600,0,6600,56.005067817,0,481.19324115,7137.198309
33937,0,0,78000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,40000,0,40000,12000,0,12000,0,0,0,12000
33941,0,707.16656086,29207.166561,0,0,0,19700,19700,18200,1500,0,0,0,0,0,0,0,0,0,8800,0,8800,443.24385024,0,263.92271062,9507.1665609
33983,0,491.91817734,85291.918177,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14800,4000,10800,491.91817734,0,0,15291.918177
33985,0,1008.1156717,102608.11567,41000,41000,0,0,0,0,0,0,0,0,0,0,0,45000,45000,0,15600,4800,10800,656.21872422,0,351.8969475,16608.115672
33994,0,59.342804284,46259.342804,16000,16000,0,18200,18200,18200,0,0,0,0,0,0,0,2300,2300,0,9700,0,9700,59.342804284,0,0,9759.3428043
34059,0,904.42672714,66354.426727,48400,46000,2400,7150,7150,7150,0,0,0,0,0,0,0,0,0,0,9900,0,9900,26.526159619,0,877.90056752,10804.426727
34198,0,18.99616501,16618.996165,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,18.99616501,0,0,3618.996165
34199,0,18.99616501,30608.996165,0,0,0,18590,18590,18590,0,0,0,0,0,0,0,0,0,0,12000,0,12000,18.99616501,0,0,12018.996165
34230,0,6.3903942022,9386.3903942,0,0,0,9380,5980,5980,0,3400,0,0,3400,3400,0,0,0,0,0,0,0,6.3903942022,0,0,6.3903942022
34252,0,291.2305834,18891.230583,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,3000,0,3000,291.2305834,0,0,3291.2305834
34269,0,541.72749606,52841.727496,47500,47500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,33.08069169,0,508.64680437,5341.7274961
34377,0,6.3320550034,15606.332055,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3320550034,0,0,6.3320550034
34396,0,0,30380,14000,14000,0,16380,16380,16380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34513,0,443.24385024,51143.24385,26000,26000,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,0,0,0,443.24385024,0,0,443.24385024
34732,0,158.30137509,27998.301375,0,0,0,21840,21840,21840,0,0,0,0,0,0,0,0,0,0,6000,0,6000,158.30137509,0,0,6158.3013751
34738,0,202.62576011,51702.62576,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,20000,20000,0,12000,0,12000,202.62576011,0,0,12202.62576
34778,0,79.867501479,21679.867501,12000,12000,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,3600,0,3600,79.867501479,0,0,3679.8675015
34793,0,25.328220014,24925.32822,11000,11000,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,4800,0,4800,25.328220014,0,0,4825.32822
34800,0,25.328220014,15825.32822,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,5400,0,5400,25.328220014,0,0,5425.32822
34825,0,673.71545033,67073.71545,55000,55000,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,8400,0,8400,506.56440027,0,167.15105006,9073.7154503
34833,0,811.43883005,35031.43883,2800,2800,0,21020,20020,20020,0,1000,1000,0,0,0,0,0,0,0,10400,0,10400,107.64493506,0,703.79389499,11211.43883
34886,0,2660.2468708,77780.246871,52000,52000,0,13520,13520,13520,0,0,0,0,0,0,0,0,0,0,9600,0,9600,284.94247515,439.87118437,1935.4332112,12260.246871
34900,0,35.311268356,34035.311268,26800,26800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,35.311268356,0,0,7235.3112684
35005,0,0,21310,0,0,0,15210,15210,15210,0,0,0,0,0,0,0,0,0,0,6100,0,6100,0,0,0,6100
35022,3236.4460752,-3236.446075,22763.553925,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,2763.5539248
35032,532.0185329,-455.7667901,48144.23321,39900,39000,900,0,0,0,0,0,0,0,0,0,0,0,0,0,8700,0,8700,76.251742771,0,0,8244.2332099
35106,0,10.053332224,24010.053332,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,6000,0,6000,10.053332224,0,0,6010.0533322
35234,0,302.71360612,32242.713606,0,0,0,22940,23140,23140,0,-200,0,0,-200,0,200,0,0,0,9000,0,9000,27.45154273,0,275.26206339,9302.7136061
35319,0,31.660275017,14431.660275,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,4800,0,4800,31.660275017,0,0,4831.660275
35322,0,33.710082443,15633.710082,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,6000,0,6000,33.710082443,0,0,6033.7100824
35323,0,33.056150076,17037.05615,0,0,0,12204,12204,12204,0,0,0,0,0,0,0,0,0,0,4800,0,4800,33.056150076,0,0,4833.0561501
35326,0,0,32540,15000,15000,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
35340,0,0,10140,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35346,0,0,10850,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
35349,0,0,14880,0,0,0,12480,12480,12480,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
35355,0,0,12150,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
35366,0,19.445947249,36619.445947,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,19.445947249,0,0,3619.4459472
35370,0,0,10070,0,0,0,7670,7670,7670,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
35371,0,0,10625,0,0,0,9425,9425,9425,0,0,0,0,0,0,0,0,0,0,1200,0,1200,0,0,0,1200
35372,0,0.031660275,35123.03166,19000,19000,0,11323,11323,11323,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0.031660275,0,0,4800.0316603
35374,0,27.729320289,26427.72932,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,27.729320289,0,0,2427.7293203
35379,0,70.306041285,38970.306041,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,16000,16000,0,6000,0,6000,70.306041285,0,0,6070.3060413
35458,1041.8696269,-639.3162394,41260.683761,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,12000,0,12000,50.656440027,0,351.8969475,11360.683761
35498,0,1125.3434475,54575.343448,20000,20000,0,21450,21450,21450,0,0,0,0,0,0,0,0,0,0,12000,0,12000,69.652605037,0,1055.6908425,13125.343448
35500,0,939.42899647,30789.428996,0,0,0,21450,21450,21450,0,0,0,0,0,0,0,0,0,0,8400,0,8400,411.58357522,0,527.84542124,9339.4289965
35502,266.00926645,-231.8674063,7368.1325937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,0,7600,34.141860103,0,0,7368.1325937
35507,0,915.20464443,68715.204644,37300,37000,300,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,11000,0,11000,35.462275689,0,879.74236874,11915.204644
35508,0,32.208928751,21032.208929,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,9000,0,9000,32.208928751,0,0,9032.2089288
35512,0,126.64110007,20026.6411,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,3000,0,3000,126.64110007,0,0,3126.6411001
35518,0,457.25593613,31057.255936,0,0,0,22200,22200,22200,0,0,0,0,0,0,0,0,0,0,8400,0,8400,36.26592937,0,420.99000676,8857.2559361
35520,638.42223949,-399.1532157,35550.846784,9750,9750,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,5400,0,5400,63.320550034,0,175.94847375,5000.8467843
35588,2881.7670532,-2838.212399,32961.787601,31000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,43.554654057,0,0,1961.7876008
35600,0,32.098794351,13192.098794,0,0,0,11960,11960,11960,0,0,0,0,0,0,0,0,0,0,1200,0,1200,32.098794351,0,0,1232.0987944
35640,0,1917.315851,44017.315851,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,9600,0,9600,1583.0137509,0,334.30210012,11517.315851
35682,0,575.65007248,55575.650072,36000,36000,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,7300,0,7300,30.029026947,545.62104553,0,7875.6500725
35718,0,99.885116186,22119.885116,0,0,0,14820,14820,14820,0,0,0,0,0,0,0,0,0,0,7200,0,7200,15.889727731,0,83.995388455,7299.8851162
35735,0,2079.4601535,65629.460154,57550,57550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,759.84660041,439.87118437,879.74236874,8079.4601535
35788,0,1497.5856264,32497.585626,19000,18000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,265.94631014,0,1231.6393162,13497.585626
35968,0,37.99233002,32047.99233,0,0,0,17610,19110,19110,0,-1500,0,0,-1500,0,1500,0,0,0,14400,0,14400,37.99233002,0,0,14437.99233
36010,0,0,23100,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
36067,0,181.77830266,38781.778303,11000,11000,0,20400,20400,20400,0,0,0,0,0,0,0,0,0,0,7200,0,7200,181.77830266,0,0,7381.7783027
36106,0,312.0425802,32452.04258,0,0,0,15340,15340,15340,0,0,0,0,0,0,0,0,0,0,16800,0,16800,29.869212603,282.1733676,0,17112.04258
36120,0,145.49357154,39845.493572,35500,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,4200,20.964099907,0,124.52947163,4345.4935715
36130,0,14.563726508,28814.563727,22800,22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,14.563726508,0,0,6014.5637265
36131,3546.7902194,-3451.809394,54798.190606,34650,34500,150,2000,0,0,0,2000,0,2000,0,0,0,12000,12000,0,9600,0,9600,94.980825051,0,0,6148.1906057
36146,0,0,56150,11500,11500,0,12950,12950,12950,0,0,0,0,0,0,0,22000,22000,0,9700,0,9700,0,0,0,9700
36148,0,63.320550034,18963.32055,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,7200,0,7200,63.320550034,0,0,7263.32055
36164,0,0,37100,27500,27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,9600,0,0,0,9600
36186,0,35.513772903,13335.513773,4000,4000,0,8700,5200,5200,0,3500,3500,0,0,0,0,0,0,0,600,0,600,35.513772903,0,0,635.5137729
36249,0,0,20390,0,0,0,18950,19500,19500,0,-550,0,0,-550,0,550,0,0,0,1440,0,1440,0,0,0,1440
36250,0,82.675494796,26282.675495,15600,15600,0,5200,5200,5200,0,0,0,0,0,0,0,0,0,0,5400,0,5400,82.675494796,0,0,5482.6754948
36311,0,84.849537046,31284.849537,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,84.849537046,0,0,7284.849537
36321,0,334.47833443,59684.478334,19000,19000,0,33150,33150,33150,0,0,0,0,0,0,0,0,0,0,7200,0,7200,105.74531856,0,228.73301587,7534.4783344
36333,0,31.660275017,19631.660275,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,31.660275017,0,0,3631.660275
36378,0,427.88160754,52127.881608,25300,25000,300,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,10800,0,10800,75.984660041,0,351.8969475,11227.881608
36403,0,0,15600,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36409,1330.0463323,-1273.057837,78826.942163,64900,64900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,0,15200,56.988495031,0,0,13926.942163
36415,0,31.660275017,35231.660275,13000,13000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6600,0,6600,31.660275017,0,0,6631.660275
36427,665.02316613,453.98822639,60953.988226,32000,32000,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,15500,0,15500,63.320550034,0,1055.6908425,15953.988226
36443,0,207.94601535,47307.946015,34300,33100,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,0,12800,75.984660041,0,131.96135531,13007.946015
36450,0,353.39290276,72853.392903,49100,49100,0,10000,7500,4500,3000,2500,2500,0,0,0,0,0,0,0,13400,0,13400,92.557213938,0,260.83568883,13753.392903
36494,0,6.3320550034,24290.332055,0,0,0,16484,16484,16484,0,0,0,0,0,0,0,0,0,0,7800,0,7800,6.3320550034,0,0,7806.332055
36522,0,644.10762781,44844.107628,34000,34000,0,0,0,0,0,0,0,0,0,0,0,600,600,0,9600,0,9600,272.27836515,0,371.82926267,10244.107628
36524,0,731.4554408,66231.455441,14200,14200,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,8400,0,8400,731.4554408,0,0,9131.4554408
