NQUEST,NORD,YCF4,YCF,Y,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YMA1,YMA2,YC
506418,1,0,208.2191222,14636.219122,0,0,5928,0,0,0,0,0,0,5928,0,0,5928,0,0,8500,8500,208.2191222,0,0,0,0,8708.2191222
506418,2,0,0,5928,0,0,5928,0,0,0,0,0,0,5928,0,0,5928,0,0,0,0,0,0,0,0,0,0
506446,1,0,0,21000,0,0,15600,0,0,0,0,3000,0,15600,-3000,-3000,12600,0,0,8400,8400,0,0,0,0,0,8400
506446,2,0,0,11700,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0
506458,1,1551.720721,-1358.84905,23641.15095,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,6000,6000,192.87167127,0,0,0,0,4641.1509503
506458,2,0,0,24000,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506492,1,0,636.16488948,28296.164889,19500,0,0,0,0,0,0,0,19500,0,0,0,0,0,4080,4080,8160,196.29370511,263.92271062,175.94847375,0,0,8796.1648895
506492,2,0,0,7000,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506512,1,0,0,6305,0,0,6305,0,0,0,0,0,0,6305,0,0,6305,0,0,0,0,0,0,0,0,0,0
506520,1,0,762.84592281,29362.845923,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,7800,7800,29.027839461,733.81808335,0,0,0,8562.8459228
506520,2,0,0,20800,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,0,0,0,0
506527,1,0,66.272471851,23466.272472,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,66.272471851,0,0,0,0,66.272471851
506565,1,0,227.95398012,29027.95398,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,6000,7200,13200,227.95398012,0,0,0,0,13427.95398
506565,2,0,0,48500,48500,0,0,0,0,0,0,0,48500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506591,1,0,1002.7495465,23442.749546,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,9000,7200,16200,474.90412526,527.84542124,0,0,0,17202.749546
506591,2,0,0,19500,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0
506601,1,0,210.1896483,17260.189648,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,6000,6000,210.1896483,0,0,0,0,6210.1896483
506608,1,0,94.980825051,17634.980825,0,0,12740,0,0,0,0,0,0,12740,0,0,12740,0,0,4800,4800,94.980825051,0,0,0,0,4894.9808251
506613,1,0,61.33207899,12444.332079,0,0,6383,0,0,0,0,0,0,6383,0,0,6383,0,0,6000,6000,61.33207899,0,0,0,0,6061.332079
506613,2,0,0,6890,0,0,6890,0,0,0,0,0,0,6890,0,0,6890,0,0,0,0,0,0,0,0,0,0
506616,1,0,165.09005658,27565.090057,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,14400,14400,165.09005658,0,0,0,0,14565.090057
506619,1,0,99.409512003,13587.409512,800,0,12688,0,0,0,0,0,800,12688,0,0,12688,0,0,0,0,99.409512003,0,0,0,0,99.409512003
506619,2,0,0,7313,0,0,6513,0,0,0,0,0,0,6513,0,0,6513,800,0,0,0,0,0,0,800,0,0
506628,1,0,814.6016053,52014.601605,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,10800,20400,31200,31.660275017,0,782.94133028,0,0,32014.601605
506628,2,0,0,22000,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506628,6,0,0,9750,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,0,0
506657,1,4743.8319184,-4743.831918,34856.168082,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,9600,9600,0,0,0,30000,0,4856.1680816
506657,2,0,0,28000,28000,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506666,1,0,31.660275017,51031.660275,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,31200,4800,36000,31.660275017,0,0,15000,0,36031.660275
506680,1,0,69.652605037,16799.652605,0,0,13130,0,0,0,0,0,0,13130,0,0,13130,0,0,3600,3600,69.652605037,0,0,0,0,3669.652605
506680,2,0,0,6240,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,0,0,0,0,0,0,0,0,0
506729,1,0,2.2162192512,2.2162192512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2162192512,0,0,0,0,2.2162192512
506729,2,0,0,12670,0,0,12220,0,450,0,0,0,0,12220,0,450,12670,0,0,0,0,0,0,0,0,0,0
506736,1,0,51.439128222,10651.439128,0,0,18200,0,0,0,0,16000,0,18200,-16000,-16000,2200,0,0,8400,8400,51.439128222,0,0,0,0,8451.4391282
506736,2,0,0,22100,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,0,0,0,0
506738,1,0,6.3320550034,7206.332055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,6.3320550034,0,0,0,0,7206.332055
506738,2,0,0,28000,28000,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506753,1,0,197.38345008,25497.38345,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,8400,8400,197.38345008,0,0,0,0,8597.3834501
506753,2,0,0,18200,18200,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506753,3,0,0,1800,1800,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506758,1,0,427.88160754,41327.881608,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,18800,18800,75.984660041,0,351.8969475,0,0,19227.881608
506759,1,0,75.984660041,18915.98466,0,0,10140,0,0,0,0,0,0,10140,0,0,10140,1500,0,7200,7200,75.984660041,0,0,1500,0,7275.98466
506759,2,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,12000,0,0
506767,1,0,798.77472004,156438.77472,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,119440,18000,137440,94.980825051,0,703.79389499,0,0,138238.77472
506772,1,2438.4182758,-288.5787328,65111.421267,0,0,39000,0,0,0,0,0,0,39000,0,0,39000,0,0,26400,26400,759.84660041,527.84542124,862.14752137,0,0,26111.421267
506772,2,0,0,19200,19200,0,0,0,0,0,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506772,3,0,0,11000,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506772,4,0,0,15600,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0
506798,1,0,0,11300,0,0,14300,0,0,0,0,3000,0,14300,-3000,-3000,11300,0,0,0,0,0,0,0,0,0,0
506798,2,0,0,4400,4000,0,0,0,400,0,0,0,4000,0,0,400,400,0,0,0,0,0,0,0,0,0,0
506798,3,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506799,1,0,199.34522621,68799.345226,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,20000,0,35600,35600,140.60508887,0,58.740137338,20000,0,35799.345226
506799,2,0,0,16900,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0
506799,3,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,18000,0,0
506849,1,0,2111.381685,26161.381685,0,0,21850,0,0,0,0,7000,0,21850,-7000,-7000,14850,0,0,9200,9200,0,0,2111.381685,0,0,11311.381685
506849,2,0,0,18850,0,0,18850,0,0,0,0,0,0,18850,0,0,18850,0,0,0,0,0,0,0,0,0,0
506889,1,0,18.99616501,17268.996165,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,3600,3600,18.99616501,0,0,0,0,3618.996165
506889,2,0,0,10140,0,0,10140,0,0,0,0,0,0,10140,0,0,10140,0,0,0,0,0,0,0,0,0,0
506894,1,0,71.435569848,4071.4355698,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,71.435569848,0,0,0,0,71.435569848
506894,2,0,0,13000,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0
506894,3,0,0,30000,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506894,4,0,0,2770,2770,0,0,0,0,0,0,0,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506979,1,0,791.50687543,49521.506875,0,0,6110,0,420,0,0,0,0,6110,0,420,6530,9000,0,33200,33200,791.50687543,0,0,9000,0,33991.506875
506979,2,0,0,18600,0,0,18600,0,0,0,0,0,0,18600,0,0,18600,0,0,0,0,0,0,0,0,0,0
506979,3,0,0,9200,9200,0,0,0,0,0,0,0,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506997,1,0,126.64110007,35326.6411,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,25200,25200,126.64110007,0,0,10000,0,25326.6411
506997,2,0,0,11050,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,0,0,0,0,0,0,0,0
506997,3,0,0,18600,18000,600,0,0,0,0,0,0,18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506997,5,0,0,18000,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506997,6,0,0,18000,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507037,1,0,201.45292807,46101.452928,27000,400,0,0,0,0,0,0,27400,0,0,0,0,2500,0,16000,16000,131.07353857,0,70.379389499,2500,0,16201.452928
507037,2,0,0,10500,10500,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507078,1,0,6.3320550034,6.3320550034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3320550034,0,0,0,0,6.3320550034
507078,2,0,0,18135,0,0,18135,0,0,0,0,0,0,18135,0,0,18135,0,0,0,0,0,0,0,0,0,0
507081,1,0,32.15826747,35826.04358,20800,593.9,0,0,0,0,0,0,21393.885312,0,0,0,0,0,0,14400,14400,32.15826747,0,0,0,0,14432.158267
507081,2,0,0,13000,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507111,1,0,204.44272126,24754.442721,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,9600,9600,28.494247515,0,175.94847375,0,0,9804.4427213
507147,1,0,274.95296529,31774.952965,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,12000,12000,274.95296529,0,0,0,0,12274.952965
507147,2,0,0,18200,18200,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507147,4,0,0,9100,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0
507151,1,0,113.97699006,40513.97699,0,0,24700,0,0,0,0,700,0,24700,-700,-700,24000,0,8000,8400,16400,113.97699006,0,0,0,0,16513.97699
507151,2,0,0,16250,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,0,0,0,0,0,0
507157,1,0,25.328220014,3485.32822,0,0,2860,0,0,0,600,0,0,2860,600,600,3460,0,0,0,0,25.328220014,0,0,0,0,25.328220014
507168,1,0,128.49541529,19668.495415,0,0,7540,0,0,0,0,0,0,7540,0,0,7540,0,0,12000,12000,128.49541529,0,0,0,0,12128.495415
507172,1,0,12.664110007,5292.66411,0,0,5280,0,0,0,0,0,0,5280,0,0,5280,0,0,0,0,12.664110007,0,0,0,0,12.664110007
507172,2,0,0,11960,0,0,11960,0,0,0,0,0,0,11960,0,0,11960,0,0,0,0,0,0,0,0,0,0
507175,1,0,194.94463876,33294.944639,0,0,24700,0,0,0,0,0,0,24700,0,0,24700,0,0,8400,8400,18.99616501,0,175.94847375,0,0,8594.9446388
507175,3,0,0,500,0,0,0,0,500,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0
507181,1,0,2702.5476563,18482.547656,0,0,8580,0,0,0,0,0,0,8580,0,0,8580,0,0,7200,7200,63.320550034,0,2639.2271062,0,0,9902.5476563
507182,1,0,129.49840758,27479.498408,0,0,20150,0,0,0,0,0,0,20150,0,0,20150,0,0,7200,7200,129.49840758,0,0,0,0,7329.4984076
507182,3,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,12000,0,0
507185,1,0,44.324385024,14294.324385,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,8400,8400,44.324385024,0,0,0,0,8444.324385
507185,2,0,0,19000,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507185,3,0,0,19582.945483,19000,582.9,0,0,0,0,0,0,19582.945483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507185,4,0,0,9600,9600,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507190,1,0,708.25845996,75608.25846,0,0,4500,0,0,0,0,0,0,4500,0,0,4500,60000,0,10400,10400,379.9233002,0,328.33515975,60000,0,11108.25846
507190,3,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,5200,0,0
507190,4,0,0,18200,18200,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507260,1,0,24.170969818,8574.1709698,8050,0,0,0,0,0,500,0,8050,0,500,500,500,0,0,0,0,24.170969818,0,0,0,0,24.170969818
507260,2,0,0,13500,13500,0,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507282,1,0,148.34463471,36148.344635,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,26400,26400,46.734839081,0,101.60979563,9600,0,26548.344635
507282,2,0,0,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,0,0,0,0,0,0,20400,0,0
507287,1,0,34.453007383,23484.453007,15650,0,0,0,0,0,0,0,15650,0,0,0,0,0,0,7800,7800,34.453007383,0,0,0,0,7834.4530074
507303,1,0,295.58298564,22695.582986,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,4800,7200,12000,31.660275017,0,263.92271062,0,0,12295.582986
507303,2,0,0,11700,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0
507304,1,1684.7253542,-1634.068914,28125.931086,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,5760,0,5760,50.656440027,0,0,0,0,4125.9310858
507304,2,0,0,5500,5500,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507316,1,0,25.328220014,31585.32822,0,0,17160,0,0,0,0,0,0,17160,0,0,17160,0,0,14400,14400,25.328220014,0,0,0,0,14425.32822
507316,2,0,0,7215,0,0,7215,0,0,0,0,0,0,7215,0,0,7215,0,0,0,0,0,0,0,0,0,0
507319,1,0,242.79844351,22302.798444,0,0,10660,0,0,0,0,0,0,10660,0,0,10660,0,4800,6600,11400,31.660275017,0,211.1381685,0,0,11642.798444
507322,1,0,189.9616501,30189.96165,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,12000,12000,189.9616501,0,0,0,0,12189.96165
507322,2,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507329,1,7182.2501942,-7084.777875,23340.222125,20000,0,0,0,0,0,0,375,20000,0,-375,-375,-375,0,0,10800,10800,9.4980825051,0,87.974236874,0,0,3715.2221252
507329,2,0,0,17825,18000,0,0,0,0,0,0,175,18000,0,-175,-175,-175,0,0,0,0,0,0,0,0,0,0
507336,1,0,31.660275017,18381.660275,0,0,12350,0,0,0,0,0,0,12350,0,0,12350,0,0,6000,6000,31.660275017,0,0,0,0,6031.660275
507336,2,0,0,23200,22000,1200,0,0,0,0,0,0,23200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507336,4,0,0,10000,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507359,1,0,158.30137509,44775.301375,0,0,32617,0,0,0,0,0,0,32617,0,0,32617,0,0,12000,12000,158.30137509,0,0,0,0,12158.301375
507359,2,0,0,14300,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0
507360,1,0,94.980825051,90694.980825,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,45600,45600,94.980825051,0,0,45000,0,45694.980825
507360,2,0,0,16000,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507401,1,0,63.320550034,11113.32055,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,0,4800,4800,63.320550034,0,0,6250,0,4863.32055
507401,2,0,0,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,8750,0,0,0,0,0,0,8750,0,0
507419,1,0,379.9233002,38497.9233,0,0,19318,0,0,0,0,0,0,19318,0,0,19318,0,0,18800,18800,379.9233002,0,0,0,0,19179.9233
507419,2,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,27000,0,0
507425,1,0,1062.6974307,36162.697431,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,11100,11100,94.980825051,0,967.71660561,0,0,12162.697431
507425,2,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,12000,0,0
507425,3,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,5000,0,0
507426,1,0,126.64110007,21306.6411,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,4080,5400,9480,126.64110007,0,0,0,0,9606.6411001
507426,2,0,0,5980,0,0,5980,0,0,0,0,0,0,5980,0,0,5980,0,0,0,0,0,0,0,0,0,0
507431,1,0,25.328220014,8425.32822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,25.328220014,0,0,0,0,8425.32822
507431,2,0,0,26000,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507441,1,0,2502.6200288,21835.953362,0,0,0,0,0,0,0,0,0,0,0,0,0,13333.333333,0,6000,6000,215.28987012,0,2287.3301587,13333.333333,0,8502.6200288
507441,2,0,0,6666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.6666667,0,0,0,0,0,0,6666.6666667,0,0
507444,1,0,18.99616501,11718.996165,11700,0,0,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,18.99616501,0,0,0,0,18.99616501
507444,2,0,0,15400,15400,0,0,0,0,0,0,0,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507455,1,0,5401.2153114,86651.215311,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,20000,16800,30800,47600,759.84660041,0,4641.368711,20000,0,53001.215311
507455,2,0,0,18200,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0
507477,1,0,44.324385024,44.324385024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.324385024,0,0,0,0,44.324385024
507477,2,0,0,15600,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0
507509,1,0,284.94247515,12971.942475,0,0,9087,0,0,0,0,0,0,9087,0,0,9087,0,0,3600,3600,284.94247515,0,0,0,0,3884.9424752
507509,2,0,0,3192,0,0,3192,0,0,0,0,0,0,3192,0,0,3192,0,0,0,0,0,0,0,0,0,0
507529,1,0,218.50814891,19318.508149,12800,900,0,0,0,0,0,0,13700,0,0,0,0,0,0,5400,5400,60.154522532,0,158.35362637,0,0,5618.5081489
507529,2,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,18000,0,0
507529,3,0,0,8840,0,0,8840,0,0,0,0,0,0,8840,0,0,8840,0,0,0,0,0,0,0,0,0,0
507541,1,0,94.980825051,26094.980825,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,6000,6000,94.980825051,0,0,0,0,6094.9808251
507541,2,0,0,10000,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507542,1,0,5.0656440027,9518.065644,5913,0,0,0,0,0,0,0,5913,0,0,0,0,0,0,3600,3600,5.0656440027,0,0,0,0,3605.065644
507542,2,0,0,10413,0,0,10413,0,0,0,0,0,0,10413,0,0,10413,0,0,0,0,0,0,0,0,0,0
507544,1,7093.5804387,-7061.920164,23238.079836,25000,500,0,0,0,0,0,0,25500,0,0,0,0,0,0,4800,4800,31.660275017,0,0,0,0,-2261.920164
507544,2,0,0,22000,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507544,4,0,0,5760,0,0,5760,0,0,0,0,0,0,5760,0,0,5760,0,0,0,0,0,0,0,0,0,0
507547,1,0,3.1660275017,14505.166028,0,0,8502,0,0,0,0,0,0,8502,0,0,8502,0,0,6000,6000,3.1660275017,0,0,0,0,6003.1660275
507547,2,0,0,2808,0,0,2808,0,0,0,0,0,0,2808,0,0,2808,0,0,0,0,0,0,0,0,0,0
507552,1,0,224.47681168,25344.476812,0,0,5920,0,0,0,0,0,0,5920,0,0,5920,12000,0,7200,7200,101.31288005,0,123.16393162,0,12000,7424.4768117
507557,1,0,75.984660041,17895.98466,0,0,14820,0,0,0,0,3000,0,14820,-3000,-3000,11820,0,0,6000,6000,75.984660041,0,0,0,0,6075.98466
507573,1,0,667.15063132,20117.150631,0,0,21450,0,0,0,0,20000,0,21450,-20000,-20000,1450,0,0,18000,18000,139.30521007,0,527.84542124,0,0,18667.150631
507573,2,0,0,45500,0,0,45500,0,0,0,0,0,0,45500,0,0,45500,0,0,0,0,0,0,0,0,0,0
507580,1,0,37.99233002,40837.99233,16800,0,0,0,0,0,7200,0,16800,0,7200,7200,7200,0,0,16800,16800,37.99233002,0,0,0,0,16837.99233
507580,2,0,0,3000,3000,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507638,1,0,113.97699006,24213.97699,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,7200,7200,113.97699006,0,0,0,0,7313.9769901
507640,1,0,628.61867476,15112.618675,0,0,8484,0,0,0,0,0,0,8484,0,0,8484,0,0,6000,6000,30.393864016,439.87118437,158.35362637,0,0,6628.6186748
507640,2,0,0,16705,0,0,16705,0,0,0,0,0,0,16705,0,0,16705,0,0,0,0,0,0,0,0,0,0
507644,1,0,179.42564219,6419.4256422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240,6240,126.64110007,0,52.784542124,0,0,6419.4256422
507644,2,0,0,14300,14300,0,0,0,0,0,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507644,3,0,0,13130,0,0,13130,0,0,0,0,0,0,13130,0,0,13130,0,0,0,0,0,0,0,0,0,0
507644,4,0,0,12300,12300,0,0,0,0,0,0,0,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507644,5,0,0,12400,12400,0,0,0,0,0,0,0,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507656,1,0,0,10400,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0
507663,1,0,1150.6716675,35050.671668,19500,1400,0,0,0,0,0,0,20900,0,0,0,0,0,0,13000,13000,94.980825051,0,1055.6908425,0,0,14150.671668
507663,3,0,0,15600,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507675,1,0,2.5328220014,16563.532822,0,0,12311,0,0,0,0,0,0,12311,0,0,12311,0,0,4250,4250,2.5328220014,0,0,0,0,4252.532822
507675,2,0,0,3354,0,0,3354,0,0,0,0,0,0,3354,0,0,3354,0,0,0,0,0,0,0,0,0,0
507680,1,0,12.664110007,14892.66411,0,0,20880,0,0,0,0,6000,0,20880,-6000,-6000,14880,0,0,0,0,12.664110007,0,0,0,0,12.664110007
507680,2,0,0,14300,14300,0,0,0,0,0,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507691,1,0,503.86626758,20003.866268,9000,0,4500,0,0,0,0,0,9000,4500,0,0,4500,0,0,6000,6000,151.96932008,0,351.8969475,0,0,6503.8662676
507693,1,0,1068.9511087,32168.951109,12500,0,0,0,0,0,0,0,12500,0,0,0,0,0,2400,16200,18600,338.76494268,0,730.18616605,0,0,19668.951109
507693,2,0,0,10010,0,0,10010,0,0,0,0,0,0,10010,0,0,10010,0,0,0,0,0,0,0,0,0,0
507724,1,0,43.057974023,21251.057974,0,0,5408,200,0,0,0,0,0,5608,0,0,5608,9600,0,6000,6000,43.057974023,0,0,9600,0,6043.057974
507728,1,0,974.72319379,6974.7231938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,94.980825051,879.74236874,0,0,0,6974.7231938
507728,2,0,0,20800,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,0,0,0,0
507750,1,0,16.463343009,37416.463343,19400,0,9600,0,0,0,0,0,19400,9600,0,0,9600,0,0,8400,8400,16.463343009,0,0,0,0,8416.463343
507750,2,0,0,6000,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507823,1,0,1329.1116356,55303.111636,0,0,24674,0,0,0,20000,3000,0,24674,17000,17000,41674,2700,0,9600,9600,9.4980825051,0,1319.6135531,2700,0,10929.111636
507839,1,310.34414419,-272.3518142,8127.6481858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,37.99233002,0,0,0,0,8127.6481858
507839,2,0,0,22000,21800,200,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507843,1,0,377.22516751,23627.225168,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,9600,9600,25.328220014,0,351.8969475,0,0,9977.2251675
507863,1,0,177.2975401,28503.29754,0,0,15600,0,2526,0,0,0,0,15600,0,2526,18126,0,0,10200,10200,177.2975401,0,0,0,0,10377.29754
507905,1,0,20.68800774,4820.6880077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,20.68800774,0,0,0,0,4820.6880077
507905,2,0,0,22100,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,0,0,0,0
507908,1,0,167.06689353,3767.0668935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,167.06689353,0,0,0,0,3767.0668935
507908,2,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507912,1,0,86.87303952,15776.87304,0,0,12090,0,0,0,0,0,0,12090,0,0,12090,0,0,3600,3600,86.87303952,0,0,0,0,3686.8730395
507913,1,0,133.16183678,13404.161837,0,0,6071,0,0,0,0,0,0,6071,0,0,6071,0,0,7200,7200,133.16183678,0,0,0,0,7333.1618368
507913,2,0,0,3000,3000,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507924,1,0,97.847215348,6097.8472153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,97.847215348,0,0,0,0,6097.8472153
507924,2,0,0,12610,0,0,12610,0,0,0,0,0,0,12610,0,0,12610,0,0,0,0,0,0,0,0,0,0
