NQUEST,TIPOIMM,QUOPRO,PRO1,PRO2,PRO3,PRO4,PRO5,PRO6,ANPOSS,SUPAB,ANCOSTR,SUPTE,SUPTM,USOIMM,VALABIT,AFFITTO,AFFEFF,AFFIMP,POSS,IMMDOVE,IMMREG,IMMEST,PRO7,PRO8,PRO9,quo
685466,4,100,1,0,0,0,0,0,1990,180,1940,,,4,350000,1,18000,0,1,1,,,0,0,0,1
685466,7,100,1,0,0,0,0,0,,,,3,,9,350000,2,,12000,3,1,,,0,0,0,1
685466,8,100,1,0,0,0,0,0,,,,,6000,,100000,2,,1200,3,1,,,0,0,0,1
685528,7,100,1,0,0,0,0,0,,,,,2000,11,1000,2,,100,3,1,,,0,0,0,1
685528,7,100,1,0,0,0,0,0,,,,,5000,11,2000,2,,200,3,1,,,0,0,0,1
685534,1,100,0,1,0,0,0,0,2002,80,1997,,,1,300000,2,,6000,3,1,,,0,0,0,1
685588,1,100,1,1,0,0,0,0,1990,70,1990,,,1,130000,2,,6000,1,1,,,0,0,0,1
685588,1,100,1,1,0,0,0,0,1997,80,1955,,,1,100000,2,,5500,1,1,,,0,0,0,1
685588,3,100,1,1,0,0,0,0,2004,200,1975,,,2,60000,2,,8000,3,1,,,0,0,0,1
685589,1,100,1,1,0,0,0,0,1969,85,1968,,,14,160000,2,,6000,1,1,,,0,0,0,1
685591,1,50,1,0,0,0,0,0,2000,250,1999,,,14,100000,2,,600,6,2,,423,0,0,0,0.5
685630,1,100,1,1,0,0,0,0,1993,60,1950,,,8,40000,2,,1500,1,2,,224,0,0,0,1
685630,1,100,1,1,0,0,0,0,1993,70,1930,,,8,30000,2,,1500,1,2,,224,0,0,0,1
685747,1,100,0,1,0,0,0,0,1970,300,1960,,,3,300000,2,,9600,6,1,,,0,0,0,1
685747,4,100,0,1,0,0,0,0,1970,50,1960,,,2,60000,2,,1200,3,1,,,0,0,0,1
685747,6,100,0,1,0,0,0,0,1970,70,1960,,,3,10000,2,,1200,3,1,,,0,0,0,1
685747,7,100,0,1,0,0,0,0,,,,,1000,,2000,2,,100,3,1,,,0,0,0,1
685747,7,100,1,0,0,0,0,0,,,,,5000,11,3000,2,,150,1,1,,,0,0,0,1
685793,1,50,1,0,0,0,0,0,2000,140,1990,,,3,120000,2,,4800,5,2,13,,0,0,0,0.5
685816,1,25,1,0,0,0,0,0,1996,50,1965,,,1,50000,2,,2500,3,1,,,0,0,0,0.25
685890,5,100,1,0,0,0,0,0,1989,60,1963,,,2,100000,2,,12000,1,1,,,0,0,0,1
685895,7,100,1,1,0,0,0,0,,,,,200,9,6000,2,,100,1,1,,,0,0,0,1
685906,7,100,1,0,0,0,0,0,,,,,3500,9,70000,2,,6000,3,1,,,0,0,0,1
685908,7,100,1,0,0,0,0,0,,,,5,,10,100000,2,,3000,3,1,,,0,0,0,1
686006,1,100,0,1,0,0,0,0,2007,110,1940,,,4,180000,1,3000,0,1,1,,,0,0,0,1
686006,7,100,1,0,0,0,0,0,,,,,7000,9,25000,2,,500,1,1,,,0,0,0,1
686019,1,100,1,1,0,0,0,0,2009,60,1910,,,4,70000,1,2400,0,1,1,,,0,0,0,1
686019,4,100,1,1,0,0,0,0,1978,60,1975,,,4,110000,1,3600,0,2,1,,,0,0,0,1
686032,1,100,0,1,0,0,0,0,1990,300,1900,,,1,250000,2,,3000,3,2,19,,0,0,0,1
686032,7,100,0,1,0,0,0,0,,,,5,,12,230000,2,,4500,3,2,19,,0,0,0,1
686133,1,50,1,0,0,0,0,0,1985,40,1971,,,4,120000,1,5400,0,2,1,,,0,0,0,0.5
686134,1,100,1,0,0,0,0,0,2009,85,1968,,,8,250000,2,,6000,3,1,,,0,0,0,1
686172,1,100,0,1,0,0,0,0,2000,80,2000,,,4,180000,1,7000,0,2,1,,,0,0,0,1
686172,1,100,1,0,0,0,0,0,1964,110,1964,,,14,500000,2,,9600,3,1,,,0,0,0,1
686172,1,100,1,0,0,0,0,0,1992,35,1800,,,4,80000,1,3500,0,3,1,,,0,0,0,1
686172,1,100,1,0,0,0,0,0,1992,60,1800,,,4,180000,1,6000,0,3,1,,,0,0,0,1
686172,1,100,1,1,0,0,0,0,2005,70,2004,,,1,250000,2,,6000,1,1,,,0,0,0,1
686173,1,100,1,0,0,0,0,0,1980,80,1965,,,4,200000,1,7200,0,3,1,,,0,0,0,1
686173,7,100,1,0,0,0,0,0,,,,,6000,,10000,2,,1200,1,1,,,0,0,0,1
686289,1,100,0,1,0,0,0,0,2009,60,1997,,,3,20000,2,,1200,3,1,,,0,0,0,1
686289,7,100,0,1,0,0,0,0,,,,,3400,9,1000,2,,30,3,1,,,0,0,0,1
686293,7,100,1,0,0,0,0,0,,,,,600,11,1000,2,,50,3,1,,,0,0,0,1
686314,6,100,1,0,0,0,0,0,1984,32,1960,,,3,65000,2,,2400,1,1,,,0,0,0,1
686314,7,100,1,0,0,0,0,0,,,,,1200,9,30000,2,,3600,1,1,,,0,0,0,1
686325,1,100,1,0,0,0,0,0,1997,130,1970,,,4,240000,1,7200,0,1,1,,,0,0,0,1
686325,1,100,1,0,0,0,0,0,1992,35,1800,,,4,50000,1,4000,0,1,1,,,0,0,0,1
686391,1,100,1,0,0,0,0,0,2009,70,1960,,,8,70000,2,,4800,4,1,,,0,0,0,1
686494,1,100,1,1,0,0,0,0,1970,80,1960,,,3,150000,2,,7200,1,1,,,0,0,0,1
686494,7,100,1,1,0,0,0,0,,,,,1000,11,50000,2,,3600,4,1,,,0,0,0,1
686543,1,100,1,0,0,0,0,0,2007,120,1968,,,8,150000,2,,8400,3,2,17,,0,0,0,1
686543,1,100,1,1,0,0,0,0,2007,180,2005,,,8,200000,2,,12000,1,2,18,,0,0,0,1
686657,1,50,0,1,0,0,0,0,2010,60,1970,,,4,120000,1,5760,0,3,1,,,0,0,0,0.5
686657,1,100,1,1,0,0,0,0,1990,70,1800,,,1,120000,2,,3500,6,1,,,0,0,0,1
686657,5,50,0,1,0,0,0,0,2010,400,1960,,,8,100000,2,,1000,3,1,,,0,0,0,0.5
686763,1,100,1,0,0,0,0,0,2000,50,1995,,,1,70000,2,,2400,6,1,,,0,0,0,1
686763,3,100,1,0,0,0,0,0,2005,200,2003,,,3,150000,2,,6000,6,1,,,0,0,0,1
686763,3,100,1,0,0,0,0,0,2005,200,2003,,,3,150000,2,,6000,6,1,,,0,0,0,1
686763,7,100,1,0,0,0,0,0,,,,,6000,9,10000,2,,2000,3,1,,,0,0,0,1
686763,7,100,1,0,0,0,0,0,,,,1,,9,20000,2,,2000,3,1,,,0,0,0,1
686763,7,100,1,0,0,0,0,0,,,,3,,9,30000,2,,3000,1,1,,,0,0,0,1
686862,5,100,1,0,0,0,0,0,1965,150,1950,,,5,300000,1,13200,0,1,1,,,0,0,0,1
686887,3,100,1,0,0,0,0,0,1970,500,1970,,,2,50000,2,,2400,6,1,,,0,0,0,1
686887,7,100,1,0,0,0,0,0,,,,2,,11,50000,2,,1200,3,1,,,0,0,0,1
686913,7,100,1,0,0,0,0,0,,,,2,,9,10000,2,,200,5,1,,,0,0,0,1
686913,8,100,1,0,0,0,0,0,,,,1,,11,,2,0,25,5,1,,,0,0,0,1
686940,1,100,1,1,0,0,0,0,2007,40,1990,,,1,100000,2,,3000,1,2,4,,0,0,0,1
686940,1,100,1,1,0,0,0,0,2009,50,1972,,,14,,2,0,500,1,1,,,0,0,0,1
687024,1,100,1,0,0,0,0,0,1990,100,1800,,,1,250000,2,,12000,3,1,,,0,0,0,1
687024,1,100,0,1,0,0,0,0,2003,80,1900,,,1,200000,2,,14400,3,1,,,0,0,0,1
687030,1,100,1,0,0,0,0,0,1980,80,1940,,,4,120000,1,4800,0,3,1,,,0,0,0,1
687039,7,100,1,0,0,0,0,0,,,,,2500,9,20000,2,,1200,3,1,,,0,0,0,1
687056,7,100,1,1,0,0,0,0,,,,,400,9,5000,2,,500,6,1,,,0,0,0,1
687056,3,10,1,0,0,0,0,0,1995,600,1982,,,3,30000,2,,3000,6,1,,,0,0,0,0.1
687076,7,33,1,1,1,0,0,0,,,,,3000,10,105000,2,,1000,3,1,,,0,0,0,0.33
687135,1,25,1,0,0,0,0,0,2003,180,1930,,,14,100000,2,,4800,4,1,,,0,0,0,0.25
687164,6,100,1,0,0,0,0,0,1996,40,1970,,,3,20000,2,,1500,1,1,,,0,0,0,1
687164,7,20,0,1,0,0,0,0,,,,17,,11,50000,2,,3000,3,1,,,0,0,0,0.2
687164,7,100,1,0,0,0,0,0,,,,2,,9,20000,2,,1000,1,1,,,0,0,0,1
687165,3,100,0,1,0,0,0,0,1977,100,1977,,,2,30000,2,,6000,6,1,,,0,0,0,1
687165,7,100,0,1,0,0,0,0,,,,25,,2,60000,2,,7000,3,1,,,0,0,0,1
687165,7,100,1,0,0,0,0,0,,,,5,,2,10000,2,,1250,3,1,,,0,0,0,1
687188,3,100,0,1,0,0,0,0,1998,800,1998,,,2,100000,2,,2000,6,1,,,0,0,0,1
687189,4,100,1,0,0,0,0,0,1996,50,1996,,,2,60000,2,,3600,6,1,,,0,0,0,1
687250,1,100,1,1,0,0,0,0,2009,85,1985,,,1,250000,2,,7000,1,1,,,0,0,0,1
687250,1,50,1,0,0,0,0,0,1979,120,1950,,,3,200000,2,,4800,3,1,,,0,0,0,0.5
687250,1,25,0,1,0,0,0,0,1992,90,1950,,,3,150000,2,,3600,3,1,,,0,0,0,0.25
687263,1,50,1,0,0,0,0,0,1992,30,1977,,,13,30000,2,,3000,1,1,,,0,0,0,0.5
687287,7,100,0,1,0,0,0,0,,,,80,,9,80000,2,,9600,3,1,,,0,0,0,1
687327,1,100,1,0,0,0,0,0,2010,70,1988,,,1,130000,2,,12000,1,1,,,0,0,0,1
687328,1,100,0,0,1,0,0,0,1987,80,1986,,,8,70000,2,,3000,6,1,,,0,0,0,1
687353,1,100,1,0,0,0,0,0,1990,88,1970,,,8,130000,2,,3000,3,1,,,0,0,0,1
687404,1,100,0,1,0,0,0,0,1990,90,1600,,,1,350000,2,,6000,1,2,2,,0,0,0,1
687471,3,100,0,1,0,0,0,0,1967,120,1967,,,2,80000,2,,12000,6,1,,,0,0,0,1
687471,7,100,0,1,0,0,0,0,,,,12,,2,100000,2,,10000,3,1,,,0,0,0,1
687471,7,100,0,1,0,0,0,0,,,,18,,2,130000,2,,15000,3,1,,,0,0,0,1
687569,7,20,1,0,0,0,0,0,,,,20,,13,180000,2,,4500,2,1,,,0,0,0,0.2
687569,7,100,1,0,0,0,0,0,,,,4,,13,150000,2,,4000,1,1,,,0,0,0,1
687685,1,30,1,0,0,0,0,0,1980,400,1963,,,14,500000,2,,6000,3,1,,,0,0,0,0.3
687894,7,100,1,1,0,0,0,0,,,,2,,9,25000,2,,1500,1,1,,,0,0,0,1
687897,1,100,1,1,0,0,0,0,1962,100,1960,,,8,120000,2,,3600,3,1,,,0,0,0,1
687897,7,100,1,1,0,0,0,0,,,,2,,9,20000,2,,1000,3,1,,,0,0,0,1
687916,1,100,1,0,0,0,0,0,2000,80,1920,,,1,180000,2,,3600,1,1,,,0,0,0,1
687916,6,100,1,1,0,0,0,0,1981,18,1980,,,3,22000,2,,1800,2,1,,,0,0,0,1
687990,1,100,1,1,1,0,0,0,1950,90,1935,,,14,100000,2,,6000,3,1,,,0,0,0,1
687990,4,100,1,1,1,0,0,0,1950,180,1935,,,5,150000,1,11000,0,3,1,,,0,0,0,1
687992,1,100,0,1,0,0,0,0,2007,60,1950,,,14,30000,2,,1500,3,1,,,0,0,0,1
687992,7,100,1,0,0,0,0,0,,,,,5000,9,7000,2,,300,3,1,,,0,0,0,1
688089,6,100,1,0,0,0,0,0,2008,6,2008,,,3,20000,2,,2400,2,1,,,0,0,0,1
688123,5,100,1,0,0,0,0,0,1980,60,1980,,,8,50000,2,,2400,3,1,,,0,0,0,1
688139,1,100,1,0,0,0,0,0,2009,30,1940,,,6,100000,1,5400,0,1,1,,,0,0,0,1
688139,1,100,1,0,0,0,0,0,2010,35,1950,,,6,110000,1,3000,0,1,1,,,0,0,0,1
688194,1,33,1,0,0,0,0,0,2010,40,1900,,,8,35000,2,,4800,3,2,16,,0,0,0,0.33
688194,1,10,1,0,0,0,0,0,2010,30,1900,,,8,20000,2,,240,3,2,16,,0,0,0,0.1
688210,8,100,1,0,0,0,0,0,,,,3,,11,10000,2,,4000,5,1,,,0,0,0,1
688219,1,100,1,1,0,0,0,0,1988,200,1975,,,1,800000,2,,40000,4,1,,,0,0,0,1
688219,1,100,1,1,0,0,0,0,1986,150,1500,,,5,450000,1,13000,0,2,1,,,0,0,0,1
688219,1,100,1,1,0,0,0,0,1986,150,1500,,,5,450000,1,13000,0,2,1,,,0,0,0,1
688219,1,100,1,1,0,0,0,0,1986,80,1500,,,4,160000,1,4800,0,1,1,,,0,0,0,1
688219,1,100,1,0,0,0,0,0,1976,90,1970,,,4,180000,1,7000,0,1,1,,,0,0,0,1
688219,1,100,1,1,0,0,0,0,2004,200,1980,,,4,450000,1,9000,0,98,1,,,0,0,0,1
688219,1,100,1,1,0,0,0,0,2003,60,2003,,,4,150000,1,7000,0,2,1,,,0,0,0,1
688219,1,100,1,1,0,0,0,0,2003,60,2003,,,4,1500000,1,84000,0,2,1,,,0,0,0,1
688219,1,100,1,1,0,0,0,0,1995,90,1970,,,4,200000,1,7000,0,4,1,,,0,0,0,1
688219,4,100,1,1,0,0,0,0,2008,60,1970,,,7,150000,1,16200,0,1,1,,,0,0,0,1
688264,4,100,1,0,0,0,0,0,1995,90,1995,,,2,50000,2,,1000,6,1,,,0,0,0,1
688287,1,100,1,0,0,0,0,0,1985,90,1985,,,14,150000,2,,5400,1,1,,,0,0,0,1
688287,1,100,1,1,0,0,0,0,1995,90,1990,,,1,180000,2,,4000,1,1,,,0,0,0,1
688344,8,100,1,0,0,0,0,0,,,,,1800,11,5000,2,,600,3,1,,,0,0,0,1
688360,1,100,1,1,0,0,0,0,1974,200,1958,,,4,350000,1,16800,0,3,1,,,0,0,0,1
688385,7,100,1,0,0,0,0,0,,,,3,,9,12000,2,,300,3,1,,,0,0,0,1
688385,7,100,1,0,0,0,0,0,,,,3,,11,8000,2,,300,3,1,,,0,0,0,1
688390,1,50,1,0,0,0,0,0,2002,120,1950,,,8,200000,2,,300,3,1,,,0,0,0,0.5
688390,7,100,1,0,0,0,0,0,,,,,1800,9,10000,2,,300,3,1,,,0,0,0,1
688390,8,100,1,0,0,0,0,0,,,,1,,11,20000,2,,300,3,1,,,0,0,0,1
701035,7,50,1,0,0,0,0,0,,,,20,,11,,2,0,25,1,1,,,0,0,0,0.5
701035,8,50,1,0,0,0,0,0,,,,,5000,8,,2,0,25,1,1,,,0,0,0,0.5
701229,7,100,1,0,0,0,0,0,,,,70,,3,35000,2,,3600,3,1,,,0,0,0,1
701361,6,100,1,1,0,0,0,0,2005,25,2000,,,2,40000,2,,2000,2,1,,,0,0,0,1
701361,6,100,1,1,0,0,0,0,2009,12,2008,,,2,30000,2,,1500,6,1,,,0,0,0,1
701514,1,50,1,0,0,0,0,0,1987,110,1965,,,,150000,2,,4800,1,1,,,0,0,0,0.5
701514,1,50,1,0,0,0,0,0,1996,40,1990,,,1,100000,2,,6000,1,1,,,0,0,0,0.5
701579,1,100,0,1,0,0,0,0,2004,60,1925,,,3,100000,2,,5000,3,1,,,0,0,0,1
701800,3,20,1,0,0,0,0,0,1994,1000,1970,,,2,700000,2,,1500,2,1,,,0,0,0,0.2
702613,1,100,0,0,0,1,0,0,2008,100,2008,,,8,200000,2,,4800,98,1,,,0,0,0,1
702656,1,100,1,1,0,0,0,0,1990,300,1700,,,1,1000000,2,,12000,3,1,,,0,0,0,1
702656,1,100,1,1,0,0,0,0,2007,130,1950,,,,450000,2,,18000,1,2,8,,0,0,0,1
702656,7,50,1,0,0,0,0,0,,,,7,,11,140000,2,,6000,3,1,,,0,0,0,0.5
702723,7,100,1,0,0,0,0,0,,,,10,,9,200000,2,,1200,3,1,,,0,0,0,1
702723,8,100,1,0,0,0,0,0,,,,5,,11,50,2,,50,3,1,,,0,0,0,1
702723,8,100,1,0,0,0,0,0,,,,5,,11,500,2,,50,3,1,,,0,0,0,1
702723,8,100,1,0,0,0,0,0,,,,25,,11,500000,2,,3600,3,1,,,0,0,0,1
702853,6,100,1,1,0,0,0,0,1986,24,1970,,,3,25000,2,,2400,1,1,,,0,0,0,1
702853,6,100,1,1,0,0,0,0,1986,20,1970,,,3,25000,2,,2400,1,1,,,0,0,0,1
703258,1,100,1,0,0,0,0,0,1984,140,1900,,,3,300000,2,,6000,3,1,,,0,0,0,1
703808,1,100,1,0,0,0,0,0,2009,50,1999,,,1,350000,2,,7000,1,1,,,0,0,0,1
703830,1,50,0,1,0,0,0,0,1990,80,1930,,,2,400000,2,,3000,3,1,,,0,0,0,0.5
703830,7,50,0,1,0,0,0,0,,,,4,,2,120000,2,,6000,3,1,,,0,0,0,0.5
704132,1,100,1,0,0,0,0,0,1997,50,1985,,,4,80000,1,3600,0,5,1,,,0,0,0,1
704160,1,100,1,0,0,0,0,0,1961,105,1960,,,3,250000,1,10000,0,1,1,,,0,0,0,1
704160,1,100,1,0,0,0,0,0,1982,300,1900,,,3,150000,1,6000,0,1,1,,,0,0,0,1
704160,7,100,1,0,0,0,0,0,,,,10,,5,70000,1,1000,0,1,1,,,0,0,0,1
704160,7,100,1,0,0,0,0,0,,,,2,,5,5000,1,600,0,1,1,,,0,0,0,1
704160,7,100,1,0,0,0,0,0,,,,1,,2,6000,2,,1000,1,1,,,0,0,0,1
704743,1,25,0,1,0,0,0,0,1985,150,1800,,,14,400000,2,,7200,3,1,,,0,0,0,0.25
704743,7,100,1,1,0,0,0,0,,,,,5000,9,50000,2,,1200,3,1,,,0,0,0,1
704927,7,100,0,0,1,0,0,0,,,,,600,11,2000,2,,300,1,1,,,0,0,0,1
705140,3,100,1,1,0,0,0,0,1989,30,1987,,,2,50000,2,,,1,1,,,0,0,0,1
705976,4,100,1,0,0,0,0,0,1978,20,1950,,,13,50000,2,,4200,3,1,,,0,0,0,1
705976,4,100,1,0,0,0,0,0,1978,20,1950,,,13,50000,1,3600,0,3,1,,,0,0,0,1
706258,1,100,1,0,0,0,0,0,2004,80,1900,,,1,40000,2,,6000,2,2,17,,0,0,0,1
706448,1,50,1,0,0,0,0,0,1996,70,1995,,,3,150000,2,,7800,2,1,,,0,0,0,0.5
706456,5,100,1,0,0,0,0,0,2009,300,1991,,,2,150000,2,,18000,6,1,,,0,0,0,1
706456,7,100,1,0,0,0,0,0,,,,1,,9,100000,2,,6000,1,1,,,0,0,0,1
706456,8,100,1,0,0,0,0,0,,,,,3000,11,200000,2,,1200,1,1,,,0,0,0,1
706727,1,100,0,1,0,0,0,0,1974,140,1970,,,1,200000,2,,6000,1,2,4,,0,0,0,1
706727,1,100,0,1,0,0,0,0,1980,100,1959,,,8,130000,2,,7200,1,1,,,0,0,0,1
706727,1,100,0,1,0,0,0,0,1994,200,1700,,,1,500000,2,,12000,1,2,10,,0,0,0,1
706900,1,100,1,0,0,0,0,0,2002,80,1962,,,9,200000,2,,3600,3,2,4,,0,0,0,1
707106,7,100,1,0,0,0,0,0,,,,,1200,14,20000,2,,800,1,1,,,0,0,0,1
707130,7,100,1,1,0,0,0,0,,,,,3000,9,30000,2,,7000,1,1,,,0,0,0,1
707232,7,100,1,0,0,0,0,0,,,,2,,3,20000,2,,1000,1,1,,,0,0,0,1
707307,1,100,1,1,0,0,0,0,1972,100,1905,,,8,50000,2,,5000,1,1,,,0,0,0,1
707312,1,100,1,0,0,0,0,0,1999,100,1954,,,1,150000,2,,4000,3,1,,,0,0,0,1
707344,1,50,1,0,0,0,0,0,2007,100,1936,,,1,100000,2,,5000,6,2,19,,0,0,0,0.5
707554,7,100,1,0,0,0,0,0,,,,10,,10,26000,2,,2600,3,1,,,0,0,0,1
707601,1,50,1,0,0,0,0,0,1984,290,1984,,,,300000,2,,12000,6,1,,,0,0,0,0.5
707857,1,100,1,0,0,0,0,0,2005,52,1700,,,1,,2,0,3600,1,2,19,,0,0,0,1
708009,1,100,1,0,0,0,0,0,1973,100,1950,,,1,120000,2,,5000,3,1,,,0,0,0,1
708009,7,100,1,0,0,0,0,0,,,,1,,11,5000,2,,200,3,1,,,0,0,0,1
708044,4,100,0,1,0,0,0,0,1982,65,1973,,,2,800000,2,,36000,3,1,,,0,0,0,1
708521,4,25,1,0,0,0,0,0,2003,16,1910,,,8,2000,2,,200,3,2,18,,0,0,0,0.25
708521,4,25,1,0,0,0,0,0,2003,50,1920,,,4,10000,1,210,0,3,2,18,,0,0,0,0.25
708521,7,25,1,0,0,0,0,0,,,,2,,9,35000,2,,1600,3,2,18,,0,0,0,0.25
708521,7,25,1,0,0,0,0,0,,,,6,,9,200000,2,,6000,3,2,18,,0,0,0,0.25
709420,6,100,1,1,0,0,0,0,1984,20,1983,,,3,20000,2,,700,2,1,,,0,0,0,1
709422,1,66,1,0,0,0,0,0,1965,130,1800,,,13,65000,2,,3000,3,1,,,0,0,0,0.66
709422,6,66,1,0,0,0,0,0,1965,30,1800,,,13,10000,2,,600,3,1,,,0,0,0,0.66
709423,1,100,1,0,0,0,0,0,2003,,2003,,,4,180000,1,6500,0,98,1,,,0,0,0,1
709426,1,13,1,0,0,0,0,0,1997,180,1951,,,14,250000,2,,8000,3,1,,,0,0,0,0.13
709426,1,100,1,1,0,0,0,0,1989,100,1950,,,14,190000,2,,6000,1,1,,,0,0,0,1
709442,1,100,0,1,0,0,0,0,2007,100,2007,,,13,230000,2,,8400,2,1,,,0,0,0,1
709464,4,100,0,1,0,0,0,0,1980,60,1980,,,5,150000,1,9000,0,3,1,,,0,0,0,1
709470,1,100,1,1,0,0,0,0,1998,80,1955,,,,90000,2,,3600,4,1,,,0,0,0,1
710064,1,100,1,1,0,0,0,0,2002,200,1969,,,2,600000,2,,12000,3,1,,,0,0,0,1
710064,1,100,1,1,0,0,0,0,2002,500,1969,,,5,1450000,1,60000,0,3,1,,,0,0,0,1
710064,6,100,1,1,0,0,0,0,2002,500,1950,,,8,800000,2,,15000,3,1,,,0,0,0,1
710303,1,100,1,1,0,0,0,0,1976,80,1973,,,6,90000,1,3000,0,6,1,,,0,0,0,1
710303,7,100,1,1,0,0,0,0,,,,1,,9,80000,2,,6000,3,1,,,0,0,0,1
710547,7,100,1,0,0,0,0,0,,,,6,,9,20000,2,,300,4,1,,,0,0,0,1
710606,8,100,1,0,0,0,0,0,,,,4,,11,10000,2,,1200,3,1,,,0,0,0,1
710872,1,50,0,1,0,0,0,0,1990,60,1990,,,1,100000,2,,1500,6,1,,,0,0,0,0.5
710872,7,20,0,1,0,0,0,0,,,,,500,9,2000,2,,50,3,1,,,0,0,0,0.2
711107,4,66,1,1,0,0,0,0,1962,50,1962,,,2,100000,2,,6000,6,1,,,0,0,0,0.66
711153,7,100,1,1,0,0,0,0,,,,5,,10,500000,2,,12000,3,1,,,0,0,0,1
711624,1,50,1,0,0,0,0,0,2010,200,1890,,,8,70000,2,,2400,3,1,,,0,0,0,0.5
711624,7,50,1,0,0,0,0,0,,,,1,,9,20000,2,,1000,3,1,,,0,0,0,0.5
711660,2,33,1,0,0,0,0,0,1993,200,1950,,,5,250000,1,12000,0,3,1,,,0,0,0,0.33
712127,1,100,1,1,0,0,0,0,2002,50,2002,,,4,150000,1,5560,0,2,1,,,0,0,0,1
712127,7,100,0,1,0,0,0,0,,,,,3000,4,120000,1,,0,3,1,,,0,0,0,1
712132,4,100,1,1,0,0,0,0,1987,60,1940,,,3,150000,2,,8000,1,1,,,0,0,0,1
712136,1,50,1,0,0,0,0,0,2000,50,1978,,,14,200000,2,,5000,1,1,,,0,0,0,0.5
712136,1,100,1,1,0,0,0,0,2001,70,1980,,,4,230000,1,4200,0,2,1,,,0,0,0,1
712136,1,100,1,1,0,0,0,0,2009,50,1990,,,1,150000,2,,4000,2,2,6,,0,0,0,1
712509,7,100,0,1,0,0,0,0,,,,,5000,9,5000,2,,100,3,1,,,0,0,0,1
712533,1,100,1,0,0,0,0,0,1993,100,1981,,,4,280000,2,,6500,3,1,,,0,0,0,1
712533,6,100,1,0,0,0,0,0,1980,30,1980,,,3,30000,2,,1800,3,1,,,0,0,0,1
712707,1,100,1,0,0,0,0,0,2009,60,1980,,,1,60000,2,,2400,5,1,,,0,0,0,1
712707,7,100,1,0,0,0,0,0,,,,,1000,3,10000,2,,150,5,1,,,0,0,0,1
712823,1,100,0,1,0,0,0,0,2001,60,1970,,,,250000,2,,8400,3,1,,,0,0,0,1
712878,1,50,1,1,0,0,0,0,1977,60,1970,,,1,150000,2,,1200,98,2,1,,0,0,0,0.5
712878,1,50,1,1,0,0,0,0,2006,60,1930,,,,250000,2,,7200,3,1,,,0,0,0,0.5
712878,6,50,1,1,0,0,0,0,2006,30,1930,,,,80000,2,,1800,3,1,,,0,0,0,0.5
712905,1,100,1,1,0,0,0,0,1990,110,1988,,,4,180000,1,7320,0,2,1,,,0,0,0,1
712964,1,100,1,0,0,0,0,0,2001,120,1980,,,14,180000,2,,8000,5,1,,,0,0,0,1
713222,7,100,0,1,0,0,0,0,,,,,5000,9,10000,2,,3000,3,1,,,0,0,0,1
713247,7,50,1,1,0,0,0,0,,,,,6000,11,1000,2,,100,1,1,,,0,0,0,0.5
713319,1,100,1,1,0,0,0,0,1990,200,1990,,,1,200000,2,,2400,1,1,,,0,0,0,1
713319,1,100,1,1,0,0,0,0,1990,200,1990,,,1,200000,2,,2400,1,1,,,0,0,0,1
713400,7,100,1,1,0,0,0,0,,,,,6000,9,40000,2,,1800,1,1,,,0,0,0,1
713811,1,33,1,0,0,0,0,0,2010,270,1965,,,8,70000,2,,250,3,1,,,0,0,0,0.33
713837,1,100,0,1,0,0,0,0,2007,60,1990,,,3,180000,2,,4000,1,1,,,0,0,0,1
713837,7,50,1,1,0,0,0,0,,,,,1700,3,2000,2,,500,3,1,,,0,0,0,0.5
713873,1,100,1,0,0,0,0,0,2003,45,1998,,,4,100000,1,5400,0,1,1,,,0,0,0,1
713873,1,33,1,0,0,0,0,0,2003,70,1965,,,14,200000,2,,3000,3,1,,,0,0,0,0.33
714248,4,100,1,0,0,0,0,0,2009,50,1990,,,8,30000,2,,500,1,1,,,0,0,0,1
714430,4,100,1,0,0,0,0,0,1997,50,1996,,,4,150000,1,10000,0,2,1,,,0,0,0,1
714430,6,100,1,0,0,0,0,0,1998,60,1996,,,3,110000,2,,4800,2,1,,,0,0,0,1
714622,1,100,1,1,0,0,0,0,1979,75,1979,,,1,150000,2,,5000,2,1,,,0,0,0,1
715001,1,33,1,0,0,0,0,0,1972,70,1970,,,8,80000,2,,1000,2,1,,,0,0,0,0.33
715001,1,33,1,0,0,0,0,0,1975,110,1975,,,1,250000,2,,3000,2,2,20,,0,0,0,0.33
715001,1,50,1,0,0,0,0,0,1985,60,1800,,,1,80000,2,,1000,1,2,5,,0,0,0,0.5
715001,1,100,1,0,0,0,0,0,1965,60,1963,,,4,150000,1,5400,0,2,1,,,0,0,0,1
716500,1,100,1,1,0,0,0,0,2008,150,2000,,,8,130000,2,,4200,1,1,,,0,0,0,1
716500,1,100,1,0,0,0,0,0,1998,40,1960,,,1,100000,2,,3000,3,2,13,,0,0,0,1
716512,7,100,1,0,0,0,0,0,,,,2,,9,20000,2,,1200,3,1,,,0,0,0,1
716908,7,100,1,1,0,0,0,0,,,,3,,10,200000,2,,24000,4,1,,,0,0,0,1
716937,1,100,1,0,0,0,0,0,2010,130,1975,,,13,100000,2,,8000,5,2,15,,0,0,0,1
717044,1,100,1,0,0,0,0,0,1985,105,1954,,,4,300000,1,6000,0,1,1,,,0,0,0,1
717044,1,100,1,0,0,0,0,0,2006,70,1700,,,4,120000,1,5000,0,3,1,,,0,0,0,1
