nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
882240,2,10700,0,0,0,0,0,0,0,10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,0,0
882242,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
882249,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,26000,0,0
882255,1,0,0,0,0,0,0,2500,0,0,0,2500,2500,2500,0,0,0,0,0,0,0,0,0,0,2500,0,0
882258,1,0,0,0,0,9600,0,0,0,0,0,0,9600,9600,0,0,4800,4800,0,0,0,0,0,4800,14400,0,0
882258,2,0,0,2880,0,0,0,0,0,0,2880,0,0,2880,0,0,0,0,0,0,0,0,0,0,2880,0,0
882258,3,0,0,0,0,7200,0,0,0,0,0,0,7200,7200,0,0,0,0,0,0,0,0,0,0,7200,0,0
882259,1,0,0,8840,0,0,0,0,0,0,8840,0,0,8840,0,0,6000,6000,7.1208399218,0,0,275.10182602,-267.9809861,5732.0190139,14572.019014,0,0
882259,3,0,0,7020,0,0,0,0,0,0,7020,0,0,7020,0,0,0,0,0,0,0,0,0,0,7020,0,0
882266,1,0,0,0,0,0,0,6000,0,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,6000,0,0
882267,1,0,0,0,0,0,0,4000,0,0,0,4000,4000,4000,0,0,0,0,0,0,0,0,0,0,4000,0,0
882269,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
882269,2,0,0,0,0,0,0,10000,0,0,0,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,10000,0,0
882269,3,0,0,0,0,0,0,10000,0,0,0,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,10000,0,0
882276,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
882284,1,0,0,3120,0,0,0,0,0,0,3120,0,0,3120,0,0,0,0,0,0,0,0,0,0,3120,0,0
882286,1,17000,700,0,0,0,0,0,0,17700,0,0,0,0,0,0,6000,6000,16.342486789,0,0,0,16.342486789,6016.3424868,23716.342487,0,0
882297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,18000,18000,59.340332682,0,0,0,59.340332682,18059.340333,63059.340333,45000,0
882297,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,45000,45000,0
882304,1,0,0,0,0,0,0,5000,0,0,0,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,5000,0,0
882307,1,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,3600,3600,0,0,0,0,0,3600,18550,0,0
882311,1,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,0,0,6000,6000,11.868066536,0,0,0,11.868066536,6011.8680665,24011.868067,0,0
882313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,30000,30000,0
882314,2,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
882315,1,21000,1150,0,0,0,0,0,0,22150,0,0,0,0,0,0,12000,12000,71.208399218,0,0,7872.1445598,-7800.936161,4199.0638394,26349.063839,0,0
882315,2,21000,1500,0,0,0,0,0,0,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,0,0
882316,2,0,0,17290,0,0,0,0,0,0,17290,0,0,17290,0,0,0,0,0,0,0,0,0,0,17290,0,0
882317,1,32000,0,0,0,0,0,0,0,32000,0,0,0,0,0,0,9600,9600,23.736133073,0,0,0,23.736133073,9623.7361331,41623.736133,0,0
882317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,10000,10000,0
882321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,14600,14600,0,0,0,0,0,14600,32600,18000,0
882322,1,0,0,18850,0,0,0,0,0,0,18850,0,0,18850,0,0,7200,7200,11.868066536,0,0,0,11.868066536,7211.8680665,26061.868067,0,0
882322,2,0,0,16211,0,0,0,0,0,0,16211,0,0,16211,0,0,0,0,0,0,0,0,0,0,16211,0,0
882327,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,7200,7200,0,0,0,0,0,7200,20200,0,0
882332,1,0,0,22100,0,0,0,0,500,0,22100,-500,-500,21600,0,0,7200,7200,118.68066536,0,1568.5277727,0,1687.2084381,8887.2084381,30487.208438,0,0
882340,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,7200,7200,21.145402215,0,0,0,21.145402215,7221.1454022,16321.145402,0,0
882342,1,0,0,0,0,700,0,0,0,0,0,0,700,700,0,0,8400,8400,59.340332682,0,0,0,59.340332682,8459.3403327,9159.3403327,0,0
882342,3,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0
882344,1,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,4200,4200,8.7341918069,0,0,0,8.7341918069,4208.7341918,15258.734192,0,0
882347,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,8000,8000,332.30586302,0,0,0,332.30586302,8332.305863,34332.305863,0,0
882347,3,5000,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
882347,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,7000,7000,0
882347,5,8500,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,0
882349,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,5400,5400,23.736133073,0,0,0,23.736133073,5423.7361331,13223.736133,0,0
882349,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
882352,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,4800,4800,0,0,0,0,0,4800,13900,0,0
882355,1,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
882357,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,18000,0,0
882357,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,22000,0,22000
882357,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
882358,1,12000,0,0,0,2300,0,0,0,12000,0,0,2300,2300,0,0,7200,7200,23.736133073,0,0,0,23.736133073,7223.7361331,21523.736133,0,0
882358,2,12000,0,0,0,2000,0,0,0,12000,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,14000,0,0
882358,3,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
882359,1,12400,0,0,0,0,0,0,0,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,0,0
882364,1,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
882364,2,5000,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
882364,3,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
882364,4,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
882366,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,189.85786601,0,0,0,189.85786601,189.85786601,17089.857866,0,0
882367,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,10800,10800,71.208399218,0,0,8422.3482119,-8351.139813,2448.8601874,23448.860187,0,0
882367,2,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
882372,1,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,277.88660016,0,0,0,277.88660016,277.88660016,17177.8866,0,0
882372,2,14250,0,0,0,0,0,0,0,14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14250,0,0
882378,1,15800,1300,0,0,0,0,0,0,17100,0,0,0,0,0,0,0,0,62.536114977,0,0,0,62.536114977,62.536114977,17162.536115,0,0
882378,2,14600,1200,0,0,0,0,0,0,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15800,0,0
882391,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,5400,5400,145.33869914,0,0,0,145.33869914,5545.3386991,23095.338699,0,0
882392,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,4800,4800,192.69942508,0,0,0,192.69942508,4992.6994251,22542.699425,0,0
882392,2,0,0,8190,0,0,0,0,0,0,8190,0,0,8190,0,0,0,0,0,0,0,0,0,0,8190,0,0
882393,1,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,87.856043797,0,0,0,87.856043797,87.856043797,16987.856044,0,0
882394,1,25000,1000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,136.38993711,165.18161254,46.001757756,0,347.57330741,347.57330741,26347.573307,0,0
882402,1,16640,0,0,0,0,0,0,0,16640,0,0,0,0,0,0,0,0,56.977688304,0,0,0,56.977688304,56.977688304,16696.977688,0,0
882407,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,16.616594384,0,0,0,16.616594384,16.616594384,13016.616594,0,0
882409,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,5400,5400,242.50919324,88.128330307,0,0,330.63752354,5730.6375235,21330.637524,0,0
882409,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
882410,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,7200,7200,115.64895737,0,0,0,115.64895737,7315.6489574,21615.648957,0,0
882419,1,0,0,13520,0,0,0,0,0,0,13520,0,0,13520,0,0,4800,4800,79.138944322,0,0,0,79.138944322,4879.1389443,18399.138944,0,0
882420,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,4800,4800,288.81872424,0,0,0,288.81872424,5088.8187242,19388.818724,0,0
882420,3,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
882435,1,0,0,0,0,8600,0,0,0,0,0,0,8600,8600,0,0,0,0,6.3570640435,0,0,0,6.3570640435,6.3570640435,8606.357064,0,0
882435,3,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
882443,1,15447.353748,0,0,0,10400,0,0,0,15447.353748,0,0,10400,10400,0,0,0,0,35.003577674,0,0,0,35.003577674,35.003577674,25882.357325,0,0
882443,3,1400,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0
882449,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,4800,4800,0,0,0,0,0,4800,12600,0,0
882470,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,3600,3600,0,0,0,0,0,3600,15300,0,0
882476,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,6000,6000,30.298799358,0,0,0,30.298799358,6030.2987994,16430.298799,0,0
882476,2,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
882478,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,7.5949200767,0,0,0,7.5949200767,7.5949200767,13007.59492,0,0
882497,1,24000,300,0,0,0,0,0,0,24300,0,0,0,0,0,0,6000,6000,47.472266145,0,0,0,47.472266145,6047.4722661,30347.472266,0,0
882504,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,3600,3600,0,0,0,0,0,3600,12700,0,0
882505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,7200,7200,0,0,0,0,0,7200,19200,12000,0
882515,1,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,7500,7500,0,0,0,0,0,7500,21500,0,0
882515,2,1400,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0
882515,3,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
882518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,4800,4800,356.04199609,0,0,0,356.04199609,5156.0419961,45156.041996,0,40000
882518,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,18000,0,18000
882524,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,6000,6000,118.68066536,0,0,0,118.68066536,6118.6806654,20418.680665,0,0
882524,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
882527,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,9600,9600,712.08399218,0,0,0,712.08399218,10312.083992,30312.083992,0,0
882528,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,3600,3600,83.076465754,0,0,0,83.076465754,3683.0764658,19683.076466,0,0
882528,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
882529,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,6000,6000,356.04199609,0,0,0,356.04199609,6356.0419961,21956.041996,0,0
882530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,4800,4800,118.68066536,0,0,0,118.68066536,4918.6806654,14918.680665,10000,0
882535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,7200,7200,0,0,0,10580.839462,-10580.83946,-3380.839462,26619.160538,30000,0
882537,1,0,0,42900,0,0,0,0,0,0,42900,0,0,42900,0,0,9000,9000,540.45743151,0,0,0,540.45743151,9540.4574315,52440.457432,0,0
882537,2,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,23400,0,0
882540,1,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,4800,4800,17.688744592,0,0,0,17.688744592,4817.6887446,13267.688745,0,0
882540,2,0,0,8840,0,0,0,0,0,0,8840,0,0,8840,0,0,0,0,0,0,0,0,0,0,8840,0,0
882547,2,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
882548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,57.56584378,0,0,0,57.56584378,5457.5658438,5457.5658438,0,0
882548,2,29000,0,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,0,0
882556,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,400,7500,7900,36.5237246,0,0,0,36.5237246,7936.5237246,23536.523725,0,0
882556,2,0,0,18850,0,0,0,0,0,0,18850,0,0,18850,0,0,0,0,0,0,0,0,0,0,18850,0,0
882557,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,7200,7200,38.271242038,22.02761078,11.815466879,0,72.114319697,7272.1143197,21572.11432,0,0
882557,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
882561,1,0,0,19110,0,0,0,0,0,0,19110,0,0,19110,0,0,5100,5100,42.314679529,0,0,0,42.314679529,5142.3146795,24252.31468,0,0
882561,3,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0
882565,1,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,4800,4800,32.982459301,0,0,0,32.982459301,4832.9824593,11832.982459,0,0
882565,2,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0
882565,3,4000,0,0,0,1500,0,0,0,4000,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,5500,0,0
882567,1,0,0,4420,0,0,0,0,0,0,4420,0,0,4420,10000,0,12000,12000,23.422127479,0,0,0,23.422127479,12023.422127,26443.422127,10000,0
882567,2,5000,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
882573,1,0,0,26702,0,0,0,0,0,0,26702,0,0,26702,0,0,3600,3600,39.175351548,0,0,0,39.175351548,3639.1753515,30341.175352,0,0
882573,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
882578,1,2060,0,0,0,0,0,0,0,2060,0,0,0,0,0,0,8400,8400,298.63678789,0,0,0,298.63678789,8698.6367879,10758.636788,0,0
882578,2,37500,0,0,0,0,0,0,0,37500,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,47500,10000,0
882582,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,10000,10000,64.871212912,0,0,0,64.871212912,10064.871213,25664.871213,0,0
882585,1,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,4800,4800,152.86125689,0,0,0,152.86125689,4952.8612569,18952.861257,0,0
882585,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
882588,1,0,0,12064,0,0,0,0,100,0,12064,-100,-100,11964,0,0,6000,6000,0,0,0,0,0,6000,17964,0,0
882593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,4200,4200,0,0
882593,2,0,0,15990,0,0,0,0,0,0,15990,0,0,15990,0,0,0,0,0,0,0,0,0,0,15990,0,0
882608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,3600,0,0
882608,2,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0
882608,3,12500,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0
882618,1,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,4800,4800,4.164542215,0,0,4232.3357849,-4228.171243,571.82875736,8571.8287574,0,0
882618,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
882622,1,0,0,12480,0,0,0,0,0,0,12480,0,0,12480,0,0,6000,6000,0,0,0,0,0,6000,18480,0,0
882625,1,0,0,22750,0,0,0,0,500,0,22750,-500,-500,22250,0,0,6600,6600,0,0,0,0,0,6600,28850,0,0
882635,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,9600,9600,1.9231347223,0,0,0,1.9231347223,9601.9231347,21601.923135,0,0
882647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,0,7200,7200,72.962499399,0,0,0,72.962499399,7272.9624994,40272.962499,33000,0
882647,2,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
882652,2,5100,0,0,0,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0,0
882653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16022.07666,0,6000,6000,46.908950136,0,0,0,46.908950136,6046.9089501,22068.98561,16022.07666,0
882654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,6000,0,0
882662,1,15000,0,0,0,0,0,0,250,15000,0,-250,-250,-250,0,0,7200,7200,0.5259756823,0,0,0,0.5259756823,7200.5259757,21950.525976,0,0
882667,1,0,0,24570,0,0,0,0,0,0,24570,0,0,24570,0,0,6000,6000,90.667095646,0,0,0,90.667095646,6090.6670956,30660.667096,0,0
882667,3,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
882671,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,3000,3000,439.11846184,0,1568.5277727,0,2007.6462346,5007.6462346,23207.646235,0,0
882671,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
882675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12600,12600,11.868066536,0,0,3809.1022064,-3797.23414,8802.7658602,8802.7658602,0,0
882675,2,23800,0,0,0,0,0,0,0,23800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23800,0,0
882675,3,10400,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,0,0
882677,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,3600,3600,0,0,0,0,0,3600,10100,0,0
882687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,59.340332682,156.85277727,0,4655.5693633,-4439.376253,3960.6237466,3960.6237466,0,0
882687,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
882687,4,0,0,0,0,120,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,0,0,120,0,0
882690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,0,12000,12000,35.604199609,0,0,0,35.604199609,12035.6042,67035.6042,55000,0
882690,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
882690,3,14300,0,0,0,0,0,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14300,0,0
882692,1,0,0,17160,0,0,0,0,0,0,17160,0,0,17160,0,4400,22000,26400,118.68066536,0,1568.5277727,0,1687.2084381,28087.208438,45247.208438,0,0
882697,1,0,0,15220,0,0,0,0,0,0,15220,0,0,15220,0,0,7400,7400,59.340332682,0,1568.5277727,0,1627.8681054,9027.8681054,24247.868105,0,0
882722,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,3600,3600,121.28211885,0,0,3174.2518386,-3052.96972,547.03028021,18547.03028,0,0
882723,1,17500,0,0,0,0,0,0,0,17500,0,0,0,0,0,500,8400,8900,83.670229378,0,0,0,83.670229378,8983.6702294,26483.670229,0,0
882723,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
882724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.429913194,0,0,0,7.429913194,7.429913194,7.429913194,0,0
882724,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
882731,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,2400,2400,0,0,0,0,0,2400,14100,0,0
882739,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,3600,3600,6.8913625672,0,0,0,6.8913625672,3606.8913626,14006.891363,0,0
882744,1,0,0,32500,0,0,0,0,0,0,32500,0,0,32500,0,0,5900,5900,60.171450173,0,0,0,60.171450173,5960.1714502,38460.17145,0,0
882744,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
882744,3,35000,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0
882745,1,0,0,17940,0,0,0,0,0,0,17940,0,0,17940,0,0,4800,4800,19.057504821,0,0,0,19.057504821,4819.0575048,22759.057505,0,0
882748,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,3900,3900,689.52553911,0,0,0,689.52553911,4589.5255391,30589.525539,0,0
882748,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
882752,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,3600,3600,0,0,0,0,0,3600,11400,0,0
882759,1,2400,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,5400,5400,57.085131059,0,0,0,57.085131059,5457.0851311,7857.0851311,0,0
882759,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
882759,3,8300,0,0,0,0,0,0,0,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,0,0
882773,1,0,0,8021,0,0,0,0,0,0,8021,0,0,8021,0,0,0,0,38.241394919,0,0,0,38.241394919,38.241394919,8059.2413949,0,0
882776,1,4000,150,0,0,0,0,0,0,4150,0,0,0,0,0,0,6000,6000,67.883085186,0,0,0,67.883085186,6067.8830852,10217.883085,0,0
882776,2,24000,700,0,0,0,0,0,0,24700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24700,0,0
882781,1,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,4300,5400,9700,755.70488925,0,0,0,755.70488925,10455.704889,16455.704889,0,0
882781,2,40000,300,0,0,0,0,0,0,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40300,0,0
882797,1,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,3800,3800,11.868066536,0,0,0,11.868066536,3811.8680665,14861.868067,0,0
882805,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,10000,17200,27200,1175.7726054,0,0,0,1175.7726054,28375.772605,37475.772605,0,0
882805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,30000,30000,0
882807,1,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,2400,2400,51.196090589,0,0,0,51.196090589,2451.1960906,13501.196091,0,0
882807,2,0,0,4550,0,0,0,0,0,0,4550,0,0,4550,0,0,0,0,0,0,0,0,0,0,4550,0,0
882810,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,350,5400,5750,96.359611297,0,0,0,96.359611297,5846.3596113,22746.359611,0,0
882810,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
882811,1,0,0,45500,0,0,0,0,0,0,45500,0,0,45500,0,0,12000,12000,1364.8276517,0,0,0,1364.8276517,13364.827652,58864.827652,0,0
882811,2,0,0,25818,0,0,0,0,0,0,25818,0,0,25818,0,0,0,0,0,0,0,0,0,0,25818,0,0
882821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,8400,8400,59.340332682,0,2666.4972136,0,2725.8375463,11125.837546,38125.837546,27000,0
882821,2,0,0,18850,0,0,0,0,0,0,18850,0,0,18850,0,0,0,0,0,0,0,0,0,0,18850,0,0
882821,3,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,0,0,0,0,0,0,0,0,14950,0,0
882825,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,139.77356634,0,0,0,139.77356634,139.77356634,21139.773566,0,0
882825,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
882825,3,2000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0
882832,1,0,0,3900,0,0,0,0,0,0,3900,0,0,3900,15000,0,13600,13600,81.183988944,0,0,0,81.183988944,13681.183989,32581.183989,15000,0
882856,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,8400,8400,52.961148742,0,0,0,52.961148742,8452.9611487,26652.961149,0,0
882856,2,0,0,1820,0,0,0,0,0,0,1820,0,0,1820,0,0,0,0,0,0,0,0,0,0,1820,0,0
882862,1,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
