nquest,nord,intper,attivp,partime,contratt,tuttanno,mesilav,pubblico,dimaz,oretot,pstra,orestra,ylm,integ,ylnm
867275,2,2,1,2,2,1,12,2,2,18,2,,5850,2,0
867291,1,1,1,1,2,1,12,2,1,40,1,5,11000,2,0
867344,1,1,1,1,1,2,4,1,,60,2,,20000,2,0
867382,1,1,1,2,1,1,12,2,2,40,2,,6600,2,0
867382,2,1,1,2,1,1,12,2,2,20,2,,7500,2,0
867392,2,1,1,1,1,1,12,2,4,40,2,,15000,2,0
867392,3,1,1,1,1,1,12,1,,36,2,,19000,2,0
867462,1,1,1,1,1,1,12,1,,35,2,,22000,2,0
867462,2,1,1,1,1,1,12,2,5,60,2,,100000,2,0
867653,1,1,1,2,1,1,12,2,1,35,1,3,10000,2,0
867653,1,1,2,2,1,1,12,2,1,6,2,,4000,2,0
867674,1,1,1,1,2,2,10,2,2,40,2,,11000,2,0
867784,4,4,1,1,1,1,12,2,3,40,2,,17000,2,0
867799,2,1,1,1,1,1,12,2,2,40,2,,17500,2,0
867838,1,1,1,1,1,1,12,2,7,50,2,,50000,1,1000
867913,2,1,1,1,1,2,6,2,2,32,2,,5000,2,0
867914,1,1,1,1,1,1,12,1,,36,2,,15000,2,0
867914,2,2,1,2,1,1,12,2,6,15,2,,4000,2,0
867929,1,1,1,1,1,1,12,2,6,40,1,3,27000,2,0
867929,2,1,1,1,1,1,12,2,4,40,2,,17000,2,0
867937,2,2,1,2,1,1,12,2,1,16,2,,6500,2,0
867947,3,1,1,1,1,1,12,2,5,40,1,0,14300,2,0
867965,1,1,1,1,1,1,12,2,7,60,2,,20000,2,0
867965,2,1,1,2,1,1,12,2,6,30,2,,11000,2,0
867993,1,1,1,1,1,1,12,1,,40,2,,18000,2,0
868098,1,1,1,2,1,2,9,2,6,25,2,,10000,2,0
868098,2,1,1,1,1,1,12,2,6,10,2,,20000,2,0
868117,1,1,1,1,1,1,12,2,4,39,1,6,25000,2,0
868117,2,1,1,1,1,1,12,1,,35,2,,14000,2,0
868164,1,1,1,1,1,1,12,2,2,40,2,,25000,2,0
868164,3,1,1,1,1,1,12,2,2,40,2,,18000,2,0
868165,3,1,1,1,2,1,12,2,6,42,2,,16000,2,0
868180,2,1,1,1,1,1,12,2,6,40,2,,15000,2,0
868231,1,1,1,2,1,1,12,2,2,10,2,,3250,2,0
868231,2,2,1,1,1,1,12,2,3,40,2,,13000,2,0
868234,1,1,1,1,1,1,12,2,6,40,1,30,13000,1,240
868234,2,1,1,1,1,1,12,2,7,40,1,2,15000,2,0
868238,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0
868264,1,1,1,1,1,1,12,1,,40,1,4,22000,2,0
868264,2,1,1,1,1,1,12,2,1,40,2,,9600,2,0
868283,2,2,1,1,1,1,12,2,5,60,2,,22800,2,0
868283,3,2,1,1,1,1,12,2,2,45,2,,16500,2,0
868283,4,2,1,1,1,1,12,2,2,45,2,,11000,2,0
868283,5,2,1,1,1,2,5,2,2,45,2,,2500,2,0
868334,2,1,1,1,1,1,12,2,1,40,2,,12000,2,0
868381,2,2,1,1,1,1,12,1,,45,1,3,55000,2,0
868406,1,1,1,2,2,1,12,1,,24,2,,10400,2,0
868406,1,1,2,2,2,2,2,2,2,7,2,,1000,2,0
868406,1,1,2,2,2,2,3,1,,5,2,,1400,2,0
868406,2,1,1,1,1,1,12,2,5,40,2,,23800,2,0
868462,1,1,1,2,2,3,,2,1,4,2,,2000,2,0
868462,2,1,1,2,2,3,,2,2,12,2,,8000,2,0
868462,4,4,1,2,2,3,,2,2,10,2,,5000,2,0
868463,2,1,1,1,1,1,12,1,,36,2,,16000,2,0
868466,1,1,1,1,1,1,12,2,6,36,2,,22000,1,1800
868466,2,1,1,1,1,1,12,1,,22,2,,17000,2,0
868474,1,1,1,1,1,1,12,2,7,36,2,,16000,2,0
868474,2,1,1,1,1,1,12,1,,36,2,,24000,2,0
868476,2,1,1,1,1,1,12,2,7,36,1,1,24000,2,0
868478,1,1,1,2,1,1,12,1,,25,2,,9500,2,0
868478,2,4,1,1,1,1,12,1,,40,2,,21000,2,0
868504,2,1,1,1,1,1,12,2,1,30,2,,20000,2,0
868564,1,1,1,1,2,2,3,2,1,40,2,,3000,2,0
868583,2,1,1,1,2,1,12,2,2,40,2,,6000,2,0
868591,1,1,1,1,2,2,5,1,,39,2,,6000,2,0
868693,4,1,1,1,1,1,12,2,4,40,2,,14000,2,0
868762,1,1,1,1,1,1,12,1,,36,1,0,16800,2,0
868762,2,1,1,1,1,1,12,2,2,40,2,,16800,2,0
868791,1,1,1,1,1,1,12,2,2,40,2,,15000,2,0
868805,1,1,1,2,1,1,12,2,1,20,2,,9000,2,0
868822,1,1,1,1,1,2,8,2,2,40,2,,11000,2,0
868834,1,1,1,1,2,1,12,2,1,50,2,,10000,2,0
868843,2,1,1,1,1,1,12,2,3,40,2,,14500,2,0
868861,1,1,1,2,2,2,4,2,3,32,2,,2800,2,0
868861,2,3,1,1,1,1,12,2,6,40,2,,14300,2,0
868861,3,3,1,2,2,2,4,2,3,32,2,,2800,2,0
869003,1,1,1,1,1,1,12,1,,24,2,,16000,2,0
869019,1,1,1,2,1,1,12,1,,28,2,,15600,2,0
869021,2,1,1,1,1,1,12,2,2,40,1,10,18000,2,0
869022,2,1,1,1,1,1,12,2,4,40,2,,20000,2,0
869023,1,1,1,1,1,1,12,2,5,40,2,,16000,1,1000
869025,1,1,1,1,1,1,12,1,,36,2,,17000,1,500
869025,2,1,1,1,1,1,12,1,,36,1,1,17500,1,500
869028,1,1,1,2,1,1,12,2,6,30,2,,13000,2,0
869028,2,1,1,1,2,1,12,1,,42,1,4,18200,2,0
869033,1,1,1,1,1,1,12,2,6,42,1,2,22000,1,3600
869035,1,1,1,1,1,1,12,1,,38,2,,16900,2,0
869035,2,2,1,1,1,1,12,2,5,38,2,,16400,2,0
869038,2,1,1,2,1,2,6,2,4,24,2,,5200,2,0
869040,2,1,1,1,3,3,,2,1,40,2,,10000,2,0
869041,2,1,1,1,1,1,12,1,,30,2,,18500,2,0
869042,1,1,1,1,1,1,12,2,2,40,2,,13500,2,0
869043,2,1,1,1,1,1,12,1,,40,2,,23800,2,0
871001,1,1,1,1,1,1,12,2,1,70,2,,5000,2,0
871009,2,1,1,1,1,1,12,2,4,60,2,,18000,2,0
871016,1,1,1,2,1,1,12,2,6,24,2,,12000,2,0
871026,1,1,1,1,1,1,12,2,7,10,2,,10000,2,0
871026,2,2,1,1,1,1,12,2,7,10,2,,10000,2,0
871030,1,1,1,1,2,2,1,2,1,40,2,,400,2,0
871030,1,1,1,1,2,3,,2,1,30,2,,200,2,0
871052,1,1,1,1,1,2,8,2,1,40,2,,8000,2,0
871057,1,1,1,1,2,1,12,2,1,40,2,,13000,2,0
871057,4,4,1,1,2,1,12,2,1,40,2,,11000,2,0
871057,5,5,1,1,1,1,12,2,1,40,2,,7000,2,0
871057,6,6,1,1,1,1,12,2,1,40,2,,7000,2,0
871066,3,1,1,1,1,1,12,1,,40,2,,32000,2,0
871090,3,3,1,1,1,1,12,2,2,40,2,,18000,2,0
871097,2,1,1,2,1,1,12,2,1,35,2,,8000,2,0
871103,1,1,1,1,2,2,6,2,1,40,2,,6000,2,0
871103,2,2,1,1,1,1,12,2,7,38,1,3,22000,2,0
871107,2,1,1,1,1,1,12,1,,18,2,,24000,2,0
871107,4,1,1,1,1,1,12,2,7,50,2,,30000,2,0
871145,1,1,1,2,2,2,7,2,1,45,2,,5400,2,0
871162,1,1,1,1,1,1,12,1,,8,1,2,28000,2,0
871191,1,1,1,1,1,2,9,1,,50,2,,25000,1,2500
871191,1,1,2,1,2,2,3,1,,24,1,20,15000,2,0
871200,1,1,1,1,1,1,12,1,,36,2,,21000,1,90
871200,2,1,1,1,1,1,12,2,3,50,2,,17000,2,0
871209,1,1,1,1,1,1,12,1,,40,1,2,20000,2,0
871216,1,1,1,1,1,1,12,2,1,70,2,,14000,2,0
871218,2,2,1,1,2,3,,2,1,10,2,,1200,2,0
871218,3,2,1,1,2,1,12,2,1,45,2,,4000,2,0
871226,3,1,1,1,1,1,12,2,1,40,2,,10000,2,0
871231,1,1,1,1,2,3,,2,1,40,2,,6000,2,0
871232,1,1,1,1,1,2,6,2,1,30,2,,3600,2,0
871240,1,1,1,1,1,1,12,1,,36,2,,22000,2,0
871273,1,1,1,1,1,2,9,1,,40,2,,26000,2,0
871284,4,1,1,1,1,1,12,1,,36,2,,16000,1,250
871291,2,1,1,1,1,1,12,2,1,40,2,,25000,2,0
871320,1,1,1,1,1,1,12,2,3,40,2,,40000,2,0
871320,2,1,1,1,1,1,12,2,2,40,2,,24000,2,0
871321,1,1,1,1,1,1,12,2,1,50,2,,16000,2,0
871345,1,1,2,2,2,3,,2,2,2,2,,90,2,0
871345,2,1,1,1,1,1,12,2,1,40,1,1,16000,2,0
871345,3,3,1,1,2,1,12,2,1,40,2,,16000,2,0
871353,1,1,1,1,1,1,12,1,,36,2,,19000,1,800
871367,1,1,1,1,1,1,12,1,,36,2,,20150,2,0
871371,1,1,1,1,1,1,12,1,,36,1,25,27800,1,100
871371,2,1,1,2,1,1,12,2,3,24,1,10,11850,2,0
871376,1,1,1,1,1,1,12,1,,40,2,,23000,1,1000
871395,1,1,1,1,2,2,6,2,4,40,2,,9000,2,0
871398,1,1,1,1,1,1,12,2,7,47,2,,24000,2,0
871401,1,1,1,1,1,1,12,2,1,36,2,,13500,2,0
871401,2,1,1,1,1,1,12,2,2,45,2,,13500,2,0
871408,1,1,1,2,2,3,,2,1,36,2,,1800,2,0
871408,2,1,1,1,1,1,12,1,,40,2,,15600,2,0
871419,1,1,1,1,1,1,12,2,7,42,1,6,19000,2,0
871427,1,1,1,1,2,1,12,2,2,45,2,,16000,2,0
871438,2,1,1,1,1,1,12,2,5,40,2,,40000,2,0
871440,1,1,1,1,1,1,12,2,5,38,2,,16000,2,0
871441,2,2,1,1,1,2,6,1,,38,2,,8600,2,0
871451,1,1,1,1,1,1,12,2,4,40,2,,15800,2,0
871461,1,1,1,1,1,1,12,2,4,40,2,,26000,1,2000
871470,3,1,1,1,1,1,12,2,6,45,2,,29000,1,
871470,4,2,1,2,2,1,12,2,7,24,2,,8500,2,0
871533,1,1,1,2,1,1,12,2,7,20,2,,9000,2,0
871540,1,1,1,1,1,1,12,1,,36,2,,16776,2,0
871540,2,1,1,2,1,1,12,2,1,25,2,,12499,2,0
871565,1,1,1,1,1,1,12,1,,36,1,8,16500,2,0
871579,4,2,1,1,1,1,12,2,1,35,2,,13000,2,0
871580,2,1,1,1,1,1,12,2,5,40,2,,18000,2,0
871590,1,1,1,1,2,1,12,1,,20,2,,15000,2,0
871595,1,1,1,1,1,1,12,1,,20,2,,17800,2,0
871595,2,1,1,1,1,1,12,1,,20,2,,17600,2,0
871618,1,1,1,1,2,2,3,1,,47,2,,3600,2,0
871631,2,1,1,1,1,1,12,2,1,50,2,,16000,2,0
871666,1,1,1,1,1,1,12,2,4,10,2,,20000,2,0
871670,1,1,1,1,1,1,12,2,2,60,2,,15000,2,0
871688,1,1,1,1,1,1,12,1,,8,1,0,20000,2,0
871695,1,1,1,1,2,2,9,2,1,10,2,,6000,2,0
871697,3,1,2,1,1,1,12,2,2,40,2,,15500,2,0
871700,3,1,1,1,1,1,12,2,2,40,2,,14000,2,0
871711,3,1,1,1,1,1,12,2,2,40,2,,15500,1,1500
871732,1,1,1,1,1,1,12,2,6,40,2,,19500,2,0
871732,3,1,1,2,2,2,3,2,4,4,2,,813,2,0
871733,1,1,1,1,1,1,12,2,7,40,1,2,15500,1,1500
871733,2,2,1,1,1,1,12,2,4,36,2,,18000,2,0
871740,1,1,1,2,2,1,12,2,1,18,2,,5500,2,0
871798,1,1,1,1,3,1,12,2,4,40,2,,12000,2,0
871812,3,1,1,1,2,1,12,1,,40,2,,14000,2,0
871838,3,1,1,1,1,1,12,2,2,50,2,,16000,2,0
871853,2,1,1,1,1,1,12,2,2,50,2,,15000,2,0
871854,1,1,1,1,1,1,12,1,,10,2,,13000,2,0
871859,1,1,1,1,1,1,12,2,3,40,2,,15000,2,0
871862,2,1,1,1,1,1,12,2,4,40,1,5,16000,2,0
871862,3,1,1,1,1,1,12,2,4,40,2,,20000,2,0
871863,2,1,1,1,1,1,12,2,3,50,2,,16000,2,0
871873,1,1,1,1,1,1,12,2,1,50,2,,15000,2,0
871875,2,1,1,1,1,1,12,2,2,50,2,,10000,2,0
871875,3,1,1,1,1,1,12,2,4,60,2,,10500,2,0
871892,1,1,1,1,1,1,12,2,2,40,2,,18000,2,0
871896,1,1,1,1,1,1,12,2,2,40,2,,9700,2,0
871905,1,1,1,1,1,1,12,2,2,40,2,,12600,2,0
871912,1,1,1,1,1,1,12,1,,40,1,5,21000,1,800
871912,2,1,1,1,1,1,12,2,2,35,2,,12000,2,0
871913,1,1,1,1,1,1,12,2,5,40,2,,27000,2,0
871921,1,1,1,1,1,1,12,1,,24,2,,25000,2,0
871927,1,1,1,1,1,1,12,2,1,50,1,10,24000,2,0
871928,1,1,2,2,2,3,,2,1,6,2,,3000,2,0
871946,1,1,1,2,2,3,,2,1,10,2,,4000,2,0
871947,1,1,1,1,1,1,12,2,1,45,1,6,22000,2,0
871968,1,1,1,1,1,1,12,2,2,40,2,,20000,2,0
871998,1,1,1,1,1,1,12,2,2,40,2,,22000,2,0
872000,1,1,1,1,1,1,12,2,5,39,2,,14000,2,0
872000,2,1,1,2,1,1,12,2,7,5,2,,2700,2,0
872006,1,1,1,1,1,1,12,2,2,35,2,,13000,2,0
872012,1,1,1,1,1,1,12,1,,36,1,4,23000,2,0
872012,2,1,1,2,2,1,12,2,1,7,2,,2400,2,0
872015,2,2,1,1,1,1,12,2,2,40,1,1,15400,2,0
872019,1,1,1,2,1,1,12,2,7,30,2,,11000,2,0
872019,2,2,1,1,1,1,12,2,7,36,2,,17000,2,0
872024,1,1,1,2,1,1,12,2,4,24,1,2,9500,2,0
872026,2,2,1,1,1,1,12,1,,36,2,,28000,2,0
872027,3,3,1,1,2,1,12,2,5,40,2,,12000,2,0
872027,4,4,1,2,1,1,12,2,4,28,2,,5500,2,0
872040,1,1,1,1,1,1,12,2,1,28,2,,10000,2,0
872065,1,1,1,1,2,2,10,2,6,34,2,,10500,2,0
872077,1,1,1,1,1,1,12,1,,40,2,,13000,2,0
872077,2,1,1,1,1,1,12,1,,40,2,,13000,2,0
872077,3,1,1,2,1,1,12,2,3,20,2,,8000,2,0
872077,4,1,1,2,1,2,6,2,2,40,1,1,9000,2,0
872077,5,1,1,1,1,1,12,2,5,40,2,,15000,2,0
872095,2,1,1,1,1,1,12,2,5,40,1,1,23000,2,0
872107,2,1,1,2,1,3,,2,1,24,2,,5000,2,0
872112,1,1,1,1,1,1,12,1,,39,2,,23500,1,1540
872119,1,1,1,2,2,1,12,2,2,16,2,,6000,2,0
872119,2,1,1,1,1,1,12,2,7,40,2,,18000,2,0
872122,1,1,1,2,2,1,12,2,4,20,1,3,8000,2,0
872125,1,1,1,1,1,1,12,2,2,40,1,3,19300,2,0
872125,2,1,1,2,1,1,12,2,1,18,2,,7800,2,0
872132,2,2,1,2,2,1,12,2,2,20,1,2,6300,2,0
872133,2,1,1,1,1,1,12,1,,36,1,0,16000,2,0
872144,1,1,1,1,1,1,12,2,5,40,1,1,19000,2,0
872147,1,1,1,1,1,1,12,1,,36,1,5,13500,2,0
872154,2,1,1,1,1,1,12,1,,36,2,,17000,2,0
872154,3,1,1,2,2,3,,2,2,40,2,,2000,2,0
872166,1,1,1,2,2,2,9,1,,30,2,,7000,2,0
872199,1,1,1,1,1,1,12,2,2,40,2,,12000,2,0
872199,1,1,2,2,1,1,12,2,1,12,2,,4000,2,0
872199,2,1,1,1,1,1,12,2,4,40,2,,18000,2,0
872211,2,1,1,2,2,2,6,2,2,30,2,,9000,2,0
872212,1,1,1,1,1,1,12,1,,40,2,,19000,2,0
872212,2,1,1,1,1,1,12,2,4,40,2,,16000,2,0
872220,2,1,1,1,1,1,12,2,3,40,2,,30000,2,0
872228,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0
872229,1,1,1,1,1,1,12,2,2,40,2,,17000,2,0
872233,1,1,1,1,2,1,12,2,1,40,2,,10000,1,
872237,1,1,1,1,1,1,12,2,1,40,2,,10000,2,0
872250,2,1,1,1,2,1,12,2,4,40,2,,15000,2,0
872252,1,1,1,2,2,1,12,2,7,24,2,,10000,2,0
872252,1,1,2,2,3,1,12,2,1,16,2,,4900,2,0
872257,1,1,1,1,1,1,12,2,4,40,1,4,18000,2,0
872257,2,1,1,1,1,1,12,2,4,40,2,,18000,2,0
872263,1,1,1,1,1,1,12,2,4,40,2,,13000,2,0
872272,2,1,1,1,1,1,12,1,,36,1,0,14400,2,0
872312,1,1,1,1,1,1,12,2,4,40,1,5,18300,2,0
872357,1,1,1,1,1,1,12,1,,36,1,8,28000,2,0
872357,2,2,1,1,1,1,12,1,,18,2,,18000,2,0
872361,1,1,1,1,1,1,12,2,2,40,2,,21000,2,0
872377,2,1,1,1,1,1,12,1,,36,2,,15000,2,0
872403,1,1,1,2,2,1,12,2,1,12,2,,2000,2,0
872403,2,1,1,2,2,3,,2,1,20,2,,1800,2,0
872407,1,1,1,1,1,1,12,2,2,45,2,,18000,2,0
872412,1,1,1,1,1,1,12,1,,40,1,3,20000,2,0
872413,1,1,1,1,2,2,8,2,1,50,2,,12000,2,0
872422,2,1,2,2,1,2,6,1,,10,2,,5000,2,0
872427,1,1,1,1,1,1,12,1,,40,1,1,18000,2,0
872427,3,1,1,1,1,1,12,1,,30,1,1,21000,2,0
872432,1,1,1,1,1,1,12,2,1,42,2,,14300,2,0
872432,2,2,1,1,1,1,12,1,,40,2,,15600,2,0
872432,4,1,1,2,3,2,7,2,1,35,2,,4900,2,0
872433,1,1,1,1,1,1,12,1,,35,1,2,15600,2,0
872434,1,1,1,1,1,1,12,1,,35,1,3,21000,2,0
872443,1,1,1,1,1,1,12,1,,30,1,2,18000,2,0
872450,1,1,1,1,1,1,12,1,,40,1,2,22000,2,0
872450,2,1,1,1,1,1,12,1,,35,1,2,17000,2,0
872488,1,1,1,1,1,1,12,1,,36,1,2,21000,2,0
872488,2,1,1,1,1,1,12,1,,36,2,,19000,2,0
872495,1,1,1,1,1,1,12,2,1,70,2,,7000,2,0
872537,1,1,1,1,1,2,7,2,1,40,2,,5500,2,0
872540,1,1,1,1,1,1,12,2,2,32,2,,15000,2,0
872546,1,1,1,2,1,2,4,2,2,38,2,,4000,2,0
872546,2,1,1,2,1,2,4,2,2,39,2,,4000,2,0
872550,1,1,1,1,2,2,7,1,,39,2,,4000,2,0
872550,2,2,1,1,1,1,12,1,,24,2,,16000,2,0
872555,1,1,1,1,1,1,12,1,,40,2,,12000,2,0
872556,1,1,1,1,1,1,12,2,3,48,1,6,19000,2,0
872567,1,1,1,1,1,1,12,1,,22,2,,14500,2,0
872569,1,1,1,1,1,2,3,2,2,40,2,,3000,2,0
872570,1,1,1,1,1,1,12,2,2,50,2,,8000,2,0
872570,2,1,1,1,1,1,12,2,2,36,2,,15000,2,0
872574,1,1,1,1,1,2,9,2,2,50,2,,5500,2,0
872590,3,1,1,1,1,1,12,2,2,40,2,,14000,2,0
872600,2,1,1,1,1,1,12,1,,40,2,,19600,2,0
872600,4,1,2,2,2,3,,2,3,40,2,,3600,2,0
872602,1,1,1,1,1,1,12,1,,40,1,2,33000,2,0
872602,2,1,1,1,1,1,12,2,7,50,1,8,54000,1,
872604,1,1,1,1,1,1,12,1,,36,1,2,12000,2,0
872619,1,1,1,1,1,1,12,1,,36,2,,11450,2,0
872619,3,3,2,2,3,3,,2,2,35,2,,1370,2,0
872626,2,2,1,1,1,1,12,2,6,36,2,,15000,2,0
872646,3,3,1,1,1,1,12,2,7,34,2,,10500,2,0
872651,2,1,1,1,1,1,12,2,6,40,1,10,22000,1,360
872652,5,5,1,1,2,2,4,2,6,60,2,,4000,2,0
872656,1,1,1,1,1,1,12,1,,30,1,10,18500,2,0
872661,3,1,1,1,1,1,12,2,4,50,2,,20000,1,3000
872670,1,1,1,1,1,1,12,2,3,40,1,5,17000,2,0
872700,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0
872705,2,1,1,1,1,1,12,2,3,45,2,,15000,2,0
872707,1,1,1,1,1,1,12,2,2,40,2,,14000,2,0
872710,2,1,1,1,1,1,12,1,,40,2,,16000,2,0
872713,3,1,1,1,1,1,12,2,3,40,1,5,13000,2,0
872714,1,1,1,1,1,1,12,2,2,45,2,,18000,2,0
872714,3,1,1,2,3,2,9,2,1,30,2,,7000,2,0
872717,2,1,1,1,2,2,8,2,2,35,2,,10000,2,0
872718,2,1,1,1,1,1,12,2,3,10,2,,12000,2,0
872719,2,1,1,1,1,1,12,2,3,45,2,,12000,2,0
872720,3,1,1,2,2,2,6,2,2,40,2,,7000,2,0
872720,4,1,1,1,1,1,12,2,2,40,2,,5000,2,0
872742,2,1,1,1,1,1,12,2,6,40,2,,18000,2,0
872742,3,1,1,1,1,1,12,2,2,40,2,,17000,2,0
872744,1,1,1,1,1,1,12,2,2,40,2,,16400,2,0
872746,1,1,1,1,2,1,12,1,,36,2,,16000,2,0
872747,3,1,1,1,1,1,12,2,1,40,2,,15000,2,0
872757,1,1,1,1,1,1,12,2,7,45,2,,42000,2,0
872757,2,1,1,2,1,2,6,2,3,20,2,,4200,2,0
872781,1,1,1,1,1,1,12,2,2,42,2,,15000,2,0
872797,1,1,1,1,1,1,12,2,2,40,2,,14000,2,0
872797,2,1,1,1,1,1,12,2,4,40,2,,14000,2,0
872802,2,1,1,1,1,1,12,2,2,45,2,,15000,2,0
872815,2,1,1,1,1,1,12,2,3,42,1,1,21300,2,0
872815,3,1,1,1,1,1,12,2,7,40,2,,16000,1,100
872855,1,1,1,1,1,1,12,2,1,40,2,,13500,1,120
872855,2,1,1,1,1,1,12,2,3,44,1,4,19000,2,0
872856,1,1,1,1,1,1,12,2,7,40,2,,15600,2,0
872856,2,2,1,2,1,3,,2,7,2,2,,1200,2,0
872856,3,1,1,1,2,1,12,2,7,40,2,,16900,2,0
872858,1,1,1,1,2,1,12,2,6,40,2,,15600,1,600
872858,2,1,1,2,2,1,12,2,2,25,2,,7800,2,0
872858,3,1,1,1,2,1,12,2,6,40,2,,15600,2,0
872868,3,2,1,1,1,1,12,1,,38,2,,19500,2,0
872868,4,2,1,1,2,1,12,2,2,40,2,,16900,2,0
872876,1,1,1,1,2,1,12,2,1,24,2,,12000,2,0
872892,1,1,1,1,1,2,4,2,2,40,2,,3656,2,0
872892,2,2,1,2,1,1,12,2,2,15,2,,6000,2,0
872893,1,1,1,1,1,1,12,2,5,40,2,,16900,2,0
872894,1,1,1,1,2,1,12,2,1,40,2,,13000,2,0
872894,2,1,1,1,2,1,12,2,1,40,2,,11700,2,0
872894,3,3,1,1,2,1,12,2,1,40,2,,12350,2,0
872894,4,3,1,2,2,1,12,2,1,20,2,,5200,2,0
872897,1,1,1,1,1,1,12,1,,25,2,,18000,2,0
872898,2,2,1,1,1,1,12,2,6,40,2,,17000,2,0
872900,1,1,1,1,2,2,6,2,7,40,2,,6500,2,0
872900,2,2,1,1,2,1,12,2,7,40,2,,16900,2,0
872913,2,1,1,1,1,1,12,1,,42,2,,13000,2,0
872941,1,1,1,1,1,1,12,1,,36,1,1,19000,2,0
872963,1,1,1,1,1,1,12,2,6,45,2,,65000,2,0
872971,1,1,1,1,1,1,12,2,1,25,2,,8400,2,0
872982,3,1,1,1,1,1,12,2,6,40,1,1,13000,2,0
872982,4,1,1,1,2,1,12,2,3,30,2,,7000,2,0
873011,1,1,1,1,1,1,12,1,,40,2,,15600,2,0
873012,1,1,1,1,1,1,12,1,,25,2,,17000,2,0
873012,2,1,1,1,1,1,12,2,2,45,2,,16000,2,0
873023,1,1,1,2,1,1,12,1,,32,2,,15000,2,0
873029,1,1,1,1,1,1,12,2,5,38,2,,14000,2,0
873029,2,2,1,2,2,1,12,2,1,8,2,,10000,2,0
873035,1,1,1,1,2,1,12,1,,38,2,,12000,2,0
873037,1,1,1,1,1,1,12,2,2,40,2,,15000,2,0
873037,2,1,1,2,1,1,12,2,1,12,2,,4000,2,0
873042,1,1,1,2,1,1,12,2,1,25,2,,6000,2,0
873043,1,1,1,1,1,2,11,2,1,40,2,,8500,2,0
873048,3,3,1,2,1,1,12,2,2,20,2,,4000,2,0
873048,4,3,1,1,3,3,,2,1,25,2,,6000,2,0
873052,1,1,1,1,1,3,,2,2,10,2,,,2,0
873052,2,1,1,1,1,1,12,2,2,40,2,,12000,2,0
873052,4,1,1,1,1,1,12,2,2,40,2,,13000,2,0
873075,1,1,1,1,1,1,12,2,2,40,2,,18200,2,0
873075,2,1,1,1,1,1,12,1,,40,2,,17000,2,0
873104,1,1,1,1,1,1,12,1,,36,1,3,25000,1,400
873106,1,1,1,1,1,1,12,1,,25,2,,16000,2,0
873109,1,1,1,1,1,1,12,2,2,40,2,,17000,2,0
873110,2,1,1,1,1,3,,1,,20,2,,16000,2,0
873125,2,1,1,1,1,1,12,2,2,40,2,,30000,2,0
873135,3,1,1,1,1,1,12,2,3,36,2,,15000,2,0
873151,1,1,1,1,1,1,12,2,2,40,2,,22000,2,0
873158,1,1,1,1,1,1,12,2,5,37,2,,13000,2,0
873166,4,1,1,1,2,1,12,2,6,40,2,,12000,2,0
873168,1,1,1,1,2,1,12,2,1,36,2,,10000,2,0
873168,2,1,1,2,2,1,12,2,1,20,2,,6000,2,0
873169,1,1,1,1,1,1,12,1,,24,2,,12000,2,0
873170,1,1,1,1,1,1,12,2,2,40,2,,11000,2,0
873170,2,1,1,1,2,1,12,2,3,40,2,,12000,2,0
873175,1,1,1,1,1,1,12,2,4,40,1,5,34000,2,0
873175,2,2,1,1,1,1,12,2,7,40,2,,26000,2,0
873194,1,1,1,1,1,1,12,1,,36,1,0,18750,1,840
873203,1,1,1,1,1,1,12,1,,38,2,,19800,2,0
873207,1,1,1,1,1,1,12,1,,38,2,,19500,1,600
873218,1,1,1,1,1,1,12,2,3,50,2,,28600,2,0
873221,1,1,1,1,1,1,12,2,2,40,2,,16900,2,0
873221,2,1,1,1,1,1,12,2,2,40,2,,14950,2,0
873225,1,1,1,1,1,1,12,2,6,40,2,,16510,2,0
873225,2,1,1,1,1,1,12,2,6,40,2,,16510,2,0
873229,2,1,1,1,1,1,12,2,7,40,2,,17000,2,0
873231,1,1,1,1,2,2,10,2,1,45,2,,8400,2,0
873242,1,1,1,1,1,1,12,2,6,40,1,0,14950,2,0
873243,1,1,1,1,1,1,12,1,,40,2,,18850,1,165
873245,1,1,1,1,1,1,12,2,6,40,2,,19500,1,
873249,1,1,1,1,1,1,12,1,,32,2,,23400,2,0
873272,1,1,1,1,1,1,12,2,4,40,1,0,16250,1,6000
873275,1,1,1,1,1,1,12,1,,40,2,,20800,1,160
873275,2,2,1,1,1,1,12,1,,40,2,,19500,1,160
873280,1,1,1,1,1,1,12,2,1,42,1,6,16000,2,0
873280,2,2,1,1,1,1,12,2,2,40,2,,16000,2,0
873280,3,1,1,1,1,1,12,2,1,36,1,5,12000,2,0
873281,1,1,1,1,1,1,12,2,7,36,1,0,15400,2,0
873286,1,1,1,1,1,1,12,1,,35,2,,18200,2,0
873287,1,1,1,1,1,1,12,1,,40,2,,17500,2,0
873299,1,1,1,1,1,1,12,2,1,48,2,,15600,2,0
873321,1,1,1,1,2,1,12,1,,40,2,,46800,1,840
873321,2,1,1,2,1,1,12,1,,18,2,,11050,1,400
873330,2,1,1,1,1,1,12,2,2,40,2,,30000,2,0
873337,1,1,1,1,1,1,12,2,2,40,2,,18000,2,0
873338,1,1,1,1,1,1,12,2,4,45,1,5,42000,1,
