nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
854621,39901.341094,10500,10500,0,0,0,0,0,0,0,0,0,0,0,29000,29000,0,401.34109432,340,0,340,61.341094324,61.341094324,0,0,0
854624,12550,0,0,0,6800,0,0,0,6800,6800,0,0,0,0,0,0,0,5750,5750,0,5750,0,0,0,0,0
854626,14956.458922,0,0,0,650,0,0,0,650,650,0,0,0,0,6500,6500,0,7806.4589217,7800,0,7800,6.4589216505,6.4589216505,0,0,0
854631,12950,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,600,600,0,600,0,0,0,0,0
854638,25324.208399,0,0,0,19253,19253,19253,0,0,0,0,0,0,0,0,0,0,6071.2083992,6000,0,6000,71.208399218,71.208399218,0,0,0
854667,33289.889065,18500,18500,0,5400,0,0,0,5400,5400,0,0,0,0,0,0,0,9389.8890646,9200,0,9200,189.88906458,189.88906458,0,0,0
854694,45869.282187,34000,32500,1500,9100,0,0,0,9100,0,0,9100,9100,0,0,0,0,2769.2821866,4800,0,4800,-2030.717813,85.450079062,0,0,2116.1678924
854714,17058.680665,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,100,100,0,4218.6806654,4100,0,4100,118.68066536,118.68066536,0,0,0
854730,22516.910836,16500,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6016.9108362,6000,0,6000,16.910836227,16.910836227,0,0,0
854751,40785.409508,33500,33500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7285.4095076,7200,0,7200,85.409507646,85.409507646,0,0,0
854761,16817.201462,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4817.2014616,4800,0,4800,17.201461601,17.201461601,0,0,0
854762,12357.260478,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,7.2604775555,0,0,0,7.2604775555,7.2604775555,0,0,0
854764,17517.849497,17500,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.849496793,0,0,0,17.849496793,17.849496793,0,0,0
854783,29619.607057,0,0,0,20930,20930,20930,0,0,0,0,0,0,0,0,0,0,8689.607057,8200,0,8200,489.60705701,325.34532022,0,164.26173679,0
854785,15260,0,0,0,8060,8060,8060,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
854801,71515.227794,0,0,0,59800,59800,59800,0,0,0,0,0,0,0,0,0,0,11715.227794,10800,0,10800,915.22779407,0.0949445323,0,915.13284954,0
854819,8062.3736133,0,0,0,8060,8060,8060,0,0,0,0,0,0,0,0,0,0,2.3736133073,0,0,0,2.3736133073,2.3736133073,0,0,0
854858,55300,30000,30000,0,2500,0,0,0,2500,0,0,2500,2500,0,18000,18000,0,4800,4800,0,4800,0,0,0,0,0
854862,45655.797223,20000,19000,1000,0,0,0,0,0,0,0,0,0,0,5000,5000,0,20655.797223,24000,11000,13000,-3344.202777,337.92935536,0,0,3682.1321328
854882,42458.680568,0,0,0,23660,23660,23660,0,0,0,0,0,0,0,0,0,0,18798.680568,16900,0,16900,1898.6805676,16.44724037,0,1882.2333273,0
854901,32200,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
854912,35405.29329,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8405.2932899,8400,0,8400,5.2932899038,5.2932899038,0,0,0
854926,78505.400186,49300,49300,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,5805.4001856,6000,0,6000,-194.5998144,59.340332682,0,0,253.94014709
854958,46011.868067,46000,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.868066536,0,0,0,11.868066536,11.868066536,0,0,0
854963,79470.164774,34000,33000,1000,36186,19786,19786,0,16400,16400,0,0,0,0,0,0,0,9284.1647745,10900,0,10900,-1615.835226,299.66868004,0,31.370555454,1946.874461
854969,58427.361331,0,0,0,18590,18590,18590,0,0,0,0,0,0,0,6000,6000,0,33837.361331,33600,6600,27000,237.36133073,237.36133073,0,0,0
854970,39730.548732,15000,15000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,9730.5487319,9600,0,9600,130.5487319,130.5487319,0,0,0
854990,48861.474103,23300,23000,300,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,18361.474103,17200,0,17200,1161.4741032,534.06299414,0,627.41110909,0
855004,38555.635884,16000,16000,0,17380,17380,17380,0,0,0,0,0,0,0,0,0,0,5175.6358843,4600,0,4600,575.63588427,356.04199609,0,219.59388818,0
855035,51841.351019,15000,15000,0,14820,14820,14820,0,0,0,0,0,0,0,13000,13000,0,9021.3510193,8600,0,8600,421.3510193,201.75713112,0,219.59388818,0
855088,10500,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0
855111,99111.0935,25000,25000,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,34111.0935,13600,0,13600,20511.0935,237.36133073,20273.732169,0,0
855135,56182.650864,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6182.6508636,6000,0,6000,182.65086356,154.28486497,0,28.365998585,0
855155,45582.250212,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6582.2502116,6400,0,6400,182.25021156,182.25021156,0,0,0
855171,76479.214587,52000,52000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,8879.2145873,8400,0,8400,479.21458731,479.21458731,0,0,0
855181,42843.68227,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,7743.6822695,7500,0,7500,243.68226954,243.68226954,0,0,0
855221,26603.487938,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,6603.487938,6400,0,6400,203.48793795,203.48793795,0,0,0
855238,41494.632479,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8494.6324788,11000,0,11000,-2505.367521,118.68066536,0,0,2624.0481866
855245,23289.889065,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,7689.8890646,7500,0,7500,189.88906458,189.88906458,0,0,0
855259,87435.492928,22700,22000,700,21840,21840,21840,0,0,0,0,0,0,0,0,0,0,42895.492928,41600,32000,9600,1295.4929279,166.15293151,0,1129.3399964,0
855262,49407.229417,13000,13000,0,30550,30550,30550,0,0,0,0,0,0,0,0,0,0,5857.2294167,4800,0,4800,1057.2294167,272.96553034,784.26388636,0,0
855268,49339.340333,19000,19000,0,17680,17680,17680,0,0,0,0,0,0,0,0,0,0,12659.340333,12600,8400,4200,59.340332682,59.340332682,0,0,0
855271,41739.51281,36100,35100,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,5639.5128101,5400,0,5400,239.51281006,35.604199609,0,203.90861045,0
855274,130174.57478,0,0,0,30745,30745,30745,0,0,0,0,0,0,0,70000,70000,0,29429.574784,30700,18200,12500,-1270.425216,118.68066536,1568.5277727,470.55833182,3428.1919857
855288,45359.797329,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,15459.797329,14400,0,14400,1059.797329,118.68066536,0,941.11666363,0
855295,13278.97992,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,6778.9799205,6400,400,6000,378.97992049,65.27436595,313.70555454,0,0
855300,65577.467389,51500,51500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14077.467389,14000,0,14000,77.467389051,77.467389051,0,0,0
855308,43885.823098,23000,23000,0,9490,9490,9490,0,0,0,0,0,0,0,1600,1600,0,9795.8230978,9600,0,9600,195.82309785,195.82309785,0,0,0
855320,20959.340333,15500,13000,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,5459.3403327,5400,0,5400,59.340332682,59.340332682,0,0,0
855325,418.46057958,0,0,0,-8500,0,0,0,-8500,0,0,-8500,0,8500,1,0,1,8917.4605796,6000,0,6000,2917.4605796,59.340332682,470.55833182,2387.5619151,0
855343,29477.472266,0,0,0,14430,14430,14430,0,0,0,0,0,0,0,0,0,0,15047.472266,15000,10800,4200,47.472266145,47.472266145,0,0,0
855344,39438.310776,21500,21500,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,7938.310776,7700,0,7700,238.31077605,238.31077605,0,0,0
855347,40823.736133,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4823.7361331,4800,0,4800,23.736133073,23.736133073,0,0,0
855350,70630.12128,16900,15500,1400,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,14730.12128,13200,0,13200,1530.1212798,100.87856556,0,4391.8777636,2962.6350494
855371,19220.860425,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,4920.8604246,4800,0,4800,120.86042464,120.86042464,0,0,0
855372,26778.020998,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,11178.020998,11000,0,11000,178.02099805,178.02099805,0,0,0
855374,27983.076466,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,8483.0764658,8400,0,8400,83.076465754,83.076465754,0,0,0
855376,64789.238997,23000,23000,0,0,0,0,0,0,0,0,0,0,0,28000,28000,0,13789.238997,13200,0,13200,589.23899718,118.68066536,470.55833182,0,0
855385,129611.366,31000,31000,0,0,0,0,0,0,0,0,0,0,0,60000,60000,0,38611.365999,36000,0,36000,2611.3659993,178.02099805,300.51666507,2132.8283362,0
855391,15663.682636,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.682636316,0,0,0,63.682636316,63.682636316,0,0,0
855396,30875.727366,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9875.7273662,9600,0,9600,275.72736619,275.72736619,0,0,0
855402,34046.235568,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,28000,0,6046.2355683,6000,0,6000,46.235568258,46.235568258,0,0,0
855417,12671,9100,9100,0,3471,3471,3471,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0
855468,61386.018899,37000,32000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,24386.018899,24300,0,24300,86.018898934,86.018898934,0,0,0
855472,30126.015822,0,0,0,25310,21710,21710,0,3600,3600,0,0,0,0,0,0,0,4816.0158216,4800,0,4800,16.015821616,16.015821616,0,0,0
855474,20197.968525,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,0,47.968524867,0,0,0,47.968524867,47.968524867,0,0,0
855526,26024.577597,12000,12000,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,3624.5775966,4200,0,4200,-575.4224034,118.68066536,0,0,694.10306872
855534,21414.062994,0,0,0,16380,16380,16380,0,0,0,0,0,0,0,0,0,0,5034.0629941,4500,0,4500,534.06299414,534.06299414,0,0,0
855636,9517.8020998,10500,10500,0,-1000,0,0,0,-1000,0,0,-1000,0,1000,0,0,0,17.802099805,0,0,0,17.802099805,17.802099805,0,0,0
855637,25447.472266,20600,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4847.4722661,4800,0,4800,47.472266145,47.472266145,0,0,0
855638,10017.8021,11000,11000,0,-7000,0,0,0,-7000,0,0,-7000,0,7000,0,0,0,6017.8020998,6000,0,6000,17.802099805,17.802099805,0,0,0
855639,20400,13300,13300,0,7100,0,0,0,7100,8100,0,-1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
855681,32924.756593,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,6924.7565931,6300,0,6300,624.7565931,162.38598721,462.37060589,0,0
855685,22239.356032,0,0,0,18580,18580,18580,0,0,0,0,0,0,0,0,0,0,3659.3560321,3600,0,3600,59.35603214,59.35603214,0,0,0
855748,41827.606908,21000,21000,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,13027.606908,13000,0,13000,27.606907976,27.606907976,0,0,0
855752,53716.90621,0,0,0,43550,43550,43550,0,0,0,0,0,0,0,0,0,0,10166.90621,8200,0,8200,1966.9062104,712.08399218,1254.8222182,0,0
855780,19812.25581,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-187.7441896,3000,0,3000,-3187.74419,113.47772255,0,0,3301.2219122
855790,47341.959746,28000,28000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,5041.9597462,6000,0,6000,-958.0402538,861.86413371,0,0,1819.9043875
855792,46730.69766,20000,20000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,6730.6976601,6000,0,6000,730.69766012,730.69766012,0,0,0
855808,54466.690187,20000,20000,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,13666.690187,12000,0,12000,1666.6901875,77.000827381,0,1589.6893601,0
855809,17807.340333,0,0,0,12948,12948,12948,0,0,0,0,0,0,0,0,0,0,4859.3403327,4800,0,4800,59.340332682,59.340332682,0,0,0
855839,50133.567679,46000,44500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,4133.5676793,9600,0,9600,-5466.432321,35.604199609,0,0,5502.0365203
855846,46492.922345,15600,15600,0,21060,21060,21060,0,0,0,0,0,0,0,0,0,0,9832.9223452,9700,0,9700,132.92234521,132.92234521,0,0,0
855861,43586.570656,0,0,0,7670,7670,7670,0,0,0,0,0,0,0,20000,20000,0,15916.570656,15600,0,15600,316.57065602,16.051293663,0,300.51936235,0
855877,8922.2534999,0,0,0,8814,8814,8814,0,0,0,0,0,0,0,0,0,0,108.25349991,0,0,0,108.25349991,108.25349991,0,0,0
855991,53896.934991,24863,24863,0,9455,9455,9455,0,0,0,0,0,0,0,2600,0,2600,16978.934991,14800,0,14800,2178.9349907,296.70166341,0,1882.2333273,0
856014,15411.868067,15400,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.868066536,0,0,0,11.868066536,11.868066536,0,0,0
856073,38656.041996,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,8756.0419961,8400,0,8400,356.04199609,356.04199609,0,0,0
856081,25800,0,0,0,18600,18600,18600,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
856114,30773.197947,9000,9000,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,3773.1979468,3600,0,3600,173.19794682,173.19794682,0,0,0
856128,23728.982525,0,0,0,19090,12090,12090,0,7000,7000,0,0,0,0,0,0,0,4638.9825249,4500,0,4500,138.98252486,138.98252486,0,0,0
856134,17100,9500,9500,0,4000,0,0,0,4000,4000,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
856150,36821.803303,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,6000,6000,0,6121.8033027,6000,0,6000,121.80330265,121.80330265,0,0,0
856168,41807.213453,34570.628329,34000,570.628329,0,0,0,0,0,0,0,0,0,0,0,0,0,7236.5851242,7200,0,7200,36.585124204,36.585124204,0,0,0
856176,17600.066125,8000,8000,0,3600,0,0,0,3600,0,0,3600,3600,0,0,0,0,6000.0661247,6000,0,6000,0.0661247483,0.0661247483,0,0,0
856177,36940.69434,12000,12000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,9340.6943404,7200,0,7200,2140.6943404,323.89693787,1816.7974026,0,0
856216,21517.01964,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,13000,0,8517.0196398,8400,0,8400,117.01963982,117.01963982,0,0,0
856218,32749.975945,26000,26000,0,-1000,0,0,0,-1000,0,0,-1000,0,1000,0,0,0,7749.9759446,7650,0,7650,99.975944588,99.975944588,0,0,0
856236,104118.7148,84000,83000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,20118.714797,18000,0,18000,2118.7147966,58.384220207,0,2060.3305764,0
856297,97600.913993,15000,15000,0,0,0,0,0,0,0,0,0,0,0,60000,60000,0,22600.913993,20600,5000,15600,2000.9139926,118.68066536,0,1882.2333273,0
856322,12385.6042,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,2635.6041996,2600,0,2600,35.604199609,35.604199609,0,0,0
856327,22086.751442,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21086.751442,20400,15000,5400,686.75144177,59.340332682,313.70555454,313.70555454,0
856328,65728.409995,56000,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9728.4099946,9600,0,9600,128.40999462,128.40999462,0,0,0
856363,20575.6042,0,0,0,20540,20540,20540,0,0,0,0,0,0,0,0,0,0,35.604199609,0,0,0,35.604199609,35.604199609,0,0,0
856365,66042.14337,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21042.14337,19600,5200,14400,1442.1433705,344.17392955,0,1097.9694409,0
856374,34717.441688,0,0,0,16380,16380,16380,0,0,0,0,0,0,0,0,0,0,18337.441688,18000,0,18000,337.44168762,23.736133073,0,313.70555454,0
856378,17105.029926,0,0,0,11232,11232,11232,0,0,0,0,0,0,0,0,0,0,5873.0299265,6000,0,6000,-126.9700735,0,0,0,126.97007355
856388,44419.436307,40500,39000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,3919.4363072,6000,0,6000,-2080.563693,35.604199609,0,0,2116.1678924
856430,32857.081275,0,0,0,-15000,0,0,0,-15000,0,0,-15000,0,15000,40000,40000,0,7857.0812754,7200,0,7200,657.08127543,29.670166341,0,627.41110909,0
856439,6510.6812599,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,10.681259883,0,0,0,10.681259883,10.681259883,0,0,0
856472,14017.445982,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.44598235,0,0,0,17.44598235,17.44598235,0,0,0
856490,53843.88416,29000,29000,0,12750,13000,13000,0,-250,0,0,-250,0,250,0,0,0,12093.88416,12000,0,12000,93.884160111,93.884160111,0,0,0
856532,14497.472266,0,0,0,13250,13250,13250,0,0,0,0,0,0,0,0,0,0,1247.4722661,1200,0,1200,47.472266145,47.472266145,0,0,0
856583,23941.37034,0,0,0,21216,21216,21216,0,0,0,0,0,0,0,0,0,0,2725.3703404,4800,0,4800,-2074.62966,41.538232877,0,0,2116.1678924
856600,83155.444689,23000,23000,0,21450,21450,21450,0,0,0,0,0,0,0,16000,16000,0,22705.444689,18000,0,18000,4705.4446891,878.23692369,0,3827.2077654,0
856626,24353.736133,0,0,0,7930,7930,7930,0,0,0,0,0,0,0,8000,8000,0,8423.7361331,8400,0,8400,23.736133073,23.736133073,0,0,0
856646,26559.340333,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,9659.3403327,9600,0,9600,59.340332682,59.340332682,0,0,0
856661,37012.154669,17000,17000,0,0,0,0,0,0,0,0,0,0,0,17000,17000,0,3012.154669,9000,0,9000,-5987.845331,149.041557,0,0,6136.886888
856664,54981.723056,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,35481.723056,32900,3600,29300,2581.7230562,94.288452486,1860.0234947,627.41110909,0
856674,85586.144093,0,0,0,58500,58500,58500,0,0,0,0,0,0,0,0,0,0,27086.144093,20400,0,20400,6686.1440932,199.93460204,212.09840027,6274.1110909,0
856688,44430.977037,35966,35000,966,0,0,0,0,0,0,0,0,0,0,0,0,0,8464.9770372,8400,0,8400,64.977037189,104.67634685,0,0,39.699309662
856695,83038.384327,2800,2800,0,22750,22750,22750,0,0,0,0,0,0,0,20000,20000,0,37488.384327,32100,10000,22100,5388.3843275,55.389900205,1882.2333273,3450.7611,0
856708,117693.81084,20000,20000,0,26520,26520,26520,0,0,0,0,0,0,0,18000,18000,0,53173.810835,43200,0,43200,9973.8108353,82.360215442,3712.1287509,6179.321869,0
856730,35148.928719,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.92871868,0,0,0,148.92871868,55.477991931,0,93.450726748,0
856731,101833.21037,56400,55900,500,0,0,0,0,0,0,0,0,0,0,0,0,0,45433.210367,46120,23520,22600,-686.7896334,118.68066536,379.583721,0,1185.0540198
856742,43404.402141,34500,32500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,8904.4021408,10800,0,10800,-1895.597859,93.599959701,0,0,1989.1978189
856759,42600.833597,18316,17700,616,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,8684.8335969,8400,0,8400,284.83359687,284.83359687,0,0,0
856773,12017.8021,0,0,0,6000,0,0,0,6000,0,0,6000,6000,0,0,0,0,6017.8020998,6000,0,6000,17.802099805,17.802099805,0,0,0
856800,221669.64341,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,190000,0,31669.643413,28200,0,28200,3469.643413,646.2934221,1411.6749954,1411.6749954,0
856825,29134.290559,35000,35000,0,-6000,0,0,0,-6000,0,0,-6000,0,6000,0,0,0,134.2905594,0,0,0,134.2905594,134.2905594,0,0,0
856840,26121.622771,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,24000,0,2121.6227714,9000,0,9000,-6878.377229,20.330100753,0,0,6898.7073293
856876,28379.778129,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,28000,0,379.77812916,0,0,0,379.77812916,379.77812916,0,0,0
856893,38140.340972,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.34097224,0,0,0,140.34097224,140.34097224,0,0,0
856895,24038.425835,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,8438.4258351,8400,0,8400,38.425835071,38.425835071,0,0,0
856941,43363.736314,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,17363.736314,17500,6000,11500,-136.2636859,11.868066536,0,0,148.13175247
856963,19509.129109,0,0,0,14352,14352,14352,0,0,0,0,0,0,0,0,0,0,5157.1291091,3840,840,3000,1317.1291091,77.654101065,0,1239.4750081,0
856977,57112.380179,0,0,0,5980,5980,5980,0,0,0,0,0,0,0,44200,44200,0,6932.3801786,6600,0,6600,332.38017863,332.38017863,0,0,0
857019,13300,0,0,0,9700,0,0,0,9700,0,0,9700,9700,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
857044,11022.217206,0,0,0,6760,6760,6760,0,0,0,0,0,0,0,0,0,0,4262.2172059,4200,0,4200,62.217205868,62.217205868,0,0,0
857048,14835.095441,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4835.0954405,4800,0,4800,35.095440547,35.095440547,0,0,0
857093,4400,0,0,0,-1600,0,0,0,-1600,0,0,-1600,8400,10000,0,0,0,6000,6000,0,6000,0,0,0,0,0
857107,41067.638982,46000,46000,0,-4500,0,0,0,-4500,0,0,-4500,0,4500,0,0,0,-432.3610181,2400,0,2400,-2832.361018,130.27403127,0,0,2962.6350494
857111,41467.210488,0,0,0,34450,34450,34450,0,0,0,0,0,0,0,0,0,0,7017.2104885,6000,0,6000,1017.2104885,1017.2104885,0,0,0
857116,15050.415783,0,0,0,13300,14300,14300,0,-1000,0,0,-1000,0,1000,0,0,0,1750.4157827,1200,0,1200,550.41578273,550.41578273,0,0,0
857172,35938.545669,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,6038.5456691,6000,0,6000,38.545669063,38.545669063,0,0,0
857203,48714.58412,19500,19500,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,11214.58412,10800,0,10800,414.5841201,100.87856556,0,313.70555454,0
857207,29905.382329,0,0,0,19890,19890,19890,0,0,0,0,0,0,0,0,0,0,10015.382329,9600,0,9600,415.38232877,415.38232877,0,0,0
857227,42128.061176,27500,26000,1500,0,0,0,0,0,0,0,0,0,0,6000,0,6000,8628.0611765,8400,0,8400,228.06117649,71.208399218,156.85277727,0,0
857254,15195.173689,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,6095.1736894,6000,0,6000,95.173689392,95.173689392,0,0,0
857273,24022.653691,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022.6536911,5400,0,5400,-377.3463089,45.88726954,0,0,423.23357849
857275,9638.1606454,0,0,0,6000,0,0,0,6000,0,0,6000,6000,0,0,0,0,3638.1606454,3600,0,3600,38.160645428,38.160645428,0,0,0
857315,8119.4200535,1567.4200535,1000,567.42005347,6552,6552,6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857342,19872.90727,0,0,0,13100,13100,12600,500,0,0,0,0,0,0,0,0,0,6772.90727,6000,0,6000,772.90727005,772.90727005,0,0,0
857350,53435.328907,47000,47000,0,0,0,0,0,0,0,0,0,0,0,6400,5000,1400,35.328907321,0,0,0,35.328907321,35.328907321,0,0,0
857353,29001.634207,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,5601.6342074,7700,0,7700,-2098.365793,17.802099805,0,0,2116.1678924
857368,32900,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,8200,8200,0,8200,0,0,0,0,0
857371,6551.1868067,0,0,0,550,0,0,0,550,550,0,0,0,0,6000,6000,0,1.1868066536,0,0,0,1.1868066536,1.1868066536,0,0,0
857373,129491.44522,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,110000,0,19491.445217,29400,0,29400,-9908.554783,47.472266145,1254.8222182,7623.0449754,18833.894243
857398,25219.393163,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,1000,0,1000,6019.3931635,6000,0,6000,19.393163489,19.393163489,0,0,0
857399,32888.023583,14500,14500,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,6038.0235834,6000,0,6000,38.023583371,38.023583371,0,0,0
857408,42431.669012,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14431.669012,14400,0,14400,31.669012268,31.669012268,0,0,0
857466,37916.919068,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4916.9190678,4900,0,4900,16.919067817,16.919067817,0,0,0
857467,17760,5800,5800,0,5460,5460,5460,0,0,0,0,0,0,0,0,0,0,6500,6500,0,6500,0,0,0,0,0
857468,15451.107201,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,2451.1072015,2400,0,2400,51.107201497,51.107201497,0,0,0
857470,17610.118321,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,4610.1183209,4600,0,4600,10.118320926,10.118320926,0,0,0
857514,20354.035398,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354.0353976,3600,0,3600,-1245.964602,23.736133073,0,0,1269.7007355
857519,22948.762488,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,4948.762488,4800,0,4800,148.76248803,148.76248803,0,0,0
857521,15000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
857522,29262.304948,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,0,4262.3049478,4200,0,4200,62.304947751,62.304947751,0,0,0
857528,34807.625906,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807.6259063,4800,0,4800,7.625906275,7.625906275,0,0,0
857537,14351.868067,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,2651.8680665,2640,0,2640,11.868066536,11.868066536,0,0,0
857549,15323.736133,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,3623.7361331,3600,0,3600,23.736133073,23.736133073,0,0,0
857621,27804.747227,8000,8000,0,12600,15600,15600,0,-3000,0,0,-3000,0,3000,0,0,0,7204.7472266,7200,0,7200,4.7472266145,4.7472266145,0,0,0
857624,50663.198107,24000,24000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,11063.198107,10000,3400,6600,1063.1981072,59.340332682,0,1003.8577745,0
857654,48296.008576,38200,37000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,10096.008576,9600,0,9600,496.0085759,2065.0435773,973.74204131,1710.2125408,4252.9895835
857656,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0
857670,26746.806654,20760,19500,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,5986.8066536,4800,0,4800,1186.8066536,1186.8066536,0,0,0
