NQUEST,comprens,ita,veroaf,veroab,verored,klima,facil,durata
871914,8,8,7,7,7,5,5,30
871919,6,6,6,6,5,5,6,53
871921,10,9,8,9,9,8,7,42
871927,6,6,8,9,8,7,6,30
871928,10,9,7,8,7,9,9,46
871932,10,9,10,8,10,8,8,22
871940,6,6,7,9,7,9,9,35
871945,10,10,10,10,10,10,8,46
871946,10,10,10,8,9,10,10,27
871947,9,10,8,10,10,8,8,24
871958,7,6,8,10,10,9,9,37
871968,7,7,5,6,5,7,7,43
871981,6,7,7,8,8,8,8,38
871995,7,6,6,7,5,7,7,34
871998,7,8,8,10,9,10,9,40
872000,7,7,8,8,8,8,8,39
872002,8,7,6,7,6,8,8,46
872003,8,8,8,10,8,8,8,47
872005,9,7,9,10,10,7,7,39
872006,7,7,7,7,7,7,7,51
872012,10,10,10,10,10,10,10,77
872015,10,10,10,10,10,10,10,70
872019,10,10,10,10,10,10,10,53
872024,10,10,10,10,10,10,10,33
872026,10,10,10,10,10,10,10,34
872027,10,10,10,10,10,10,10,100
872031,10,10,10,10,10,10,10,24
872032,10,10,10,10,10,10,10,60
872036,10,10,5,5,3,10,10,45
872040,10,10,6,8,5,10,10,26
872043,10,10,10,10,10,10,10,26
872065,10,10,10,10,10,10,10,28
872070,10,10,8,10,10,10,10,43
872073,10,10,10,10,10,10,10,42
872077,10,10,10,10,10,10,10,65
872082,10,10,7,10,7,10,10,30
872095,7,3,6,10,8,5,4,58
872107,8,7,6,7,5,8,8,50
872112,10,10,8,10,10,9,10,82
872119,8,8,7,8,8,9,7,65
872122,7,7,7,8,7,8,6,85
872125,7,6,8,8,8,8,6,60
872128,7,6,6,6,5,10,7,85
872130,10,10,8,8,10,10,10,92
872132,8,8,6,8,6,10,9,100
872133,8,8,6,8,8,8,7,79
872137,10,10,6,9,6,9,10,93
872144,9,8,4,7,4,8,9,65
872147,10,10,10,10,10,10,10,100
872154,8,8,8,8,8,8,8,32
872161,10,10,10,10,10,10,10,37
872166,10,10,10,10,10,10,10,66
872178,8,8,8,7,7,8,8,120
872190,10,10,10,10,10,10,10,37
872192,8,8,5,8,8,8,8,24
872193,6,6,6,9,8,8,7,32
872199,10,10,7,10,10,10,10,47
872200,8,8,8,8,8,8,8,31
872211,8,8,8,8,8,8,8,20
872212,10,10,8,10,10,10,10,48
872217,10,9,6,10,7,8,8,53
872220,9,9,9,9,9,9,9,67
872228,6,6,7,7,6,7,7,37
872229,10,10,2,10,10,10,10,33
872233,7,7,10,10,10,10,7,27
872235,7,7,8,4,7,8,7,22
872237,9,9,10,10,10,9,9,20
872250,10,10,10,10,10,10,10,53
872252,10,10,10,10,10,10,10,33
872257,10,10,10,10,10,10,10,60
872261,10,10,10,10,10,10,10,55
872263,10,10,10,10,10,10,10,46
872265,10,10,8,10,8,10,8,50
872268,10,10,10,10,10,10,9,60
872272,8,6,8,8,9,9,9,68
872278,8,6,8,8,9,9,8,60
872296,9,8,5,7,6,9,8,57
872298,9,8,6,5,8,8,8,55
872306,9,9,6,5,7,8,8,63
872307,9,7,5,7,6,8,8,52
872312,9,8,8,8,8,8,8,46
872332,5,7,7,9,9,9,8,45
872352,8,9,8,9,8,9,8,48
872357,9,8,9,9,9,8,8,36
872360,7,8,7,6,7,8,7,46
872361,10,10,10,10,10,10,10,32
872367,5,5,6,10,6,6,6,44
872377,7,7,6,10,7,7,6,33
872385,5,8,10,10,10,7,6,25
872386,5,6,6,10,7,6,5,33
872393,5,7,6,10,6,6,5,21
872403,9,7,7,9,6,6,7,27
872407,6,7,5,6,5,5,6,25
872410,6,6,6,6,6,6,6,36
872412,7,7,7,6,6,6,6,60
872413,5,5,5,5,6,5,6,24
872417,6,7,6,6,6,6,6,22
872418,5,6,5,6,6,6,6,28
872422,6,7,5,6,5,6,5,34
872423,6,7,6,6,6,6,6,34
872427,5,6,5,5,5,5,5,48
872432,7,6,6,6,6,6,6,53
872433,7,8,7,7,7,6,6,31
872434,6,8,5,6,5,6,6,20
872443,6,7,5,6,6,5,6,28
872450,6,6,7,6,5,5,6,32
872455,10,10,6,10,10,10,10,37
872458,9,9,9,9,9,9,9,27
872478,8,9,10,10,10,9,8,26
872488,10,10,10,10,10,10,10,32
872492,8,7,4,4,9,7,7,22
872495,9,9,9,9,9,9,9,24
872531,9,9,9,9,9,9,9,39
872536,7,8,8,8,8,7,7,24
872537,8,8,9,9,9,7,7,30
872538,9,9,9,9,9,9,9,33
872540,9,9,9,9,9,9,9,28
872542,7,7,6,6,9,6,6,29
872543,9,9,9,9,9,9,9,37
872545,9,9,9,9,9,9,9,24
872546,9,9,9,9,9,9,9,23
872550,9,9,9,9,9,9,9,54
872555,8,8,5,8,7,9,7,32
872556,10,10,10,10,10,10,10,47
872558,7,7,9,9,9,7,7,28
872567,9,9,9,9,9,9,9,32
872568,9,9,9,9,9,9,9,28
872569,9,9,9,9,9,9,9,26
872570,9,9,9,9,9,9,9,29
872571,7,7,6,7,9,6,7,26
872572,9,9,9,9,9,9,9,36
872574,6,6,6,6,9,7,6,31
872583,9,9,7,9,9,9,9,27
872590,8,7,5,9,7,8,8,44
872600,7,7,5,8,8,8,8,74
872602,9,9,9,9,9,9,9,60
872604,9,9,5,7,4,8,8,116
872619,9,9,9,9,9,8,8,95
872620,8,8,4,8,6,8,8,30
872623,8,7,8,8,8,8,8,36
872626,8,7,8,8,8,8,7,46
872633,8,6,8,8,7,6,6,29
872636,8,7,8,8,8,6,6,36
872646,8,7,8,8,8,8,8,53
872651,8,7,8,8,8,8,8,37
872652,8,9,8,8,8,8,8,39
872656,8,9,8,8,8,8,8,46
872659,8,8,6,7,6,8,8,55
872661,7,7,7,7,8,5,5,51
872670,7,3,1,7,7,3,3,38
872685,3,3,3,3,3,3,3,27
872686,6,6,6,6,6,6,6,32
872687,8,8,8,8,8,8,8,29
872688,2,2,2,2,2,2,2,34
872689,8,8,8,8,8,8,8,31
872693,8,8,8,8,8,9,9,28
872694,8,8,8,8,8,8,8,50
872695,7,7,7,7,7,7,7,37
872698,1,1,7,5,4,1,1,27
872700,4,4,4,4,4,4,4,27
872701,7,7,7,7,7,7,7,38
872702,2,4,4,4,4,4,3,24
872705,5,5,5,5,5,5,5,32
872707,8,8,8,8,8,8,8,36
872710,7,7,5,8,8,9,9,38
872711,7,7,7,7,7,7,7,24
872713,8,8,8,8,8,8,8,45
872714,7,7,7,7,7,7,7,30
872717,5,5,5,5,5,5,4,35
872718,7,7,7,7,7,7,7,39
872719,7,7,7,7,7,7,7,41
872720,2,1,4,5,4,1,1,44
872732,10,10,10,10,10,10,10,38
872736,10,10,10,10,10,10,10,37
872742,10,10,10,10,10,10,10,55
872744,9,9,9,9,9,10,10,45
872746,10,10,10,10,10,10,10,69
872747,10,10,10,10,10,10,10,65
872748,10,10,10,10,10,10,10,52
872750,10,10,10,10,10,10,10,53
872757,10,10,10,10,10,10,10,76
872781,6,6,6,6,6,6,6,91
872789,6,5,6,7,6,6,5,33
872794,4,5,8,8,8,6,6,55
872795,2,5,9,9,10,5,3,56
872797,8,10,9,10,10,9,9,50
872802,8,8,7,8,8,8,7,64
872809,4,4,5,5,4,4,4,30
872815,9,9,9,9,9,9,9,44
872823,10,10,10,10,10,10,10,42
872825,8,8,8,8,8,8,8,39
872828,9,9,9,9,9,9,9,28
872829,9,9,9,9,9,9,9,36
872835,9,9,9,9,9,9,9,56
872843,7,7,7,7,8,8,8,51
872847,8,8,8,8,8,8,8,39
872848,8,9,9,9,9,9,9,71
872852,9,9,9,9,9,9,9,32
872855,9,9,9,9,9,9,9,44
872856,10,10,10,10,10,10,9,76
872857,10,10,10,10,10,10,10,61
872858,10,10,8,10,9,10,9,62
872868,10,10,7,10,7,9,8,77
872876,10,10,10,10,10,10,10,68
872890,10,10,8,8,9,7,7,70
872892,10,10,10,10,10,10,10,64
872893,10,10,10,10,10,10,10,55
872894,8,6,9,9,9,9,7,79
872897,9,8,9,10,10,10,9,74
872898,9,10,8,10,9,8,8,58
872900,8,6,10,10,10,9,7,66
872913,10,10,10,10,10,10,8,52
872919,7,6,8,9,10,6,5,41
872924,10,8,10,10,10,8,5,23
872930,10,10,10,10,10,10,7,51
872935,6,7,7,9,10,8,7,39
872937,7,8,6,10,10,10,7,37
872941,10,10,8,10,10,10,8,44
872951,9,9,6,9,9,9,8,54
872963,10,10,9,9,10,10,10,43
872971,8,8,9,10,9,9,8,54
872982,10,10,10,8,7,10,10,84
873011,8,7,6,6,6,6,6,38
873012,8,8,7,8,7,8,8,32
873014,5,7,7,7,7,7,7,35
873023,6,6,6,6,6,6,6,39
873029,7,7,7,7,7,7,7,31
873033,6,6,6,5,6,8,7,31
873035,10,10,10,10,10,10,10,31
873037,7,7,6,7,7,7,7,31
873042,6,7,7,7,6,7,6,36
873043,6,7,7,7,6,7,6,33
873047,5,5,6,5,5,5,6,26
873048,7,7,7,8,8,8,7,24
873052,6,6,5,6,5,6,6,44
873067,6,6,5,6,6,6,6,21
873072,7,7,6,7,6,7,7,26
873073,8,8,6,7,6,8,7,30
873075,7,7,6,6,6,7,7,39
873084,8,8,8,8,8,8,8,29
873087,9,9,5,7,5,8,8,42
873098,9,7,6,8,6,7,6,50
873104,9,9,9,9,9,9,9,41
873106,9,9,7,7,8,8,9,59
873108,6,6,4,3,3,6,4,35
873109,8,7,9,9,9,9,8,43
873110,9,9,8,9,7,7,6,43
873112,9,9,9,9,9,9,9,44
873122,6,7,6,6,5,8,8,57
873125,7,7,7,9,9,9,9,41
873133,6,7,8,8,8,5,6,39
873134,7,8,8,8,8,7,7,24
873135,9,8,5,7,5,7,8,31
873143,6,6,8,8,8,6,7,35
873151,8,7,7,8,6,8,8,31
873152,3,3,8,8,8,5,5,24
873157,8,7,8,8,8,6,7,34
873158,5,6,6,6,6,6,5,21
873163,5,5,9,9,8,5,7,37
873166,9,8,7,8,7,8,8,57
873168,3,5,7,7,7,5,6,37
873169,6,7,6,7,8,7,8,31
873170,6,7,9,9,9,7,6,26
873172,10,10,7,10,6,9,8,48
873175,10,10,8,10,9,10,8,92
873194,10,10,8,9,8,8,8,25
873197,8,8,9,10,10,9,9,45
873202,10,10,7,10,7,8,9,62
873203,8,7,7,10,8,7,7,63
873207,10,10,10,10,10,10,8,61
873218,8,9,9,8,9,9,9,82
873221,8,9,9,9,10,10,9,70
873224,8,7,9,9,9,9,9,69
873225,10,10,10,10,10,10,10,65
873229,8,9,5,9,7,8,8,84
873230,8,9,8,8,8,8,9,47
873231,7,7,9,10,9,7,7,41
873232,10,10,10,10,10,10,10,30
873235,10,10,10,10,10,10,10,54
873238,10,10,10,10,10,10,10,51
873239,10,10,10,10,10,10,10,86
873242,10,10,10,10,10,10,10,84
873243,10,9,9,8,9,10,10,62
873245,9,9,7,8,8,8,8,82
873246,10,10,10,10,10,10,10,61
873249,8,9,8,9,10,9,8,84
873250,7,7,8,9,6,8,7,27
873260,10,10,10,10,10,10,10,76
873261,10,10,10,10,10,10,10,28
873271,6,6,4,8,4,6,6,73
873272,10,10,10,10,10,10,10,59
873275,9,9,9,9,9,9,9,93
873279,8,8,7,9,9,9,7,38
873280,8,9,9,9,9,9,9,59
873281,10,10,10,10,10,10,10,70
873282,9,9,9,9,9,9,9,32
873286,9,9,9,9,9,9,9,77
873287,10,10,10,10,10,10,10,49
873299,8,8,8,10,9,9,9,29
873317,8,9,7,10,10,9,7,34
873321,10,9,5,10,10,8,8,77
873324,7,7,6,9,8,7,7,21
873330,8,8,8,8,8,8,8,46
873336,6,7,7,9,8,8,7,41
873337,8,8,8,8,6,7,7,34
873338,9,9,9,9,9,9,9,70
873339,10,10,8,9,8,9,10,95
873341,9,9,9,9,9,9,9,142
873355,6,5,7,7,7,5,6,58
873364,8,8,8,9,7,8,9,72
873371,10,10,7,10,10,10,10,74
873380,9,9,9,9,9,9,9,95
873387,7,7,8,5,8,7,7,30
873390,7,7,6,9,8,8,6,36
873391,6,7,8,8,8,8,6,50
873392,8,8,8,8,5,7,7,48
873399,10,10,10,10,10,10,10,56
873401,10,10,10,10,10,10,10,69
873402,10,10,10,10,10,10,10,52
873403,10,10,10,10,10,10,10,65
873419,7,5,6,7,6,6,6,53
873451,6,6,5,5,5,7,7,51
873457,10,10,10,10,10,10,10,70
873468,10,10,10,10,10,10,10,62
873470,10,10,10,10,10,10,10,82
873471,8,8,8,8,8,8,8,32
873477,10,10,10,10,10,10,10,42
873480,8,8,8,8,8,8,8,37
873490,10,10,10,10,10,10,10,26
873491,10,10,10,10,10,10,10,39
873492,9,9,4,4,3,7,8,48
873503,10,10,10,10,10,10,10,24
873505,10,10,10,10,10,10,10,34
873507,10,10,10,10,10,10,10,37
873509,8,8,7,7,7,7,9,27
873528,5,6,6,6,6,4,3,54
873533,8,9,9,8,8,7,8,22
873555,9,9,9,8,8,8,8,33
873559,8,8,7,8,8,7,8,76
873562,9,8,7,9,6,8,8,38
873588,8,9,8,9,9,9,9,34
873593,9,9,9,9,9,9,9,81
873597,8,8,5,9,8,6,6,35
873607,7,7,10,10,10,8,7,36
873621,9,9,9,10,9,8,9,62
873624,7,7,7,8,7,7,6,61
873634,9,9,10,10,1,9,9,61
873642,8,8,9,9,9,8,8,65
873645,8,7,10,10,10,8,7,31
873651,8,9,8,10,8,7,8,48
873654,10,10,8,10,9,10,10,44
873655,7,7,9,10,7,9,8,38
873659,10,10,5,7,8,9,10,56
873660,10,10,9,10,9,10,10,39
873661,9,9,7,8,9,9,9,27
873662,8,9,10,10,9,10,8,72
873665,9,8,9,10,9,10,8,76
873670,10,10,9,10,10,10,10,73
873671,8,8,7,10,8,10,8,48
873674,9,9,9,10,9,10,9,61
873678,9,10,9,8,10,10,9,82
873687,7,7,7,7,7,7,7,39
873693,7,7,7,7,7,7,7,41
873713,6,6,6,6,6,6,6,28
873714,8,9,9,9,9,9,9,29
873722,7,7,7,7,7,7,7,30
873723,5,5,5,5,5,5,5,30
873731,9,9,9,10,9,9,9,175
873736,8,8,8,8,9,9,9,50
873737,9,9,9,9,9,9,9,52
873738,9,9,8,9,8,9,9,119
873741,9,9,9,9,9,9,9,64
873749,9,9,6,9,7,9,9,76
873750,8,9,9,10,8,8,8,53
873751,10,10,9,9,9,9,9,97
873754,7,6,5,8,6,7,6,45
873757,9,9,9,9,9,9,9,72
873763,10,10,9,10,9,9,9,101
873767,8,9,9,9,9,9,9,33
873772,10,9,9,9,9,9,9,71
873777,10,10,10,10,10,10,10,41
873783,6,7,6,6,6,6,6,45
873785,10,10,10,7,10,10,10,65
873788,10,10,10,10,10,10,10,67
873791,10,10,10,10,10,10,10,36
873793,10,10,10,10,10,10,10,54
873794,6,8,10,10,10,10,10,35
873799,10,10,10,10,10,10,10,66
873803,10,10,10,10,10,10,10,41
873809,10,10,10,10,10,10,10,53
873811,5,5,10,10,10,10,6,46
873812,10,10,10,10,10,10,10,63
873817,7,6,5,3,6,8,10,25
873828,6,6,6,8,6,6,6,45
873842,8,8,7,9,7,8,8,69
873853,8,8,6,8,6,8,8,47
873859,8,8,6,6,8,7,7,65
873875,10,10,10,10,10,10,9,73
873918,8,9,9,10,10,10,10,36
873936,9,9,9,9,9,9,9,31
873938,8,8,10,10,10,9,9,34
873939,9,9,10,10,10,10,9,29
873943,9,9,9,9,9,9,9,42
873945,9,9,9,9,9,9,9,31
873947,9,8,5,6,7,8,8,43
873949,9,9,9,9,9,9,9,35
873955,9,9,9,9,9,9,9,39
873956,9,9,9,9,9,9,9,39
873960,10,10,10,10,10,10,10,29
873962,9,9,9,9,9,9,9,37
873965,10,10,10,10,10,10,10,24
873967,8,8,8,9,9,7,7,24
873968,8,8,8,8,8,8,8,22
873972,6,7,7,8,8,6,6,25
873977,6,8,9,9,9,6,6,37
873980,10,10,10,10,10,10,10,34
873981,7,8,9,9,9,7,7,32
873982,7,7,8,8,8,7,6,31
873984,9,9,8,6,9,8,8,28
873988,7,9,9,9,9,7,7,24
873992,10,10,10,10,10,10,10,35
873993,9,9,9,9,9,9,9,39
873996,10,10,10,10,10,10,10,23
873997,10,10,10,10,10,10,10,24
874002,8,8,8,9,9,9,9,28
874003,9,9,9,9,9,9,9,26
874011,8,8,7,9,9,8,8,78
874018,8,8,5,8,7,7,7,30
874021,9,9,7,8,7,9,9,59
874026,9,8,7,9,9,9,9,55
874027,9,9,8,9,8,9,9,36
874028,9,9,7,9,7,9,9,75
874032,9,9,9,9,9,9,9,72
874038,9,9,7,9,7,8,8,54
874041,9,8,8,9,8,9,9,23
874057,10,10,7,7,7,7,7,33
874058,10,10,10,10,10,10,10,32
874071,10,10,10,10,10,10,10,28
874073,10,1,6,7,7,7,7,50
874074,10,10,10,10,10,10,10,71
874089,10,10,10,10,10,10,10,22
874091,7,7,7,9,9,9,8,28
874093,9,9,9,9,9,9,9,39
874097,8,8,8,8,8,8,8,30
874100,9,9,9,9,9,9,9,27
874106,9,9,9,9,9,9,9,32
874111,9,9,9,9,9,9,9,20
874115,9,9,9,9,9,9,9,33
874116,9,9,9,9,9,9,9,26
874117,8,8,8,8,8,8,8,21
874134,8,8,8,8,8,8,8,34
874143,6,8,5,5,5,8,5,27
874152,8,7,7,7,7,8,8,30
874157,8,7,6,6,6,8,8,31
874163,7,8,8,6,8,8,7,31
874164,8,8,8,6,8,10,8,28
874168,8,7,6,6,6,8,7,32
874172,9,9,5,5,6,9,8,28
874173,9,8,5,5,5,8,8,27
874181,10,8,10,10,10,10,10,34
874194,10,10,10,9,9,10,10,37
874195,8,7,10,10,10,10,8,40
874200,10,10,10,10,10,10,10,45
874213,10,10,9,10,10,10,10,61
874225,9,7,6,8,6,7,6,32
874234,10,10,9,10,8,10,10,33
874236,10,10,10,10,10,10,10,44
874237,10,10,5,10,8,10,10,43
874241,10,10,10,10,10,10,10,60
874248,10,10,8,10,10,10,10,77
874249,10,10,5,10,10,10,10,42
874251,10,10,6,10,10,10,10,33
874257,10,8,5,10,7,5,5,50
874258,10,10,5,10,10,10,10,23
874262,10,10,6,10,6,10,10,60
874272,8,8,8,9,9,9,9,33
874274,8,8,8,8,8,8,9,33
874277,8,8,8,8,8,8,8,55
874278,8,9,8,7,8,8,8,68
874290,9,9,9,9,9,9,9,61
874294,8,8,7,8,7,9,8,52
874312,9,9,9,9,9,9,9,38
874323,10,10,10,10,10,10,10,42
874325,10,10,8,9,10,10,10,63
874330,10,10,10,10,10,10,10,51
874337,9,8,8,10,10,8,8,54
874340,10,10,10,10,10,10,10,52
874345,10,10,10,10,10,10,10,77
874347,10,10,10,10,10,10,10,76
874348,10,10,9,10,10,10,10,63
874350,10,10,10,10,10,10,10,63
874359,10,10,10,10,10,10,10,54
874361,5,5,9,9,8,5,5,36
874363,8,8,8,8,8,8,7,65
874367,4,6,10,10,10,4,4,35
874371,6,7,7,7,7,6,6,64
874372,7,8,7,8,7,6,6,63
874373,5,6,6,7,7,6,5,42
874375,8,8,8,9,9,9,8,84
874376,5,5,9,9,9,6,4,38
874381,8,8,8,8,8,9,8,89
874391,4,3,8,8,7,3,4,21
874392,8,9,8,9,9,8,7,22
874394,7,8,8,8,8,8,7,63
874401,5,5,8,8,8,5,6,38
874404,4,5,8,7,6,3,3,38
874405,5,6,6,6,3,3,3,43
874437,7,7,6,8,8,6,6,23
874438,8,6,5,6,5,5,5,59
874488,10,7,7,10,7,7,7,40
874492,10,10,10,10,10,10,9,46
874500,7,9,9,9,9,9,9,29
874503,8,8,7,9,7,9,7,49
874512,9,9,9,9,9,9,9,49
874514,9,9,9,9,9,9,9,52
874515,9,9,9,9,9,9,9,49
874517,9,9,9,9,9,9,9,54
874520,9,9,9,9,9,9,9,57
874523,9,8,5,9,5,8,8,78
874528,9,9,9,9,9,9,9,41
874532,9,9,9,9,9,9,9,76
874533,9,9,9,9,9,9,9,71
874537,9,9,9,9,9,9,9,37
874543,10,10,10,10,10,10,10,61
874545,9,10,7,7,8,10,8,60
874556,10,10,10,10,10,10,10,49
874562,10,10,5,6,8,7,7,53
874571,9,8,9,10,9,10,9,71
874578,10,10,10,10,10,10,10,44
874587,7,9,2,9,1,8,8,44
874592,9,9,9,9,9,9,9,43
874593,9,9,9,9,9,9,9,57
874597,5,6,5,6,5,4,4,45
874607,5,9,3,9,5,8,6,31
874612,2,2,2,9,2,2,2,56
874614,9,9,9,9,9,9,9,57
874618,8,9,8,8,9,9,9,60
874623,7,6,8,8,9,8,7,56
874627,9,9,9,9,9,9,9,45
874631,7,7,8,10,9,9,8,33
874640,7,8,8,10,9,9,8,39
874645,8,8,8,10,8,9,8,96
874656,9,9,8,8,8,9,8,97
874670,6,7,9,9,9,8,6,29
874679,8,8,6,10,8,9,9,37
874680,10,10,6,10,10,7,8,25
874681,10,10,5,9,6,9,9,32
874682,10,10,4,10,5,10,10,23
874684,10,7,7,10,10,5,7,39
874686,10,10,6,10,10,10,10,48
874690,10,10,8,10,8,8,8,38
874693,10,10,5,10,10,10,10,26
874695,10,10,5,10,5,10,10,31
874698,10,10,8,10,9,10,10,48
874700,10,10,10,10,10,10,10,25
874704,10,10,10,10,10,10,10,34
874705,10,10,8,10,10,8,10,66
874715,10,10,10,10,10,10,10,30
874717,10,10,8,10,7,10,10,45
874718,8,8,10,10,10,10,8,51
874733,10,10,5,9,8,10,10,54
874745,10,10,6,8,10,10,10,46
874746,10,10,10,10,10,10,10,33
874752,7,8,10,10,10,7,7,52
874756,10,10,10,10,10,10,10,56
874757,10,10,10,10,10,10,10,66
874761,10,10,5,5,5,7,7,41
874764,10,10,10,10,10,10,10,41
874777,8,8,8,8,8,8,8,51
874783,7,7,7,8,6,8,7,51
874787,10,10,5,10,7,10,10,62
874791,7,7,7,7,7,7,7,45
874792,7,7,6,7,6,6,7,28
874799,8,8,6,7,7,7,8,42
874806,8,8,8,8,8,8,9,49
874812,8,9,8,7,8,9,6,63
874838,9,9,9,9,9,9,9,47
874847,3,9,9,9,8,6,7,54
874853,9,9,9,9,9,9,9,36
874860,8,10,5,7,7,8,8,43
874866,7,10,8,8,7,8,8,44
874872,7,10,7,8,7,8,7,49
874877,7,10,6,7,8,9,8,50
874881,7,9,8,8,7,8,8,39
874890,7,10,6,8,7,8,7,64
874891,9,10,8,8,7,8,8,60
874896,7,7,8,9,8,8,7,35
874905,7,8,8,8,8,8,8,70
874913,7,7,7,7,7,7,7,53
874914,6,6,6,7,7,7,7,35
874917,8,7,4,8,6,5,4,58
874922,6,8,7,9,8,8,8,38
874923,6,7,7,8,7,6,7,49
874928,7,8,6,7,7,8,7,44
874930,6,7,7,7,6,8,8,59
874933,8,8,7,7,8,7,7,61
874942,8,9,8,8,8,8,8,62
874944,7,7,7,8,7,7,7,57
874947,8,10,8,9,8,8,8,58
874960,8,8,6,9,9,8,8,39
874961,10,10,7,8,6,8,8,57
875001,8,9,9,8,9,9,8,35
875004,8,9,9,9,8,9,9,43
875007,9,9,9,8,9,9,9,60
875011,9,9,8,9,9,9,9,48
875013,8,9,9,8,9,9,9,52
875015,8,9,9,8,9,9,9,55
875017,7,8,9,9,9,8,9,51
875018,8,9,7,8,9,9,9,60
875020,9,9,8,9,9,9,9,45
875027,8,9,9,9,8,9,9,41
875028,9,9,8,9,9,9,9,42
875034,8,9,9,9,8,9,9,36
875042,9,9,5,6,8,9,9,163
875044,4,9,9,9,9,9,5,68
875046,9,9,9,9,9,9,9,119
875053,9,9,9,9,9,9,9,78
875072,9,9,9,9,9,9,9,49
875076,6,9,9,9,9,9,6,55
875088,9,8,8,7,8,9,9,73
875095,9,9,6,8,8,9,9,75
875096,8,8,8,7,7,9,9,70
875100,9,9,5,6,7,9,9,85
875103,8,8,6,6,8,8,8,70
875105,9,8,5,8,7,8,8,61
875110,7,6,8,8,8,8,7,50
875115,8,7,6,7,8,8,8,43
875120,7,8,5,5,7,7,7,52
875126,8,8,8,8,8,8,8,59
875135,8,8,8,8,8,8,8,42
875138,8,8,6,8,8,8,8,48
875139,8,8,8,8,8,8,8,50
875141,8,8,8,8,8,8,8,57
875144,8,8,8,8,8,8,8,58
875154,9,9,9,9,9,9,9,45
875155,6,6,6,6,6,6,6,38
875163,9,9,9,9,9,9,9,45
875183,7,7,7,7,7,7,7,46
875184,7,7,8,8,8,8,7,44
875189,8,7,6,8,7,6,7,82
875191,7,7,7,6,7,6,7,66
875193,6,6,8,8,8,6,6,53
875198,7,6,5,6,2,5,5,95
875206,7,7,6,7,7,7,7,54
875208,6,6,7,7,7,6,6,47
875211,7,7,8,8,8,7,7,48
875214,6,7,8,8,8,7,7,46
875217,7,8,8,8,8,7,7,67
875219,7,7,7,7,7,5,5,64
875221,7,7,7,7,7,7,7,45
875224,7,7,6,8,8,7,7,67
875237,8,10,6,8,7,8,8,55
875253,7,5,5,5,5,9,8,58
875255,8,10,5,5,7,8,8,32
875261,7,10,6,7,7,8,7,42
875262,8,10,7,8,8,8,8,74
875263,8,10,6,8,6,8,7,81
875274,9,9,9,9,9,9,9,28
875276,9,9,9,9,9,9,9,45
875280,10,10,9,10,9,10,9,66
875281,9,9,8,10,9,10,9,55
875286,9,8,9,10,9,10,9,55
875287,10,10,9,10,10,10,9,68
875289,7,8,8,10,8,10,8,61
875293,10,10,8,10,9,10,9,52
875297,9,9,9,9,9,9,9,39
875300,9,9,9,9,9,9,9,20
875306,9,9,9,9,9,9,9,40
875312,8,8,9,10,9,10,8,36
875315,8,8,9,10,8,9,7,25
875320,8,8,7,8,9,8,8,45
875321,9,9,9,9,9,9,9,60
875326,8,8,8,8,8,8,8,39
875327,7,8,6,8,8,9,8,57
875330,5,6,6,6,6,6,7,44
875336,8,8,6,9,9,9,7,34
875341,8,7,9,8,8,7,6,26
875351,6,6,7,7,7,9,8,40
875355,7,7,7,8,8,9,7,36
875356,8,8,8,9,9,9,9,39
875365,8,8,8,8,8,8,8,24
875366,7,7,8,8,8,8,8,25
875382,8,8,8,8,8,8,8,41
875385,8,8,8,8,8,8,8,23
875390,8,8,8,8,8,8,8,35
875397,7,6,5,8,8,8,7,35
875403,7,7,8,8,8,8,8,28
875406,4,3,8,9,8,1,1,21
875414,5,5,6,6,6,5,5,37
875415,6,6,6,6,6,6,6,29
875426,7,7,7,7,7,7,7,42
875429,7,7,7,7,7,7,7,31
875431,7,7,7,7,7,7,7,31
875436,4,6,3,8,5,4,7,29
875439,5,5,6,6,6,4,4,21
875440,2,2,8,8,8,1,2,22
875444,7,7,7,7,7,7,7,38
875445,9,8,5,4,5,8,8,21
875449,5,5,7,9,7,7,6,25
875452,9,9,9,9,9,9,9,25
875458,9,9,9,9,9,9,9,21
875478,9,9,9,9,9,9,9,37
875488,9,9,9,9,9,9,9,23
875492,9,8,9,8,9,9,9,22
875495,9,9,9,9,9,9,9,23
875505,10,10,9,10,10,10,9,40
875508,10,10,9,10,9,10,9,54
875514,10,10,10,10,10,10,10,48
875516,10,10,10,10,10,10,10,50
875519,10,10,9,10,9,10,9,45
875520,10,10,10,10,10,10,10,57
875523,10,10,10,10,10,10,10,48
875527,10,10,8,10,10,10,8,39
875528,10,10,8,10,8,10,8,40
875531,10,10,10,10,10,10,10,48
875538,10,10,10,10,10,10,10,49
875539,10,10,10,10,10,10,10,51
875540,8,10,10,10,10,10,8,35
875542,9,9,9,9,9,9,9,42
875548,8,8,8,8,8,8,8,39
875552,8,8,8,8,8,8,8,26
875557,8,8,8,8,8,8,8,27
875562,9,9,9,9,9,9,9,35
875568,9,9,9,9,9,9,9,33
875569,9,9,9,9,9,9,9,35
875573,9,9,9,9,9,9,9,33
875577,8,8,8,8,8,8,8,21
875582,8,8,8,8,8,8,8,36
875585,9,9,9,9,9,9,9,39
875589,8,8,8,8,8,8,8,37
875600,7,10,9,9,9,8,7,30
875602,7,10,7,8,6,8,8,40
875606,8,8,9,9,9,10,8,33
875623,6,6,7,7,6,8,5,53
875634,8,8,7,8,8,8,8,48
