nquest,nord,SEX,PARENT,ANASC,CIT,ANINGR,STACIV,STUDIO,VOTOEDU,SUEDU,SELODE,ANNOEDU,UNIVER,NORDP,MOTENT,APQUAL,ASNONOC,NACE,motiv,annoenus,tipolau,tipodip,NASCREG,NASCAREA,ireg,NCOMP,ETA,CLETA5,QUAL,Q,APSETT,SETT,CFRED,PERC,NPERC,AREA3,AREA5,ACOM4C,pesofit
868478,4,2,6,1988,1,,2,5,92,100,2,2007,2,4,,11,,,,,,2,19,3,19,4,24,1,7,3,,5,0,0,2,3,5,1,0.9530297674
868483,1,2,1,1947,1,,1,2,,,,,,1,,13,,,,,,,19,3,19,3,65,5,7,3,,5,0,0,1,3,5,1,0.7449808658
868483,2,1,2,1945,1,,1,2,,,,,,2,,16,,,,,,,19,3,19,3,67,5,6,3,,5,1,1,1,3,5,1,0.7449808658
868483,3,1,6,1977,1,,2,3,,,,,,3,,12,1,6,,,,,19,3,19,3,35,2,7,3,6,5,0,0,1,3,5,1,0.7449808658
868489,1,2,1,1964,1,,1,3,,,,,,1,,13,,,,,,,15,3,15,4,48,3,7,3,,5,1,1,1,3,4,2,0.2220270781
868489,2,1,2,1960,1,,1,3,,,,,,2,,12,1,2,,,,,15,3,15,4,52,3,7,3,2,5,0,0,1,3,4,2,0.2220270781
868489,3,1,6,1988,1,,2,5,66,100,2,2008,1,3,,17,,,,,,2,15,3,15,4,24,1,7,3,,5,0,0,1,3,4,2,0.2220270781
868489,4,2,6,1991,1,,1,5,100,100,2,2011,2,4,,17,,,,,,5,15,3,15,4,21,1,7,3,,5,0,0,1,3,4,2,0.2220270781
868498,1,2,1,1934,1,,4,2,,,,,,1,,16,,,,,,,15,3,15,1,78,5,6,3,,5,1,1,1,3,4,2,0.1649639695
868500,1,2,1,1944,1,,4,1,,,,,,1,,16,,,,,,,15,3,15,1,68,5,6,3,,5,1,1,1,3,4,2,0.1649639695
868504,1,2,1,1968,1,,1,5,60,60,2,1986,2,1,,13,,,,,,2,15,3,15,5,44,2,7,3,,5,0,0,1,3,4,2,0.2147302521
868504,2,1,2,1966,1,,1,3,,,,,,2,,1,,6,,,,,15,3,15,5,46,3,1,1,6,4,1,1,1,3,4,2,0.2147302521
868504,3,1,6,1991,1,,2,5,80,100,2,2010,2,3,,11,,,,,,2,15,3,15,5,21,1,7,3,,5,0,0,1,3,4,2,0.2147302521
868504,4,1,6,1993,1,,2,4,,,,,,4,,11,,,,,,,15,3,15,5,19,1,7,3,,5,0,0,1,3,4,2,0.2147302521
868504,5,2,6,2002,1,,2,2,,,,,,5,,17,,,,,,,15,3,15,5,10,1,7,3,,5,0,0,1,3,4,2,0.2147302521
868505,1,2,1,1969,1,,1,2,,,,,,1,,13,,,,,,,15,3,15,5,43,2,7,3,,5,0,0,2,3,4,2,0.2127583245
868505,2,1,2,1965,1,,1,3,,,,,,2,,8,,8,,,,,15,3,15,5,47,3,5,2,8,4,1,1,2,3,4,2,0.2127583245
868505,3,1,6,1989,1,,2,3,,,,,,3,,8,,19,,,,,15,3,15,5,23,1,5,2,19,4,0,1,2,3,4,2,0.2127583245
868505,4,2,6,1995,1,,2,3,,,,,,4,,17,,,,,,,15,3,15,5,17,1,7,3,,5,0,0,2,3,4,2,0.2127583245
868505,5,1,6,1995,1,,2,3,,,,,,5,,17,,,,,,,15,3,15,5,17,1,7,3,,5,0,0,2,3,4,2,0.2127583245
868538,1,1,1,1937,1,,1,2,,,,,,1,,15,1,1,,,,,12,2,12,2,75,5,6,3,1,5,1,1,2,2,3,1,0.8073540995
868538,2,2,2,1944,1,,1,2,,,,,,2,,13,,,,,,,12,2,12,2,68,5,7,3,,5,0,1,2,2,3,1,0.8073540995
868564,1,1,1,1961,1,,1,4,,,,,,1,,12,1,7,,,,,17,3,17,4,51,3,7,3,7,5,0,1,2,3,4,0,1.783853503
868564,2,2,2,1965,1,,1,5,50,60,2,1984,2,2,,12,8,7,,,,1,17,3,17,4,47,3,7,3,7,5,0,0,2,3,4,0,1.783853503
868564,3,1,6,1986,1,,2,3,,,,,,3,,8,,7,,,,,17,3,17,4,26,1,5,2,7,4,1,1,2,3,4,0,1.783853503
868564,4,2,6,1995,1,,2,3,,,,,,4,,17,,,,,,,17,3,17,4,17,1,7,3,,5,0,0,2,3,4,0,1.783853503
868583,1,2,1,1959,1,,1,4,,,,,,1,,13,,,,,,,17,3,17,4,53,3,7,3,,5,0,0,2,3,4,0,1.8146836834
868583,2,1,2,1957,1,,1,3,,,,,,2,,1,,6,,,,,17,3,17,4,55,4,1,1,6,4,1,1,2,3,4,0,1.8146836834
868583,3,2,6,1989,1,,2,5,65,100,2,2008,1,3,,17,,,,,,3,17,3,17,4,23,1,7,3,,5,0,0,2,3,4,0,1.8146836834
868583,4,1,6,1995,1,,2,3,,,,,,4,,17,,,,,,,17,3,17,4,17,1,7,3,,5,0,1,2,3,4,0,1.8146836834
868590,1,2,1,1940,1,,1,2,,,,,,1,,15,8,1,,,,,17,3,17,3,72,5,6,3,1,5,0,1,3,3,4,0,1.5188987131
868590,2,1,2,1939,1,,1,2,,,,,,2,,15,1,3,,,,,17,3,17,3,73,5,6,3,3,5,1,1,3,3,4,0,1.5188987131
868590,3,2,6,1966,1,,2,7,103,110,2,2003,,3,,6,,13,,,5,1,17,3,17,3,46,3,4,2,13,4,0,1,3,3,4,0,1.5188987131
868591,1,1,1,1952,1,,1,2,,,,,,1,,12,1,1,,,,,17,3,17,2,60,4,7,3,1,5,1,1,1,3,4,0,1.4558201033
868591,2,2,2,1960,1,,1,2,,,,,,2,,13,,,,,,,17,3,17,2,52,3,7,3,,5,0,0,1,3,4,0,1.4558201033
868593,1,2,1,1929,1,,4,1,,,,,,1,,15,1,1,,,,,17,3,17,1,83,5,6,3,1,5,1,1,1,3,4,0,1.5859054085
868614,1,1,1,1948,1,,1,3,,,,,,1,,15,2,17,,,,,18,3,18,3,64,4,6,3,17,5,1,1,2,3,4,0,1.4868010675
868614,2,2,2,1954,1,,1,5,8,10,2,1974,2,2,,15,2,17,,,,3,18,3,18,3,58,4,6,3,17,5,0,1,2,3,4,0,1.4868010675
868614,3,1,6,1990,1,,2,5,76,100,2,2009,1,4,,17,,,,,,3,18,3,18,3,22,1,7,3,,5,0,0,2,3,4,0,1.4868010675
868692,1,1,1,1948,1,,1,3,,,,,,1,,8,,7,,,,,16,3,16,3,64,4,5,2,7,4,1,1,2,3,4,2,0.2380474694
868692,2,2,2,1960,1,,1,3,,,,,,2,,13,,,,,,,16,3,16,3,52,3,7,3,,5,0,1,2,3,4,2,0.2380474694
868692,3,1,6,1987,1,,2,5,70,100,2,2006,2,3,,11,,,,,,2,16,3,16,3,25,1,7,3,,5,0,0,2,3,4,2,0.2380474694
868693,1,2,1,1951,1,,4,2,,,,,,2,,15,1,1,,,,,16,3,16,4,61,4,6,3,1,5,0,1,3,3,4,2,0.1858459909
868693,2,1,6,1981,1,,2,5,90,100,2,2010,2,3,,12,1,7,,,,2,16,3,16,4,31,1,7,3,7,5,0,0,3,3,4,2,0.1858459909
868693,3,2,5,1932,1,,4,1,,,,,,4,,15,8,1,,,,,16,3,16,4,80,5,6,3,1,5,1,1,3,3,4,2,0.1858459909
868693,4,1,10,1986,1,,2,5,70,100,2,2005,2,5,,1,,2,,,,2,16,3,16,4,26,1,1,1,2,2,0,1,3,3,4,2,0.1858459909
868697,1,2,1,1951,1,,1,2,,,,,,1,,15,1,1,,,,,16,3,16,2,61,4,6,3,1,5,0,1,2,3,4,2,0.2122932598
868697,2,1,2,1942,1,,1,2,,,,,,2,,15,10,6,,,,,16,3,16,2,70,5,6,3,6,5,1,1,2,3,4,2,0.2122932598
868762,1,1,1,1969,1,,2,5,40,60,2,1995,1,1,,2,,15,,,,2,3,1,3,2,43,2,2,1,15,3,0,1,2,1,1,2,0.2292239842
868762,2,1,11,1965,1,,2,3,,,,,,2,,1,,3,,,,,3,1,3,2,47,3,1,1,3,2,1,1,2,1,1,2,0.2292239842
868777,1,1,1,1941,1,,1,2,,,,,,1,,15,1,3,,,,,16,3,3,2,71,5,6,3,3,5,1,1,2,1,1,2,0.1375824895
868777,2,2,2,1941,1,,1,2,,,,,,2,,15,1,3,,,,,3,1,3,2,71,5,6,3,3,5,0,1,2,1,1,2,0.1375824895
868791,1,1,1,1960,1,,1,3,,,,,,1,,1,,6,,,,,15,3,15,3,52,3,1,1,6,4,1,1,1,3,4,2,0.4224623441
868791,2,2,2,1965,1,,1,3,,,,,,2,,13,,,,,,,15,3,15,3,47,3,7,3,,5,0,0,1,3,4,2,0.4224623441
868791,3,1,6,1998,1,,2,3,,,,,,3,,17,,,,,,,15,3,15,3,14,1,7,3,,5,0,0,1,3,4,2,0.4224623441
868802,1,1,1,1939,1,,1,2,,,,,,1,,15,1,19,,,,,15,3,15,2,73,5,6,3,19,5,1,1,2,3,4,2,0.1894791844
868802,2,2,2,1941,1,,1,1,,,,,,2,,16,,,,,,,15,3,15,2,71,5,6,3,,5,0,1,2,3,4,2,0.1894791844
868805,1,1,1,1974,1,,1,2,,,,,,1,,1,,6,,,,,15,3,15,4,38,2,1,1,6,4,1,1,2,3,4,2,0.3428203203
868805,2,2,2,1978,1,,1,5,36,60,2,1998,2,2,,11,,,,,,5,12,2,15,4,34,1,7,3,,5,0,0,2,3,4,2,0.3428203203
868805,3,2,6,2008,1,,2,1,,,,,,3,,18,,,,,,,15,3,15,4,4,1,7,3,,5,0,0,2,3,4,2,0.3428203203
868805,4,1,6,2012,1,,2,1,,,,,,,1,18,,,,2012,,,15,3,15,4,0,1,7,3,,5,0,1,2,3,4,2,0.3428203203
868819,1,2,1,1973,1,,3,3,,,,,,1,,11,,,,,,,15,3,15,3,39,2,7,3,,5,1,1,1,3,4,2,0.3391631228
868819,2,1,7,1999,1,,2,2,,,,,,2,,17,,,,,,,15,3,15,3,13,1,7,3,,5,0,0,1,3,4,2,0.3391631228
868819,3,1,7,2003,1,,2,1,,,,,,3,,17,,,,,,,15,3,15,3,9,1,7,3,,5,0,0,1,3,4,2,0.3391631228
868822,1,1,1,1947,1,,4,3,,,,,,1,,1,,6,,,,,15,3,15,1,65,5,1,1,6,4,1,1,1,3,4,2,0.3642787401
868823,1,1,1,1975,1,,2,5,36,60,2,1994,2,1,,8,,19,,,,2,15,3,15,1,37,2,5,2,19,4,1,1,1,3,4,2,0.596438922
868833,1,2,1,1958,1,,4,4,,,,,,2,,13,,,,,,,15,3,15,1,54,3,7,3,,5,1,1,1,3,4,2,0.1956308379
868834,1,2,1,1969,2,2000,4,7,80,100,2,1990,,1,,1,,20,3,,10,10,,,15,2,43,2,1,1,20,4,1,1,1,3,4,2,0.6403869579
868834,2,2,7,2007,1,,2,1,,,,,,2,,18,,,,,,,15,3,15,2,5,1,7,3,,5,0,0,1,3,4,2,0.6403869579
868843,1,1,1,1961,1,,2,3,,,,,,1,,12,1,3,,,,,3,1,3,2,51,3,7,3,3,5,0,0,1,1,1,2,0.1008131871
868843,2,2,11,1965,1,,2,4,,,,,,3,,2,,17,,,,,3,1,3,2,47,3,2,1,17,3,1,1,1,1,1,2,0.1008131871
868861,1,1,1,1950,1,,1,2,,,,,,1,,1,,7,,,,,15,3,3,3,62,4,1,1,7,4,0,1,3,1,1,2,0.1670376827
868861,2,2,2,1959,1,,1,2,,,,,,2,,1,,3,,,,,19,3,3,3,53,3,1,1,3,2,1,1,3,1,1,2,0.1670376827
868861,3,1,6,1981,1,,2,3,,,,,,3,,1,,9,,,,,3,1,3,3,31,1,1,1,9,4,0,1,3,1,1,2,0.1670376827
869003,1,2,1,1969,1,,2,7,100,110,2,1994,,1,,3,,16,,,9,5,10,2,10,1,43,2,2,1,16,3,1,1,1,2,3,0,0.5252565123
869006,1,1,1,1979,1,,1,5,46,60,2,1998,1,1,,8,,7,,,,2,13,3,13,5,33,1,5,2,7,4,1,1,1,3,4,1,0.2677546274
869006,2,2,2,1984,1,,1,7,110,110,1,2005,,2,,12,2,17,,,3,3,13,3,13,5,28,1,7,3,17,5,0,0,1,3,4,1,0.2677546274
869006,3,1,6,2009,1,,2,1,,,,,,3,,18,,,,,,,13,3,13,5,3,1,7,3,,5,0,0,1,3,4,1,0.2677546274
869006,4,1,6,2012,1,,2,1,,,,,,,1,18,,,,2012,,,13,3,13,5,0,1,7,3,,5,0,0,1,3,4,1,0.2677546274
869006,5,2,6,2012,1,,2,1,,,,,,,1,18,,,,2012,,,13,3,13,5,0,1,7,3,,5,0,0,1,3,4,1,0.2677546274
869019,1,1,1,1980,1,,2,8,110,110,1,2003,,1,,2,,16,,,8,3,19,3,19,1,32,1,2,1,16,3,1,1,1,3,5,3,0.5412031451
869021,1,2,1,1985,1,,1,5,70,100,2,2003,2,1,,12,1,19,,,,2,16,3,16,3,27,1,7,3,19,5,0,0,2,3,4,2,1.4205906445
869021,2,1,2,1977,1,,1,3,,,,,,2,,1,,7,,,,,16,3,16,3,35,2,1,1,7,4,1,1,2,3,4,2,1.4205906445
869021,3,2,6,2010,1,,2,1,,,,,,3,,18,,,,,,,16,3,16,3,2,1,7,3,,5,0,1,2,3,4,2,1.4205906445
869022,1,2,1,1983,1,,2,5,63,100,2,2002,2,1,,10,,19,,,,2,8,1,8,2,29,1,4,2,19,4,0,1,2,1,2,0,1.3134069806
869022,2,1,3,1971,1,,2,3,,,,,,2,,1,,6,,,,,8,1,8,2,41,2,1,1,6,4,1,1,2,1,2,0,1.3134069806
869023,1,1,1,1976,1,,2,3,,,,,,1,,1,,6,,,,,8,1,8,1,36,2,1,1,6,4,1,1,1,1,2,1,1.0945035552
869025,1,1,1,1978,1,,1,7,110,110,1,2003,,1,,2,,17,,,10,2,13,3,13,3,34,1,2,1,17,3,0,1,2,3,4,2,0.192790169
869025,2,2,2,1981,1,,1,7,110,110,1,2005,,2,,2,,21,,,8,3,13,3,13,3,31,1,2,1,21,4,1,1,2,3,4,2,0.192790169
869025,3,1,6,2011,1,,2,1,,,,,,,1,18,,,,2011,,,13,3,13,3,1,1,7,3,,5,0,0,2,3,4,2,0.192790169
869028,1,2,1,1981,1,,1,6,110,110,1,2003,,1,,2,,17,,,10,3,12,2,12,3,31,1,2,1,17,3,0,1,2,2,3,2,0.4298377229
869028,2,1,2,1981,1,,1,7,110,110,1,2010,,2,,2,,17,,,10,3,9,2,12,3,31,1,2,1,17,3,1,1,2,2,3,2,0.4298377229
869028,3,1,7,2012,1,,2,1,,,,,,,1,18,,,,2012,,,12,2,12,3,0,1,7,3,,5,0,0,2,2,3,2,0.4298377229
869033,1,1,1,1969,1,,2,5,45,100,2,1987,2,1,,4,,13,,,,2,3,1,3,1,43,2,3,1,13,4,1,1,1,1,1,0,2.9975352469
869035,1,1,1,1972,1,,1,5,38,60,2,1991,1,1,,2,,17,,,,2,16,3,16,3,40,2,2,1,17,3,1,1,2,3,4,2,0.3305605095
869035,2,2,2,1973,1,,1,5,42,60,2,1991,2,2,,2,,7,,,,5,16,3,16,3,39,2,2,1,7,4,0,1,2,3,4,2,0.3305605095
869035,3,1,6,2011,1,,2,1,,,,,,,1,18,,,,2011,,,16,3,16,3,1,1,7,3,,5,0,0,2,3,4,2,0.3305605095
869038,1,1,1,1979,1,,2,5,42,60,2,1998,1,1,,20,,7,,,,3,6,1,6,3,33,1,5,2,7,4,1,1,2,1,2,1,0.3793560986
869038,2,2,3,1989,1,,2,5,71,100,2,2012,2,2,,1,,9,,,,2,6,1,6,3,23,1,1,1,9,4,0,1,2,1,2,1,0.3793560986
869038,3,1,6,2009,1,,2,1,,,,,,3,,18,,,,,,,6,1,6,3,3,1,7,3,,5,0,0,2,1,2,1,0.3793560986
869040,1,2,1,1984,1,,1,6,104,110,2,2007,,1,,12,2,19,,,9,5,19,3,19,3,28,1,7,3,19,5,0,0,1,3,5,2,1.120528725
869040,2,1,2,1981,1,,1,3,,,,,,2,,1,,6,,,,,19,3,19,3,31,1,1,1,6,4,1,1,1,3,5,2,1.120528725
869040,3,1,6,2012,1,,2,1,,,,,,,1,18,,,,2012,,,19,3,19,3,0,1,7,3,,5,0,0,1,3,5,2,1.120528725
869041,1,1,1,1978,1,,1,7,110,110,1,2007,,1,,20,,6,,,5,2,19,3,19,2,34,1,5,2,6,4,0,1,2,3,5,2,1.0907441781
869041,2,2,2,1978,1,,1,7,110,110,1,2004,,2,,3,,16,,,5,3,19,3,19,2,34,1,2,1,16,3,1,1,2,3,5,2,1.0907441781
869042,1,1,1,1979,1,,1,3,,,,,,1,,1,,3,,,,,19,3,19,4,33,1,1,1,3,2,1,1,1,3,5,0,4.0950744444
869042,2,2,2,1978,1,,1,5,86,100,2,1999,2,2,,13,,,,,,2,19,3,19,4,34,1,7,3,,5,0,0,1,3,5,0,4.0950744444
869042,3,1,6,2007,1,,2,1,,,,,,3,,18,,,,,,,19,3,19,4,5,1,7,3,,5,0,0,1,3,5,0,4.0950744444
869042,4,2,6,2009,1,,2,1,,,,,,4,,18,,,,,,,19,3,19,4,3,1,7,3,,5,0,0,1,3,5,0,4.0950744444
869043,1,2,1,1981,1,,1,8,110,110,1,2004,,1,,20,,19,,,10,4,3,1,3,2,31,1,5,2,19,4,0,1,2,1,1,2,0.5579178416
869043,2,1,2,1979,1,,1,8,110,110,1,2004,,2,,2,,17,,,3,3,3,1,3,2,33,1,2,1,17,3,1,1,2,1,1,2,0.5579178416
871001,1,1,1,1968,1,,2,3,,,,,,,,1,,1,,,,,15,3,15,1,44,2,1,1,1,1,1,1,1,3,4,2,0.5358516989
871003,1,1,1,1939,1,,1,2,,,,,,,,15,1,6,,,,,15,3,15,3,73,5,6,3,6,5,1,1,2,3,4,2,0.4079577491
871003,2,2,2,1939,1,,1,2,,,,,,,,15,8,1,,,,,15,3,15,3,73,5,6,3,1,5,0,1,2,3,4,2,0.4079577491
871003,3,2,6,1986,1,,2,5,60,100,2,2004,2,,,11,,,,,,1,15,3,15,3,26,1,7,3,,5,0,0,2,3,4,2,0.4079577491
871009,1,2,1,1971,1,,1,3,,,,,,,,13,,,,,,,15,3,15,6,41,2,7,3,,5,0,0,1,3,4,2,0.4984356027
871009,2,1,2,1965,1,,1,3,,,,,,,,1,,7,,,,,15,3,15,6,47,3,1,1,7,4,1,1,1,3,4,2,0.4984356027
871009,3,2,6,1991,1,,2,3,,,,,,,,13,,,,,,,15,3,15,6,21,1,7,3,,5,0,0,1,3,4,2,0.4984356027
871009,4,2,6,1993,1,,2,3,,,,,,,,13,,,,,,,15,3,15,6,19,1,7,3,,5,0,0,1,3,4,2,0.4984356027
871009,5,1,6,1996,1,,2,3,,,,,,,,11,,,,,,,15,3,15,6,16,1,7,3,,5,0,0,1,3,4,2,0.4984356027
871009,6,2,6,2006,1,,2,1,,,,,,,,17,,,,,,,15,3,15,6,6,1,7,3,,5,0,0,1,3,4,2,0.4984356027
871012,1,1,1,1938,1,,1,3,,,,,,,,15,2,8,,,,,15,3,15,2,74,5,6,3,8,5,1,1,1,3,4,2,0.3482021989
871012,2,2,2,1944,1,,1,3,,,,,,,,13,,,,,,,15,3,15,2,68,5,7,3,,5,0,0,1,3,4,2,0.3482021989
871016,1,1,1,1980,1,,1,3,,,,,,,,1,,19,,,,,15,3,15,4,32,1,1,1,19,4,1,1,1,3,4,2,0.5123614557
871016,2,2,2,1980,1,,1,3,,,,,,,,13,,,,,,,15,3,15,4,32,1,7,3,,5,0,0,1,3,4,2,0.5123614557
871016,3,1,6,2008,1,,2,1,,,,,,,,18,,,,,,,15,3,15,4,4,1,7,3,,5,0,0,1,3,4,2,0.5123614557
871016,4,2,6,2010,1,,2,1,,,,,,,,18,,,,,,,15,3,15,4,2,1,7,3,,5,0,0,1,3,4,2,0.5123614557
871023,1,2,1,1932,1,,4,1,,,,,,,,15,1,1,,,,,15,3,15,1,80,5,6,3,1,5,1,1,1,3,4,2,0.370264253
871025,1,2,1,1949,1,,4,2,,,,,,,,15,1,1,,,,,15,3,15,2,63,4,6,3,1,5,1,1,1,3,4,2,0.4499097806
871025,2,2,6,1979,1,,2,4,,,,,,,,12,1,19,,,,,15,3,15,2,33,1,7,3,19,5,0,0,1,3,4,2,0.4499097806
871026,1,1,1,1976,1,,1,3,,,,,,,,1,,3,,,,,15,3,15,3,36,2,1,1,3,2,1,1,2,3,4,2,0.5421918935
871026,2,2,2,1982,1,,1,5,82,100,2,2001,2,,,1,,3,,,,5,15,3,15,3,30,1,1,1,3,2,0,1,2,3,4,2,0.5421918935
871026,3,2,6,2011,1,,2,1,,,,,,,,18,,,,,,,15,3,15,3,1,1,7,3,,5,0,0,2,3,4,2,0.5421918935
871030,1,1,1,1972,1,,1,3,,,,,,,,1,,6,,,,,15,3,15,5,40,2,1,1,6,4,1,1,2,3,4,2,0.5172637917
871030,2,2,2,1980,1,,1,3,,,,,,,,13,,,,,,,15,3,15,5,32,1,7,3,,5,0,1,2,3,4,2,0.5172637917
871030,3,2,6,1997,1,,2,3,,,,,,,,17,,,,,,,15,3,15,5,15,1,7,3,,5,0,0,2,3,4,2,0.5172637917
871030,4,1,6,1999,1,,2,2,,,,,,,,17,,,,,,,15,3,15,5,13,1,7,3,,5,0,0,2,3,4,2,0.5172637917
871030,5,1,6,2007,1,,2,1,,,,,,,,18,,,,,,,15,3,15,5,5,1,7,3,,5,0,0,2,3,4,2,0.5172637917
871052,1,1,1,1969,1,,1,3,,,,,,,,12,1,19,,,,,19,3,19,4,43,2,7,3,19,5,1,1,1,3,5,2,0.5282079774
871052,2,2,2,1973,1,,1,5,47,100,2,1992,2,,,13,,,,,,2,19,3,19,4,39,2,7,3,,5,0,0,1,3,5,2,0.5282079774
871052,3,2,6,2006,1,,2,1,,,,,,,,17,,,,,,,19,3,19,4,6,1,7,3,,5,0,0,1,3,5,2,0.5282079774
871052,4,2,6,2008,1,,2,1,,,,,,,,18,,,,,,,19,3,19,4,4,1,7,3,,5,0,0,1,3,5,2,0.5282079774
871057,1,1,1,1959,1,,1,3,,,,,,,,1,,6,,,,,19,3,19,6,53,3,1,1,6,4,1,1,4,3,5,2,0.4230481762
871057,2,2,2,1965,1,,1,3,,,,,,,,13,,,,,,,19,3,19,6,47,3,7,3,,5,0,0,4,3,5,2,0.4230481762
871057,3,1,6,1983,1,,2,3,,,,,,,,12,1,6,,,,,19,3,19,6,29,1,7,3,6,5,0,0,4,3,5,2,0.4230481762
871057,4,1,6,1985,1,,2,3,,,,,,,,1,,19,,,,,19,3,19,6,27,1,1,1,19,4,0,1,4,3,5,2,0.4230481762
871057,5,2,6,1990,1,,2,4,,,,,,,,1,,19,,,,,19,3,19,6,22,1,1,1,19,4,0,1,4,3,5,2,0.4230481762
871057,6,2,6,1993,1,,2,4,,,,,,,,1,,19,,,,,19,3,19,6,19,1,1,1,19,4,0,1,4,3,5,2,0.4230481762
871058,1,1,1,1940,1,,1,5,60,60,2,1959,2,,,15,4,19,,,,2,19,3,19,2,72,5,6,3,19,5,1,1,2,3,5,2,0.3297252753
871058,2,2,2,1945,1,,1,5,45,60,2,1962,2,,,15,3,16,,,,5,19,3,19,2,67,5,6,3,16,5,0,1,2,3,5,2,0.3297252753
871066,1,1,1,1949,1,,1,5,60,60,2,1969,2,,,15,2,3,,,,2,19,3,19,5,63,4,6,3,3,5,0,1,2,3,5,2,0.4320136536
871066,2,2,2,1953,1,,1,3,,,,,,,,13,,,,,,,19,3,19,5,59,4,7,3,,5,0,0,2,3,5,2,0.4320136536
871066,3,2,6,1978,1,,2,8,110,110,1,2003,,,,5,,17,,,3,3,19,3,19,5,34,1,3,1,17,3,1,1,2,3,5,2,0.4320136536
871066,4,1,6,1975,1,,2,5,60,60,2,1994,1,,,12,1,19,,,,2,19,3,19,5,37,2,7,3,19,5,0,0,2,3,5,2,0.4320136536
871066,5,2,6,1988,1,,2,5,10,100,2,2006,1,,,17,,,,,,3,19,3,19,5,24,1,7,3,,5,0,0,2,3,5,2,0.4320136536
871069,1,1,1,1976,1,,1,5,45,100,2,2009,2,,,12,1,6,,,,2,19,3,19,3,36,2,7,3,6,5,1,1,1,3,5,2,0.4928567783
871069,2,2,2,1980,1,,1,3,,,,,,,,13,,,,,,,19,3,19,3,32,1,7,3,,5,0,0,1,3,5,2,0.4928567783
871069,3,1,6,2008,1,,2,1,,,,,,,,18,,,,,,,19,3,19,3,4,1,7,3,,5,0,0,1,3,5,2,0.4928567783
871076,1,1,1,1935,1,,1,1,,,,,,,,15,8,1,,,,,19,3,19,2,77,5,6,3,1,5,1,1,1,3,5,2,0.3297252753
871076,2,2,2,1944,1,,1,2,,,,,,,,13,,,,,,,19,3,19,2,68,5,7,3,,5,0,0,1,3,5,2,0.3297252753
871078,1,2,1,1943,1,,4,2,,,,,,,,16,,,,,,,19,3,19,1,69,5,6,3,,5,1,1,1,3,5,2,0.3506166335
871085,1,1,1,1940,1,,1,5,60,60,2,1959,2,,,15,2,11,,,,2,19,3,19,3,72,5,6,3,11,5,1,1,2,3,5,2,0.3685214445
871085,2,2,2,1950,1,,1,5,45,60,2,1969,2,,,15,2,17,,,,2,19,3,19,3,62,4,6,3,17,5,0,1,2,3,5,2,0.3685214445
871085,3,1,6,1988,1,,2,5,60,100,2,2006,1,,,17,,,,,,2,19,3,19,3,24,1,7,3,,5,0,0,2,3,5,2,0.3685214445
871089,1,1,1,1943,1,,4,2,,,,,,,,16,,,,,,,19,3,19,1,69,5,6,3,,5,1,1,1,3,5,2,0.3099082883
871090,1,1,1,1931,1,,1,2,,,,,,,,15,1,1,,,,,19,3,19,3,81,5,6,3,1,5,0,1,2,3,5,2,0.3220513433
871090,2,2,2,1936,1,,1,2,,,,,,,,13,,,,,,,19,3,19,3,76,5,7,3,,5,0,0,2,3,5,2,0.3220513433
871090,3,1,6,1952,1,,3,5,42,60,2,1971,2,,,2,,1,,,,2,19,3,19,3,60,4,2,1,1,1,1,1,2,3,5,2,0.3220513433
871091,1,2,1,1986,1,,2,3,,,,,,,,13,,,,,,,16,3,16,4,26,1,7,3,,5,0,0,1,3,4,1,2.6291503648
871091,2,1,3,1972,1,,2,5,70,100,2,1990,2,,,7,,7,,,,1,16,3,16,4,40,2,4,2,7,4,1,1,1,3,4,1,2.6291503648
871091,3,1,6,2004,1,,2,1,,,,,,,,17,,,,,,,16,3,16,4,8,1,7,3,,5,0,0,1,3,4,1,2.6291503648
871091,4,2,6,2011,1,,2,1,,,,,,,,18,,,,,,,16,3,16,4,1,1,7,3,,5,0,0,1,3,4,1,2.6291503648
871097,1,1,1,1968,1,,1,3,,,,,,,,12,1,3,,,,,16,3,16,3,44,2,7,3,3,5,0,1,2,3,4,1,2.8063291896
871097,2,2,2,1971,1,,1,5,80,100,2,1989,2,,,1,,7,,,,5,3,1,16,3,41,2,1,1,7,4,1,1,2,3,4,1,2.8063291896
871097,3,2,6,1994,1,,2,3,,,,,,,,17,,,,,,,16,3,16,3,18,1,7,3,,5,0,0,2,3,4,1,2.8063291896
871098,1,1,1,1947,1,,3,5,40,60,2,1966,2,,,15,2,6,,,,2,16,3,16,1,65,5,6,3,6,5,1,1,1,3,4,1,1.6342792497
871103,1,1,1,1969,1,,1,5,46,60,2,1992,2,,,1,,8,,,,2,18,3,16,4,43,2,1,1,8,4,0,1,2,3,4,1,2.701808995
871103,2,2,2,1973,1,,1,5,48,60,2,1992,1,,,2,,7,,,,1,16,3,16,4,39,2,2,1,7,4,1,1,2,3,4,1,2.701808995
871103,3,2,6,2002,1,,2,1,,,,,,,,17,,,,,,,16,3,16,4,10,1,7,3,,5,0,0,2,3,4,1,2.701808995
871103,4,1,6,2004,1,,2,1,,,,,,,,17,,,,,,,16,3,16,4,8,1,7,3,,5,0,0,2,3,4,1,2.701808995
871107,1,1,1,1951,1,,1,7,98,110,2,1981,,,,6,,13,,,6,3,16,3,16,6,61,4,4,2,13,4,1,1,5,3,4,1,2.2082499255
