nquest,nord,intper,attivp,partime,contratt,tuttanno,mesilav,pubblico,dimaz,oretot,pstra,orestra,ylm,integ,ylnm,nattivita
684359,3,2,1,1,1,1,12,2,2,40,2,,14300,2,0,1
684407,1,1,1,1,1,1,12,2,7,36,2,,55000,2,0,1
684423,1,1,1,1,1,1,12,2,2,40,2,,25000,2,0,1
684423,2,1,1,1,1,1,12,2,7,38,2,,14500,2,0,1
684423,3,1,1,1,1,1,12,2,1,40,2,,11000,2,0,1
684437,1,1,1,1,1,1,12,2,3,43,1,3,19000,1,,1
684442,1,1,1,1,1,1,12,2,4,45,1,5,22000,2,0,1
684454,3,1,1,1,2,2,9,2,2,26,2,,6750,2,0,1
684506,1,1,1,1,1,1,12,2,2,40,2,,16250,2,0,1
684507,1,1,1,1,1,1,12,2,3,40,2,,22000,2,0,1
684507,2,1,1,2,1,1,12,2,1,24,2,,11000,2,0,1
684510,1,1,1,1,1,1,12,1,,38,2,,19800,2,0,1
684525,1,1,1,1,1,1,12,1,,27,2,,26000,2,0,1
684547,1,1,1,1,1,1,12,1,,40,1,0,15900,2,0,1
684559,1,1,1,1,1,1,12,2,4,40,1,1,19000,2,0,1
684559,2,1,1,2,1,1,12,2,1,24,2,,6000,2,0,1
684600,1,1,1,1,1,1,12,2,1,36,2,,15400,2,0,1
684608,1,1,1,1,1,1,12,2,1,48,2,,15000,2,0,1
684609,1,1,1,1,1,1,12,2,7,39,2,,22000,2,0,1
684617,1,1,1,1,1,1,12,1,,40,1,15,30000,2,0,1
684618,1,1,1,1,1,1,12,2,2,40,2,,18000,2,0,1
684630,1,1,1,1,1,1,12,2,4,40,2,,17000,2,0,1
684638,1,1,1,1,1,1,12,2,4,54,2,,13000,2,0,1
684642,1,1,1,1,1,2,10,2,6,40,2,,15000,2,0,1
684649,1,1,1,1,1,1,12,1,,36,1,5,22000,2,0,1
684649,2,2,1,1,1,1,12,1,,36,2,,18000,2,0,1
684655,1,1,1,1,1,1,12,2,6,32,2,,19000,1,1000,1
684663,1,1,1,1,2,2,4,1,,45,2,,5000,2,0,1
684663,2,2,1,2,2,1,12,2,1,20,2,,3500,2,0,1
684671,1,1,1,1,2,2,6,2,2,42,2,,8000,2,0,1
684675,2,1,1,1,1,1,12,1,,36,2,,17500,2,0,1
684689,3,3,1,1,2,2,6,2,2,35,2,,9000,2,0,1
684721,1,1,1,1,1,1,12,2,4,44,1,4,14000,2,0,1
684721,2,2,1,2,1,1,12,2,2,20,2,,7000,2,0,1
684721,3,2,1,1,1,1,12,2,6,40,2,,11500,1,1100,1
684722,1,1,1,1,1,1,12,2,4,40,2,,14000,2,0,1
684722,2,1,1,1,1,1,12,2,4,40,2,,17200,2,0,1
684722,3,1,1,1,1,1,12,2,4,40,2,,11700,2,0,1
684740,2,1,1,1,1,1,12,2,2,40,2,,20000,2,0,1
684752,1,1,1,1,1,1,12,2,1,50,2,,13000,2,0,1
684784,3,3,1,1,1,1,12,2,5,40,2,,12000,2,0,1
684793,1,1,1,1,1,1,12,2,3,48,1,8,15000,2,0,1
684803,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
684805,2,1,1,1,1,1,12,2,6,40,2,,16000,2,0,1
684810,1,1,1,1,1,1,12,1,,40,2,,16000,2,0,1
684810,2,2,1,1,1,1,12,1,,40,2,,20000,2,0,1
684854,1,1,1,1,2,2,6,2,2,40,2,,6000,2,0,1
684856,1,1,1,1,1,1,12,2,7,40,1,8,20000,2,0,1
684856,4,2,1,1,1,1,12,2,2,46,2,,5500,2,0,1
684866,1,1,1,2,1,1,12,2,1,20,2,,6000,2,0,1
684885,2,1,1,1,1,1,12,2,7,48,2,,28000,2,0,1
684886,2,2,1,1,2,1,12,1,,48,2,,31200,2,0,1
684937,1,1,1,1,1,1,12,2,1,50,2,,20000,2,0,1
684964,2,2,1,1,1,1,12,1,,26,2,,20800,2,0,1
684973,1,1,1,1,1,1,12,1,,40,2,,16000,2,0,1
684973,2,1,1,1,1,1,12,1,,40,2,,14000,2,0,1
684992,1,1,1,1,1,1,12,2,7,40,1,2,19000,2,0,1
685002,2,1,1,1,1,1,12,1,,36,2,,20000,2,0,1
685016,1,1,1,1,1,1,12,1,,48,2,,13500,2,0,1
685024,1,1,1,1,2,3,,2,1,38,2,,9500,2,0,1
685024,5,3,1,1,2,2,9,2,3,50,2,,8500,2,0,1
685044,2,2,1,1,1,1,12,1,,42,2,,20150,2,0,1
685052,2,1,1,1,1,2,10,2,1,50,2,,8000,2,0,1
685058,1,1,1,1,1,1,12,2,2,40,2,,12000,2,0,1
685068,1,1,1,1,1,1,12,1,,40,2,,20000,2,0,1
685068,2,1,1,1,1,1,12,1,,40,2,,24000,2,0,1
685096,1,1,1,1,1,1,12,2,7,8,2,,41000,2,0,1
685096,2,2,1,1,1,1,12,2,7,8,2,,20000,2,0,1
685097,1,1,1,1,1,1,12,2,7,8,2,,31000,2,0,1
685103,2,2,1,1,1,1,12,1,,36,1,3,32200,2,0,1
685124,2,1,1,1,1,1,12,1,,36,2,,15000,2,0,1
685129,1,1,1,1,1,1,12,2,2,40,2,,15000,2,0,1
685129,2,2,1,2,2,1,12,2,1,24,2,,7000,2,0,1
685146,1,1,1,1,1,1,12,2,2,7,1,2,14000,2,0,1
685148,1,1,1,2,2,3,,2,2,50,2,,2500,2,0,1
685149,3,3,1,2,1,1,12,2,1,48,2,,7900,2,0,1
685150,1,1,1,1,1,1,12,1,,24,2,,22000,2,0,1
685164,1,1,1,1,1,1,12,1,,38,2,,25000,2,0,1
685164,2,1,1,1,1,1,12,1,,38,2,,45000,2,0,1
685188,1,1,1,1,1,1,12,2,6,40,2,,11600,2,0,1
685196,1,1,1,1,1,1,12,2,6,40,1,10,21000,2,0,1
685196,2,2,1,1,1,1,12,2,2,40,2,,13000,2,0,1
685200,1,1,1,1,1,1,12,1,,40,2,,19000,2,0,1
685201,2,1,1,1,1,1,12,1,,38,1,2,15600,2,0,1
685253,1,1,1,1,1,1,12,1,,38,1,4,18480,2,0,1
685258,3,1,1,1,2,1,12,2,7,45,1,5,22000,2,0,1
685260,1,1,1,1,1,1,12,1,,50,2,,80000,2,0,1
685260,2,1,1,2,1,1,12,1,,11,2,,30000,2,0,1
685296,1,1,1,1,1,1,12,2,6,40,2,,15500,1,700,1
685299,1,1,1,2,1,1,12,2,2,18,2,,7000,2,0,1
685299,2,1,1,1,1,1,12,2,2,48,1,10,19500,2,0,1
685300,1,1,1,1,1,1,12,1,,24,2,,15000,2,0,1
685301,2,1,1,1,1,1,12,2,2,36,2,,15000,2,0,1
685357,1,1,1,1,1,1,12,2,2,48,2,,14000,2,0,1
685367,2,1,1,1,1,1,12,2,2,10,2,,18000,2,0,1
685368,2,1,1,1,1,2,7,2,2,50,2,,10000,2,0,1
685394,1,1,1,1,1,1,12,2,6,36,2,,15600,2,0,1
685405,1,1,1,1,1,1,12,2,6,40,2,,15000,2,0,1
685410,3,1,1,1,1,1,12,2,2,40,2,,14000,2,0,1
685415,3,2,1,2,1,1,12,2,1,30,2,,9000,2,0,1
685418,2,1,1,1,1,1,12,2,4,40,2,,14560,2,0,1
685418,4,1,1,1,1,1,12,2,2,45,1,5,16170,2,0,1
685487,1,1,1,1,1,1,12,2,2,38,2,,22000,2,0,1
685517,2,1,1,1,1,1,12,1,,48,1,4,20000,1,800,1
685528,2,1,1,1,1,1,12,2,2,40,2,,15000,2,0,1
685530,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
685537,3,1,1,1,1,2,7,2,1,42,2,,7000,2,0,1
685546,1,1,1,1,1,1,12,2,7,38,2,,30000,1,100,1
685546,2,2,1,1,1,1,12,2,7,36,2,,24000,2,0,1
685582,3,1,1,1,1,1,12,2,1,35,2,,13000,2,0,1
685591,1,1,1,1,1,1,12,2,5,40,2,,16250,1,1400,1
685591,2,2,1,1,2,2,4,2,4,30,2,,4800,2,0,1
685622,2,1,1,1,1,1,12,1,,48,2,,18000,1,700,1
685627,1,1,1,1,1,1,12,2,4,40,2,,14000,2,0,1
685627,2,2,1,1,1,1,12,1,,36,2,,15000,2,0,1
685627,4,2,1,1,1,1,12,2,1,40,2,,12000,2,0,1
685630,1,1,1,1,1,1,12,2,6,40,2,,14000,2,0,1
685647,1,1,1,1,1,1,12,2,4,42,2,,17000,2,0,1
685647,2,2,1,1,1,1,12,1,,45,2,,17000,2,0,1
685647,3,1,1,1,1,1,12,2,7,40,2,,17000,2,0,1
685673,2,1,1,1,1,1,12,2,4,48,2,,11000,2,0,1
685673,3,1,1,2,3,1,12,2,1,40,2,,3800,2,0,1
685780,2,1,1,1,1,1,12,1,,38,2,,18300,2,0,1
685780,3,1,1,1,3,3,,2,4,40,2,,10000,2,0,1
685780,3,1,2,2,3,3,,2,2,20,2,,2000,2,0,2
685780,3,1,2,2,3,3,,2,2,10,2,,2000,2,0,3
685780,4,1,1,1,1,1,12,2,2,30,1,5,13200,2,0,1
685805,1,1,1,1,2,2,8,2,2,40,2,,8000,2,0,1
685812,1,1,1,1,1,1,12,2,4,40,2,,10000,2,0,1
685812,2,2,1,1,1,1,12,2,4,33,2,,11000,2,0,1
685836,1,1,1,1,1,1,12,2,6,40,1,5,27500,2,0,1
685836,3,1,1,1,1,1,12,2,4,40,1,4,14700,2,0,1
685854,3,3,1,1,1,1,12,2,2,50,2,,10000,2,0,1
685873,1,1,1,1,1,1,12,2,4,44,2,,13000,2,0,1
685873,3,1,1,1,1,1,12,2,4,40,2,,10500,2,0,1
685902,2,2,1,1,1,1,12,1,,20,2,,13000,2,0,1
685905,1,1,1,1,2,1,12,2,4,40,2,,12500,2,0,1
685905,2,2,1,2,1,1,12,2,3,35,2,,7200,2,0,1
685931,1,1,1,1,1,1,12,2,4,50,1,10,15000,1,2400,1
685965,1,1,1,1,1,1,12,2,4,40,2,,16000,2,0,1
685965,3,6,1,1,1,1,12,2,2,46,2,,10000,2,0,1
685965,5,6,1,1,1,1,12,2,2,40,2,,7000,2,0,1
685965,6,6,1,1,1,1,12,2,2,40,2,,7000,2,0,1
685970,1,1,1,1,1,1,12,2,5,40,2,,21000,2,0,1
686006,1,1,1,2,1,1,12,2,2,24,2,,13500,2,0,1
686006,2,1,1,2,1,1,12,2,4,20,1,2,7000,2,0,1
686014,2,1,1,1,1,1,12,2,5,40,2,,18000,2,0,1
686046,2,2,1,1,2,1,12,2,1,42,1,2,13000,2,0,1
686091,2,2,1,1,1,1,12,1,,40,1,0,16898,2,0,1
686113,3,3,1,1,1,1,12,2,2,40,2,,13000,2,0,1
686134,2,2,1,1,1,1,12,1,,40,2,,21500,2,0,1
686172,2,2,1,1,1,1,12,1,,36,1,0,16000,2,0,1
686172,3,1,1,2,2,3,,2,4,5,2,,1000,2,0,1
686178,2,1,1,1,1,1,12,2,7,36,1,2,20000,2,0,1
686178,3,3,1,1,1,1,12,2,5,36,2,,15000,2,0,1
686183,1,1,1,2,1,1,12,2,2,12,2,,5850,2,0,1
686183,2,1,1,1,1,1,12,2,1,60,2,,12000,2,0,1
686185,1,1,1,1,1,1,12,1,,24,2,,18500,2,0,1
686190,3,1,1,1,1,1,12,2,6,40,2,,13000,2,0,1
686233,1,1,1,1,1,1,12,2,2,40,1,0,27000,2,0,1
686235,1,1,1,1,1,1,12,1,,42,1,0,20000,2,0,1
686240,1,1,1,1,1,1,12,2,2,36,1,0,17810,2,0,1
686253,1,1,1,1,1,1,12,2,5,50,1,6,13000,2,0,1
686259,3,1,1,1,1,1,12,2,7,40,2,,13500,2,0,1
686289,1,1,1,1,1,1,12,1,,30,2,,13000,2,0,1
686304,1,1,1,1,1,1,12,2,7,37,2,,35000,1,1200,1
686304,2,2,1,1,1,1,12,2,7,40,2,,20000,1,1000,1
686318,1,1,1,1,1,1,12,2,3,45,1,7,15000,2,0,1
686318,2,2,1,2,2,2,7,2,3,20,2,,3500,2,0,1
686326,1,1,1,2,2,1,12,2,1,20,2,,8000,2,0,1
686326,2,1,2,1,1,1,12,2,1,50,1,10,15000,2,0,1
686326,3,1,1,1,1,1,12,2,2,40,1,5,16000,2,0,1
686374,1,1,1,1,2,1,12,2,4,40,2,,14000,2,0,1
686397,1,1,1,2,1,1,12,2,6,30,2,,10000,2,0,1
686397,2,3,1,1,1,1,12,2,6,40,2,,13000,2,0,1
686423,3,2,1,1,2,2,10,2,2,40,2,,8000,2,0,1
686425,3,2,1,1,1,1,12,2,2,40,2,,15000,2,0,1
686492,1,1,1,1,1,1,12,2,7,40,2,,17500,2,0,1
686492,2,1,1,1,1,1,12,1,,26,2,,17500,1,1200,1
686497,1,1,1,1,1,1,12,2,4,40,2,,21000,2,0,1
686500,1,1,1,1,1,1,12,2,5,50,1,10,28000,2,0,1
686528,1,1,1,1,1,1,12,2,4,40,2,,13000,2,0,1
686528,2,1,1,1,1,1,12,2,4,40,2,,10000,2,0,1
686528,3,1,1,1,1,1,12,2,1,40,2,,7500,2,0,1
686534,2,1,1,1,2,3,,2,1,24,2,,3600,2,0,1
686542,1,1,1,2,2,2,6,1,,22,2,,5000,2,0,1
686543,1,1,1,1,1,1,12,1,,42,1,4,30000,1,,1
686543,2,2,1,1,1,1,12,2,7,40,2,,16000,1,,1
686571,1,1,1,1,1,1,12,2,3,40,2,,13000,2,0,1
686571,2,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
686590,3,1,1,1,1,1,12,2,2,40,2,,14000,2,0,1
686612,1,1,1,2,1,1,12,2,1,26,2,,8840,2,0,1
686634,1,1,1,1,1,1,12,2,5,40,2,,13000,2,0,1
686634,2,1,1,1,1,1,12,2,1,40,2,,10500,2,0,1
686657,1,1,1,1,1,1,12,1,,30,2,,21320,2,0,1
686661,1,1,1,2,1,1,12,2,1,10,2,,3400,2,0,1
686661,3,1,1,2,2,3,,2,1,15,2,,7500,2,0,1
686661,4,1,1,1,2,2,7,2,6,40,2,,7000,2,0,1
686701,1,1,1,1,1,1,12,2,1,42,2,,14500,2,0,1
686714,1,1,1,1,1,1,12,2,7,40,2,,13000,2,0,1
686715,1,1,1,1,1,1,12,2,1,45,1,5,14560,2,0,1
686715,2,1,1,1,1,1,12,2,2,40,1,6,14170,2,0,1
686717,1,1,1,1,1,1,12,2,2,40,2,,11000,2,0,1
686717,2,2,1,1,1,1,12,2,2,40,2,,10000,2,0,1
686730,1,1,1,1,1,1,12,2,4,40,2,,13000,2,0,1
686730,2,1,1,1,1,1,12,1,,40,2,,14000,2,0,1
686741,1,1,1,1,1,1,12,1,,40,2,,14500,2,0,1
686742,2,1,1,1,1,1,12,2,3,40,2,,14500,2,0,1
686742,3,1,1,1,1,1,12,2,2,40,2,,12000,2,0,1
686747,2,2,1,1,1,1,12,2,3,40,2,,13000,2,0,1
686748,1,1,1,1,1,1,12,2,3,40,2,,15000,2,0,1
686750,1,1,1,1,1,1,12,2,4,40,2,,13000,2,0,1
686757,2,1,1,1,1,1,12,2,7,37,2,,29000,2,0,1
686866,2,1,1,1,1,1,12,2,2,48,2,,15000,2,0,1
686887,1,1,1,1,1,1,12,1,,30,2,,15000,2,0,1
686911,2,2,1,1,1,1,12,2,4,37,2,,15000,2,0,1
686954,1,1,2,1,1,1,12,2,1,48,1,12,19000,2,0,1
686960,2,2,1,2,1,1,12,2,2,20,2,,6500,2,0,1
686993,1,1,1,1,1,1,12,2,4,40,2,,21000,2,0,1
686995,1,1,1,1,1,1,12,2,5,40,2,,17000,2,0,1
687000,1,1,1,1,1,1,12,1,,36,2,,16000,2,0,1
687002,3,1,1,1,1,1,12,2,4,40,2,,15000,2,0,1
687021,1,1,1,1,1,1,12,1,,45,1,5,23800,2,0,1
687022,1,1,1,1,1,1,12,1,,40,2,,16300,1,,1
687022,2,1,1,1,1,1,12,2,2,43,1,15,12400,1,,1
687024,3,1,1,1,1,1,12,1,,40,1,0,13000,1,,1
687024,4,1,1,1,1,1,12,2,4,42,1,2,16000,1,,1
687039,3,2,1,2,2,2,4,2,1,20,2,,2000,2,0,1
687056,3,1,1,1,1,1,12,2,4,40,2,,14000,1,500,1
687076,4,1,1,1,1,1,12,2,1,40,1,3,16000,2,0,1
687089,1,1,1,1,2,1,12,2,2,56,2,,15600,2,0,1
687108,3,1,1,1,2,2,5,2,5,35,2,,4250,2,0,1
687112,1,1,1,1,1,1,12,2,6,40,1,5,18000,2,0,1
687134,1,1,1,1,1,1,12,2,6,40,2,,14500,2,0,1
687134,2,2,1,1,1,1,12,2,2,40,1,3,15500,2,0,1
687135,1,1,1,1,1,1,12,2,7,36,1,2,16500,1,800,1
687148,1,1,1,1,1,1,12,1,,35,2,,19800,2,0,1
687148,2,1,1,1,1,1,12,2,5,38,2,,19500,2,0,1
687151,1,1,1,2,1,1,12,2,1,20,1,1,8200,2,0,1
687164,1,1,1,1,1,1,12,2,4,40,2,,16000,2,0,1
687165,3,1,1,1,2,1,12,2,2,36,2,,15000,2,0,1
687165,4,1,1,2,3,3,,2,1,20,2,,2000,2,0,1
687166,1,1,1,1,1,1,12,2,4,40,1,5,19000,2,0,1
687166,2,2,1,1,1,1,12,1,,36,2,,17000,2,0,1
687168,2,1,1,1,1,1,12,2,3,36,1,5,16000,2,0,1
687169,1,1,1,1,1,1,12,1,,36,2,,21000,2,0,1
687174,1,1,1,1,1,1,12,2,7,40,2,,25000,2,0,1
687174,2,2,1,1,1,1,12,2,6,40,2,,17000,2,0,1
687189,4,1,1,1,1,1,12,2,3,37,2,,13000,2,0,1
687195,1,1,1,1,1,1,12,2,1,43,1,3,21805,2,0,1
687218,1,1,1,1,1,1,12,1,,40,2,,25000,2,0,1
687223,1,1,1,1,2,1,12,2,2,40,1,5,14000,2,0,1
687223,2,2,1,2,2,1,12,2,2,25,2,,6000,2,0,1
687245,1,1,1,1,1,1,12,2,2,40,2,,15000,2,0,1
687245,2,2,1,1,1,1,12,2,6,40,2,,16000,2,0,1
687247,1,1,1,1,1,1,12,2,4,40,2,,12500,2,0,1
687248,1,1,1,1,1,1,12,2,6,48,2,,19600,2,0,1
687248,2,2,1,2,1,1,12,2,1,18,2,,6890,2,0,1
687248,3,3,1,1,2,1,12,2,7,40,1,1,21000,2,0,1
687256,1,1,1,1,1,1,12,2,5,40,2,,22000,2,0,1
687263,1,1,1,1,1,1,12,2,6,40,1,5,30000,2,0,1
687281,2,1,1,1,1,1,12,1,,40,2,,17000,2,0,1
687287,3,1,1,1,1,2,8,2,6,36,2,,9000,2,0,1
687291,2,1,1,1,1,1,12,1,,36,1,4,20000,2,0,1
687291,4,1,1,1,1,1,12,2,2,25,2,,7500,2,0,1
687304,1,1,1,1,1,1,12,1,,37,1,1,16000,2,0,1
687305,1,1,1,1,1,1,12,1,,35,1,2,16400,2,0,1
687321,2,1,1,1,1,1,12,1,,36,1,4,25000,2,0,1
687322,1,1,1,1,2,2,3,1,,36,2,,3000,2,0,1
687327,1,1,1,1,1,1,12,2,6,36,2,,14000,2,0,1
687327,2,1,1,1,1,1,12,2,6,36,2,,18000,2,0,1
687336,1,1,1,1,1,1,12,2,4,36,2,,16000,2,0,1
687371,2,1,1,1,1,1,12,1,,20,2,,20000,2,0,1
687371,3,1,1,1,1,1,12,2,7,40,2,,18000,2,0,1
687403,2,1,1,1,1,1,12,1,,36,2,,14000,2,0,1
687403,3,1,1,1,1,1,12,2,4,40,1,5,15000,2,0,1
687403,4,1,1,1,1,1,12,1,,40,2,,14500,1,2000,1
687404,1,1,1,1,1,1,12,1,,45,2,,40000,2,0,1
687404,2,1,1,1,1,1,12,1,,36,2,,20000,2,0,1
687417,1,1,1,1,1,1,12,2,1,48,2,,12000,2,0,1
687417,2,2,1,1,2,3,,2,2,40,2,,4000,2,0,1
687471,3,1,1,1,1,1,12,1,,36,2,,16400,2,0,1
687497,1,1,1,1,1,1,12,2,6,40,2,,16758,2,0,1
687508,1,1,1,1,1,1,12,2,2,40,2,,13500,2,0,1
687508,2,1,1,1,1,1,12,1,,36,2,,12000,2,0,1
687537,2,1,1,1,1,1,12,1,,42,2,,24000,2,0,1
687553,1,1,1,1,1,1,12,2,4,10,1,5,33000,2,0,1
687560,3,2,1,1,1,1,12,2,5,45,1,5,24000,1,1000,1
687569,1,1,1,1,1,1,12,2,7,60,2,,50000,1,3000,1
687600,1,1,1,2,1,1,12,2,2,15,1,10,6000,2,0,1
687644,1,1,1,1,2,1,12,2,3,40,2,,13000,2,0,1
687678,3,1,1,1,1,1,12,2,1,40,2,,10000,2,0,1
687699,1,1,1,1,1,1,12,1,,40,2,,24000,2,0,1
687699,2,1,1,1,1,1,12,2,1,40,2,,19000,2,0,1
687882,1,1,1,2,1,1,12,2,5,30,2,,14000,2,0,1
687882,2,2,1,1,1,1,12,2,5,40,2,,17000,2,0,1
687883,3,3,1,1,1,1,12,2,4,36,2,,17000,2,0,1
687888,3,1,1,2,1,1,12,2,6,26,2,,10000,2,0,1
687888,4,1,1,1,1,1,12,1,,40,2,,15000,2,0,1
687893,3,1,1,1,1,1,12,2,2,40,2,,15000,2,0,1
687893,4,1,1,1,1,1,12,2,2,45,2,,17500,2,0,1
687894,3,1,1,1,1,1,12,2,3,40,2,,17000,2,0,1
687917,1,1,1,1,1,1,12,2,1,36,2,,9800,2,0,1
687917,2,1,1,1,3,2,9,2,2,48,2,,7200,2,0,1
687917,3,1,1,1,2,1,12,2,1,48,2,,9100,2,0,1
687917,4,1,1,1,2,1,12,2,1,48,2,,9100,2,0,1
687934,1,1,1,1,2,2,6,2,1,40,2,,4000,2,0,1
687934,2,2,1,1,2,2,6,2,1,40,2,,4000,2,0,1
687950,3,3,1,1,2,1,12,2,2,45,1,5,14000,2,0,1
687953,2,1,1,1,1,2,3,2,6,40,2,,3000,2,0,1
687953,2,1,2,1,1,2,9,2,5,45,1,5,9000,2,0,2
687955,1,1,1,1,1,1,12,1,,38,2,,15600,2,0,1
687955,3,1,1,1,1,1,12,2,2,38,2,,10400,2,0,1
687971,3,1,1,2,1,1,12,2,3,20,2,,9000,2,0,1
687986,1,1,1,1,1,1,12,2,4,40,2,,13200,2,0,1
687987,1,1,1,1,1,1,12,2,3,40,2,,18000,2,0,1
687988,1,1,1,1,1,1,12,2,2,40,2,,13000,2,0,1
687992,1,1,1,1,1,1,12,1,,36,2,,15000,2,0,1
687992,2,2,1,2,1,3,,2,1,15,2,,5000,2,0,1
687992,3,1,1,1,1,1,12,1,,36,2,,16000,2,0,1
687992,4,4,1,1,1,1,12,1,,36,2,,15000,2,0,1
687993,1,1,1,1,1,1,12,2,5,40,2,,16000,2,0,1
687993,3,2,1,1,1,1,12,2,6,40,2,,16000,2,0,1
687993,4,2,1,1,1,1,12,2,1,40,2,,12000,2,0,1
688009,1,1,1,1,2,2,7,2,2,40,2,,6500,2,0,1
688033,3,1,1,1,1,1,12,2,4,40,2,,26000,2,0,1
688089,1,1,1,1,1,1,12,2,2,40,1,1,15000,2,0,1
688111,1,1,1,1,1,1,12,2,6,40,1,4,24000,1,1300,1
688128,1,1,1,1,1,1,12,1,,36,2,,15000,2,0,1
688139,1,1,1,1,1,1,12,2,7,40,1,1,15600,1,1200,1
688139,2,1,1,1,1,1,12,2,4,38,1,0,16300,2,0,1
688142,1,1,1,1,1,1,12,2,2,38,2,,16000,2,0,1
688142,2,1,1,1,1,1,12,2,3,40,1,2,19000,2,0,1
688159,3,3,1,1,3,2,8,2,2,50,2,,9800,2,0,1
688172,1,1,1,1,1,1,12,1,,25,2,,18200,2,0,1
688172,2,1,1,1,1,1,12,2,1,5,2,,14500,2,0,1
688179,1,1,1,1,1,1,12,2,3,35,2,,15000,2,0,1
688179,2,1,1,1,1,1,12,2,6,50,1,5,22000,2,0,1
688194,2,1,1,1,1,2,8,1,,22,2,,14000,2,0,1
688196,1,1,1,1,1,1,12,2,6,40,1,12,13200,2,0,1
688204,2,1,1,1,1,1,12,2,7,40,2,,19000,2,0,1
688212,2,1,1,1,1,1,12,2,2,36,2,,17500,2,0,1
688214,3,1,1,1,1,1,12,2,1,36,2,,7800,2,0,1
688214,4,4,1,1,2,1,12,2,7,36,2,,11000,2,0,1
688222,3,3,1,1,1,1,12,2,1,40,1,1,10400,2,0,1
688231,1,1,1,1,1,1,12,2,5,40,1,2,27000,1,600,1
688233,1,1,1,1,1,1,12,2,6,40,1,2,22400,1,,1
688252,1,1,1,2,1,1,12,1,,20,2,,10000,2,0,1
688252,2,1,1,1,1,1,12,1,,36,1,1,20000,2,0,1
688264,2,1,1,1,1,1,12,1,,36,1,1,17000,2,0,1
688275,2,1,1,1,2,1,12,2,1,40,2,,14000,2,0,1
688276,3,1,1,1,2,1,12,2,3,35,2,,5000,2,0,1
688277,3,2,1,2,1,1,12,2,1,24,2,,8000,2,0,1
688282,1,1,1,1,1,1,12,2,1,40,2,,12000,2,0,1
688287,1,1,1,1,1,1,12,2,4,40,2,,20800,2,0,1
688287,2,2,1,1,1,1,12,2,6,36,2,,18850,2,0,1
688300,2,1,1,1,1,1,12,1,,50,2,,24000,2,0,1
688323,3,1,1,1,1,1,12,2,7,45,2,,19000,1,,1
688325,1,1,1,1,1,1,12,2,4,40,2,,18000,2,0,1
688326,1,1,1,1,1,1,12,2,7,38,2,,16700,2,0,1
688326,2,1,1,1,1,1,12,1,,45,2,,17000,2,0,1
688339,1,1,1,2,1,1,12,2,5,36,2,,16000,2,0,1
688377,1,1,1,1,2,1,12,1,,40,1,8,18000,2,0,1
688377,2,1,1,1,2,1,12,2,2,36,2,,15000,2,0,1
688377,3,1,1,1,1,1,12,1,,40,1,0,20000,1,150,1
688385,1,1,1,1,1,1,12,1,,40,2,,20500,1,288,1
688385,3,1,1,1,1,1,12,2,2,20,2,,7000,2,0,1
688390,2,1,1,1,1,1,12,2,6,40,1,0,18000,2,0,1
688390,3,1,1,1,1,1,12,1,,40,2,,18000,2,0,1
688444,1,1,1,1,1,1,12,1,,40,2,,15000,2,0,1
688444,2,1,1,2,3,1,12,1,,28,2,,9000,2,0,1
700011,1,1,1,1,1,1,12,2,7,35,2,,21000,2,0,1
700067,1,1,1,1,1,1,12,2,5,30,2,,11000,2,0,1
700073,1,1,1,1,1,1,12,2,7,35,2,,16800,2,0,1
700201,2,1,1,1,1,1,12,1,,40,2,,15000,2,0,1
700201,3,1,1,1,1,1,12,2,7,40,2,,14000,2,0,1
700213,1,1,1,1,1,1,12,2,5,50,1,10,23374,2,0,1
700213,2,1,1,1,1,1,12,2,2,40,2,,15330,2,0,1
700213,3,1,1,1,2,1,12,2,1,40,2,,10270,2,0,1
700306,1,1,1,1,1,1,12,2,3,40,2,,15000,2,0,1
700508,1,1,1,1,1,1,12,2,4,40,2,,19000,2,0,1
700508,3,1,1,1,1,2,6,2,2,40,2,,6500,2,0,1
700508,4,1,1,1,1,1,12,2,3,40,2,,13000,2,0,1
700531,1,1,1,1,1,1,12,2,7,48,1,10,18000,1,1500,1
700531,2,2,1,2,1,1,12,2,2,20,2,,6500,2,0,1
700624,1,1,1,1,1,1,12,2,2,40,1,10,18000,2,0,1
700643,1,1,1,1,1,1,12,2,7,40,2,,13000,2,0,1
700643,3,3,1,1,1,1,12,2,7,40,2,,12000,2,0,1
700719,1,1,1,1,1,1,12,2,2,40,1,5,17000,2,0,1
700729,1,1,1,1,1,1,12,1,,40,2,,12155,2,0,1
700740,1,1,1,1,1,1,12,2,5,40,1,5,17000,2,0,1
700752,3,3,1,1,1,1,12,2,5,40,2,,14000,2,0,1
700826,3,1,1,1,3,1,12,2,1,48,2,,9600,2,0,1
700913,1,1,1,1,1,1,12,1,,30,1,0,23000,2,0,1
700938,1,1,1,1,1,1,12,2,7,40,1,5,13000,2,0,1
700938,2,2,1,2,1,2,6,2,1,25,2,,3000,2,0,1
700950,1,1,1,1,1,1,12,1,,35,1,4,29500,1,,1
700950,2,2,1,1,1,1,12,1,,6,2,,19500,2,0,1
